Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
MCQ,39,The full form of DNA is:,Deoxyribonucleic acid,Deoxyribonucleic acid,Deoxyribonucleic acid,Deoxyribonucleic acid,Deoxyribonucleic acid
MCQ,40,The structure of DNA is:,Single helix,Double helix,Triple helix,Quadruple helix,Double helix
MCQ,41,The scientist who proposed the theory of use and disuse is:,Darwin,Mendel,Lamarck,Wallace,Lamarck
MCQ,42,The theory of inheritance of acquired characters was proposed by:,Darwin,Mendel,Lamarck,Wallace,Lamarck
MCQ,43,The ratio in F2 generation of a monohybrid cross is:,1:1,3:1,9:3:3:1,1:2:1,3:1
MCQ,44,The ratio in F2 generation of a dihybrid cross is:,1:1,3:1,9:3:3:1,1:2:1,9:3:3:1
MCQ,45,The probability of getting a male child is:,25%,50%,75%,100%,50%
MCQ,46,The probability of getting a female child is:,25%,50%,75%,100%,50%
MCQ,47,The process of formation of gametes is called:,Mitosis,Meiosis,Binary fission,Budding,Meiosis
MCQ,48,The process that maintains chromosome number is:,Mitosis,Meiosis,Both,Neither,Mitosis
MCQ,49,The process that reduces chromosome number is:,Mitosis,Meiosis,Both,Neither,Meiosis
MCQ,50,Evolution leads to:,Diversity,Complexity,Both a and b,Simplicity,Both a and b
Integer,1,The number of chromosomes in human gametes is: _____.,23,,,,
Integer,2,The number of chromosomes in human body cells is: _____.,46,,,,
Integer,3,The number of chromosomes in human sperm is: _____.,23,,,,
Integer,4,The number of chromosomes in human ovum is: _____.,23,,,,
Integer,5,The number of chromosomes in human zygote is: _____ (23+23=46).,46,,,,
Integer,6,In F2 generation of monohybrid cross, the ratio is 3:1. Write the coefficient of dominant: _____.,3,,,,
Integer,7,In F2 generation of monohybrid cross, the ratio is 3:1. Write the coefficient of recessive: _____.,1,,,,
Integer,8,In F2 generation of dihybrid cross, the ratio is 9:3:3:1. Write the first coefficient: _____.,9,,,,
Integer,9,The number of autosomes in human cells is: _____ (46-2=44, but typically 22 pairs, so 44).,44,,,,
Integer,10,The number of sex chromosomes in human cells is: _____.,2,,,,
Integer,11,The number of sex chromosome pairs in humans is: _____.,1,,,,
Integer,12,The number of autosome pairs in humans is: _____.,22,,,,
Integer,13,The number of total chromosome pairs in humans is: _____ (22+1=23).,23,,,,
Integer,14,The probability percentage of getting a male child is: _____%.,50,,,,
Integer,15,The probability percentage of getting a female child is: _____%.,50,,,,
Integer,16,The number of alleles for a gene in a diploid organism is: _____ (2, one on each chromosome).,2,,,,
Integer,17,The number of types of gametes from Aa genotype is: _____ (A and a - so 2).,2,,,,
Integer,18,The number of types of gametes from AA genotype is: _____ (only A - so 1).,1,,,,
Integer,19,The number of types of gametes from AABB genotype is: _____ (AB only - so 1).,1,,,,
Integer,20,The number of types of gametes from AaBb genotype is: _____ (AB, Ab, aB, ab - so 4).,4,,,,
Integer,21,The number of generations in Mendel's experiment is: _____ (P, F1, F2 - so 3).,3,,,,
Integer,22,The number of traits studied by Mendel is: _____ (7 traits).,7,,,,
Integer,23,The number of chromosomes in pea plant cells is: _____ (14, 7 pairs).,14,,,,
Integer,24,The number of main laws of inheritance proposed by Mendel is: _____ (2 laws).,2,,,,
Integer,25,The number of main types of traits is: _____ (dominant and recessive - so 2).,2,,,,
Integer,26,The number of main types of reproduction affecting heredity is: _____ (asexual and sexual - so 2).,2,,,,
Integer,27,The number of divisions in meiosis is: _____.,2,,,,
Integer,28,The number of divisions in mitosis is: _____.,1,,,,
Integer,29,The number of cells produced in meiosis is: _____.,4,,,,
Integer,30,The number of cells produced in mitosis is: _____.,2,,,,
Integer,31,The number of cells produced from one cell in meiosis is: _____.,4,,,,
Integer,32,The number of cells produced from one cell in mitosis is: _____.,2,,,,
Integer,33,In F2 generation, if 1000 plants are produced in monohybrid cross, approximately _____ will show dominant trait (75% of 1000 = 750).,750,,,,
Integer,34,In F2 generation, if 1000 plants are produced in monohybrid cross, approximately _____ will show recessive trait (25% of 1000 = 250).,250,,,,
Integer,35,The number of sex chromosomes in male gamete (sperm) is: _____ (1, either X or Y).,1,,,,
Integer,36,The number of sex chromosomes in female gamete (ovum) is: _____ (1, always X).,1,,,,
Integer,37,The number of X chromosomes in human female is: _____.,2,,,,
Integer,38,The number of X chromosomes in human male is: _____.,1,,,,
Integer,39,The number of Y chromosomes in human male is: _____.,1,,,,
Integer,40,The number of Y chromosomes in human female is: _____.,0,,,,
Integer,41,The number of main types of evolution is: _____ (divergent and convergent - so 2).,2,,,,
Integer,42,The number of main mechanisms of evolution is: _____ (natural selection, genetic drift, mutation, migration - so 4).,4,,,,
Integer,43,The number of main types of organs showing evolution is: _____ (homologous, analogous, vestigial - so 3).,3,,,,
Integer,44,The number of chromosome pairs in humans is: _____.,23,,,,
Integer,45,The number of autosome pairs in humans is: _____.,22,,,,
Integer,46,The number of sex chromosome pairs in humans is: _____.,1,,,,
Integer,47,In a monohybrid cross, the number of phenotypic classes in F2 is: _____ (dominant and recessive - so 2).,2,,,,
Integer,48,In a monohybrid cross, the number of genotypic classes in F2 is: _____ (AA, Aa, aa - so 3).,3,,,,
Integer,49,In a dihybrid cross, the number of phenotypic classes in F2 is: _____ (9:3:3:1 means 4 classes).,4,,,,
Integer,50,The number of chromosomes in human body cells is: _____.,46,,,,
Descriptive,1,What is heredity? Explain with example.,"Heredity is the transmission of traits (characteristics) from parents to offspring. It ensures that offspring resemble their parents. Example: Height, eye color, hair color, skin color are passed from parents to children. The information for traits is carried by genes on chromosomes. Heredity maintains continuity of species. Answer: Transmission of traits from parents to offspring. Example: Height, eye color, hair color passed to children. Information carried by genes",,,,
Descriptive,2,What is variation? Why is it important?,"Variation refers to differences among individuals of the same species. Types: 1) Inherited variation (genetic), 2) Acquired variation (environmental). Importance: 1) Provides genetic diversity, 2) Helps in adaptation, 3) Enables evolution, 4) Provides raw material for natural selection, 5) Better survival in changing environment. Example: Different heights, skin colors, blood groups in humans. Answer: Differences among individuals. Important for: Diversity, adaptation, evolution, natural selection, survival in changing environment",,,,
Descriptive,3,Who was Mendel? Explain his contributions.,"Gregor Mendel (1822-1884) was an Austrian monk, known as the Father of Genetics. Contributions: 1) Performed experiments on pea plants, 2) Discovered laws of inheritance, 3) Introduced concepts of dominant and recessive traits, 4) Used mathematical approach, 5) Proposed Law of Segregation, 6) Proposed Law of Independent Assortment. His work laid foundation of genetics but was recognized later. Answer: Father of Genetics. Performed pea plant experiments, discovered inheritance laws, introduced dominant/recessive traits, laid foundation of genetics",,,,
Descriptive,4,Explain Mendel's monohybrid cross experiment.,"Mendel crossed pure tall (TT) with pure dwarf (tt) pea plants. P generation: TT × tt. F1 generation: All tall (Tt) - showed dominance. F2 generation: 3 tall : 1 dwarf (phenotypic ratio 3:1), genotypic ratio 1:2:1 (TT:Tt:tt). Conclusion: Traits are controlled by factors (genes), factors occur in pairs, one factor (dominant) masks the other (recessive). Answer: Crossed TT × tt. F1: All tall (Tt). F2: 3 tall : 1 dwarf. Shows dominance and segregation",,,,
Descriptive,5,Explain Mendel's law of segregation.,"Law of Segregation: 1) Factors (genes) occur in pairs, 2) During gamete formation, the two factors segregate (separate), 3) Each gamete receives only one factor, 4) Gametes are pure for the factor, 5) At fertilization, factors combine randomly. Example: Tt produces gametes with either T or t, not both. This explains 3:1 ratio in F2 generation. Answer: Factors occur in pairs, segregate during gamete formation, each gamete gets one factor, combine randomly at fertilization",,,,
Descriptive,6,Explain Mendel's law of independent assortment.,"Law of Independent Assortment: 1) When two pairs of contrasting traits are considered together, 2) The factors for each trait assort independently, 3) Inheritance of one trait does not affect inheritance of another, 4) Produces new combinations. Example: In dihybrid cross (round-yellow × wrinkled-green), factors for shape and color assort independently. F2 ratio: 9:3:3:1. Answer: Factors for different traits assort independently, inheritance of one trait doesn't affect another, produces new combinations",,,,
Descriptive,7,What are dominant and recessive traits? Give examples.,"Dominant trait: Expresses itself in presence of recessive trait, represented by capital letter. Example: Tallness (T), round seeds, yellow color. Recessive trait: Does not express in presence of dominant, represented by small letter. Example: Dwarfness (t), wrinkled seeds, green color. In heterozygous (Tt), only dominant expresses. Recessive expresses only in homozygous (tt). Answer: Dominant expresses itself (T, tall), recessive doesn't express in presence of dominant (t, dwarf). Dominant masks recessive",,,,
Descriptive,8,What is genotype and phenotype? Give examples.,"Genotype: Genetic constitution (combination of alleles), internal genetic makeup. Example: TT, Tt, tt. Phenotype: External appearance (observable characteristics), expression of genotype. Example: Tall, dwarf. Genotype determines phenotype. Same phenotype can have different genotypes (TT and Tt both tall). Genotype + environment = phenotype. Answer: Genotype: Genetic constitution (TT, Tt, tt). Phenotype: External appearance (tall, dwarf). Genotype determines phenotype",,,,
Descriptive,9,What is homozygous and heterozygous? Give examples.,"Homozygous: Both alleles are same (pure), can be dominant (TT) or recessive (tt). Example: TT (homozygous tall), tt (homozygous dwarf). Heterozygous: Both alleles are different (hybrid). Example: Tt (heterozygous tall). Homozygous breeds true, heterozygous does not. Answer: Homozygous: Same alleles (TT, tt). Heterozygous: Different alleles (Tt). Homozygous breeds true",,,,
Descriptive,10,Explain the F1 and F2 generations.,"F1 generation (First filial): Offspring from cross of parental (P) generation. Characteristics: All show dominant trait, are heterozygous, uniform. Example: All tall (Tt). F2 generation (Second filial): Offspring from self-cross of F1. Characteristics: Show both dominant and recessive traits, ratio 3:1 (phenotype), ratio 1:2:1 (genotype), shows segregation. Example: 3 tall : 1 dwarf. Answer: F1: First generation, all show dominant, heterozygous, uniform. F2: Second generation, shows both traits, 3:1 ratio, segregation visible",,,,
Descriptive,11,How is sex determined in humans? Explain.,"Sex determination in humans: 1) Controlled by sex chromosomes (X and Y), 2) Females have XX (homogametic), 3) Males have XY (heterogametic), 4) All eggs have X chromosome, 5) Sperm have either X or Y chromosome, 6) If sperm with X fertilizes egg (XX) → female, 7) If sperm with Y fertilizes egg (XY) → male, 8) Chance is 50:50. Father determines sex of child. Answer: Females XX, males XY. Eggs have X, sperm have X or Y. X+X = female, X+Y = male. Father determines sex, 50:50 chance",,,,
Descriptive,12,What is the difference between inherited and acquired traits?,"Inherited traits: 1) Passed from parents through genes, 2) Present in DNA, 3) Cannot be changed, 4) Passed to next generation, 5) Example: Eye color, blood group, height. Acquired traits: 1) Developed during lifetime, 2) Due to environment/experience, 3) Not in DNA, 4) Cannot be passed to next generation, 5) Example: Body building, learning, scars. Answer: Inherited: Passed through genes, in DNA, cannot change, passed to next generation. Acquired: Developed during lifetime, not in DNA, cannot be passed",,,,
Descriptive,13,What is evolution? Explain.,"Evolution is the gradual change in species over generations, leading to formation of new species. Process: 1) Variation exists in population, 2) Natural selection acts on variation, 3) Better adapted organisms survive, 4) Reproduce and pass traits, 5) Over time, species change, 6) New species form. Evidence: Fossils, homologous organs, embryonic development, DNA similarities. Answer: Gradual change in species over time, leads to new species. Process: Variation → Natural selection → Survival → Reproduction → Change → New species",,,,
Descriptive,14,Explain Darwin's theory of natural selection.,"Natural selection: 1) Variation exists in population, 2) More individuals born than can survive (struggle for existence), 3) Better adapted individuals survive, 4) Surviving individuals reproduce, 5) Pass favorable traits to offspring, 6) Over time, population changes. Mechanism: Environment selects best adapted. Example: Long-necked giraffes survived because they could reach food. Answer: Variation exists, struggle for existence, better adapted survive, reproduce, pass traits, population changes. Environment selects best adapted",,,,
Descriptive,15,What are homologous organs? Give examples.,"Homologous organs have similar structure but different functions, indicate common ancestry. Structure: Similar bone structure, similar origin. Function: Different functions. Example: 1) Forelimbs of whale (swimming), bird (flying), human (grasping), bat (flying) - all have same bone structure, 2) Leaves and tendrils in plants. Indicate divergent evolution. Answer: Similar structure, different functions. Example: Forelimbs of whale, bird, human, bat. Indicate common ancestry, divergent evolution",,,,
Descriptive,16,What are analogous organs? Give examples.,"Analogous organs have different structure but similar functions, do not indicate common ancestry. Structure: Different structure, different origin. Function: Similar function. Example: 1) Wings of bird (feathers) and wings of insect (membranous) - both for flying, 2) Eyes of octopus and mammals - both for seeing, 3) Fins of fish and flippers of whale. Indicate convergent evolution. Answer: Different structure, similar functions. Example: Wings of bird and insect, eyes of octopus and mammals. Convergent evolution",,,,
Descriptive,17,What are vestigial organs? Give examples.,"Vestigial organs are non-functional or reduced organs that were functional in ancestors. Function: No function now, but had function in ancestors. Example: 1) Appendix in humans (digestion in ancestors), 2) Wisdom teeth (used for grinding), 3) Tailbone (coccyx), 4) Body hair in humans. Indicate evolution and common ancestry. Answer: Non-functional organs, functional in ancestors. Example: Appendix, wisdom teeth, tailbone, body hair. Indicate evolution",,,,
Descriptive,18,What are fossils? How do they provide evidence for evolution?,"Fossils are remains or impressions of ancient organisms preserved in rocks. Evidence for evolution: 1) Show forms of life in past, 2) Show gradual changes over time, 3) Show intermediate forms (missing links), 4) Show sequence of evolution, 5) Help determine age (older in deeper layers), 6) Show extinction of species. Example: Archaeopteryx (bird-reptile link), horse evolution. Answer: Remains of ancient organisms. Evidence: Show past life, gradual changes, intermediate forms, sequence, age determination, extinction",,,,
Descriptive,19,Explain the evolution of humans.,"Human evolution: 1) Australopithecus (4 million years ago) - ape-like, walked upright, 2) Homo habilis (2 million years) - used tools, 3) Homo erectus (1.5 million years) - larger brain, used fire, 4) Homo neanderthalensis - similar to modern humans, 5) Homo sapiens (200,000 years) - modern humans, large brain, language, culture. Sequence: Ape-like → Human-like → Modern humans. Evolution of brain size and complexity. Answer: Sequence: Australopithecus → Homo habilis → Homo erectus → Neanderthals → Homo sapiens. Shows evolution of brain and culture",,,,
Descriptive,20,What is speciation? Explain the process.,"Speciation is formation of new species from existing ones. Process: 1) Isolation: Populations separated geographically, 2) Variation: Different variations accumulate, 3) Natural selection: Different environments select different traits, 4) Reproductive isolation: Can no longer interbreed, 5) New species form. Types: Allopatric (geographical isolation), Sympatric (reproductive isolation). Example: Galapagos finches. Answer: Formation of new species. Process: Isolation → Variation → Natural selection → Reproductive isolation → New species. Types: Allopatric, sympatric",,,,
Descriptive,21,What is the difference between evolution and progress?,"Evolution is not progress towards perfection. Differences: 1) Evolution: Change, not necessarily improvement, 2) Progress: Improvement, better state, 3) Evolution can lead to complexity or simplicity, 4) Evolution: Adaptation to environment, 5) Progress: Advancement. Evolution produces diversity, not always better organisms. Simple organisms can be well-adapted. Answer: Evolution is change, not necessarily improvement. Evolution produces diversity and adaptation, not always progress. Simple organisms can be well-adapted",,,,
Descriptive,22,Explain Lamarck's theory of inheritance of acquired characters.,"Lamarck's theory: 1) Use and disuse: Organs used more develop, unused organs degenerate, 2) Inheritance: Acquired characters are inherited, 3) Example: Giraffe's neck lengthened by stretching, long neck inherited. Problems: 1) Acquired characters are not inherited (not in DNA), 2) Not supported by evidence, 3) Disproved by Weismann's experiment. However, Lamarck contributed idea of evolution. Answer: Use/disuse theory: Used organs develop, unused degenerate. Acquired characters inherited. Disproved: Acquired characters not in DNA, not inherited",,,,
Descriptive,23,What is genetic drift?,"Genetic drift is random change in gene frequencies in small populations. Causes: 1) Small population size, 2) Random events (natural disasters), 3) Chance, not natural selection. Effect: 1) Changes gene frequencies randomly, 2) Can lead to loss of alleles, 3) Can lead to new species, 4) More significant in small populations. Example: Founder effect, bottleneck effect. Can cause evolution without natural selection. Answer: Random change in gene frequencies in small populations. Causes: Small size, random events. Effect: Changes frequencies, can lead to new species. Example: Founder effect",,,,
Descriptive,24,Explain the evidence for evolution from embryology.,"Embryological evidence: 1) Early embryos of different vertebrates look similar, 2) Show similar developmental stages, 3) Indicate common ancestry, 4) Human embryo shows gill slits (fish ancestry), tail (mammalian ancestry), 5) Recapitulation theory (ontogeny recapitulates phylogeny). Similarity decreases as development proceeds. Example: Human, fish, bird embryos similar in early stages. Answer: Early embryos of different vertebrates similar, show common ancestry, human embryo shows gill slits and tail. Similarity decreases with development",,,,
Descriptive,25,What is the molecular evidence for evolution?,"Molecular evidence: 1) DNA similarities between species, 2) More similar DNA = closer relationship, 3) Protein similarities (amino acid sequences), 4) Biochemical similarities, 5) Cytochrome c (protein) similar in closely related species, 6) DNA hybridization. Example: Human and chimpanzee DNA 98% similar. Provides strong evidence for common ancestry and evolution. Answer: DNA and protein similarities. More similar = closer relationship. Example: Human-chimp 98% DNA similarity. Shows common ancestry and evolution",,,,
Descriptive,26,Explain the dihybrid cross with example.,"Dihybrid cross: Cross considering two traits. Example: Round-yellow (RRYY) × Wrinkled-green (rryy). F1: All round-yellow (RrYy). F2: 9 round-yellow : 3 round-green : 3 wrinkled-yellow : 1 wrinkled-green (phenotypic ratio 9:3:3:1). Genotypic ratio: 1:2:1:2:4:2:1:2:1. Shows: 1) Independent assortment, 2) Both traits assort independently, 3) New combinations produced. Answer: Cross with two traits. F1: All show dominant traits. F2: Ratio 9:3:3:1. Shows independent assortment of traits",,,,
Descriptive,27,What is a test cross? Explain its importance.,"Test cross: Cross of unknown genotype with homozygous recessive. Purpose: Determine genotype of organism showing dominant trait. Example: If tall plant is TT or Tt? Cross with tt. Result: If all offspring tall → parent is TT (homozygous), If 1:1 ratio → parent is Tt (heterozygous). Importance: Identifies genotype, used in breeding, confirms purity. Answer: Cross with homozygous recessive to determine genotype. If all dominant → homozygous, if 1:1 → heterozygous. Used to identify genotype",,,,
Descriptive,28,Explain the importance of variation in evolution.,"Importance of variation: 1) Provides raw material for natural selection, 2) Enables adaptation to changing environment, 3) Leads to evolution, 4) Provides diversity, 5) Better survival chances, 6) Allows speciation, 7) Prevents extinction. Without variation, no evolution. Variation + Natural selection = Evolution. Example: Different beak sizes in finches. Answer: Provides raw material for selection, enables adaptation, leads to evolution, provides diversity, better survival, allows speciation. Essential for evolution",,,,
Descriptive,29,What is artificial selection? Give examples.,"Artificial selection: Humans select and breed organisms with desired traits. Process: 1) Humans choose parents, 2) Breed selected individuals, 3) Desired traits accumulate, 4) New varieties develop. Example: 1) Dog breeds (different from wolf), 2) Crop varieties (high yield), 3) Cattle breeds (high milk), 4) Poultry breeds. Similar to natural selection but human-directed. Faster than natural selection. Answer: Humans select and breed for desired traits. Example: Dog breeds, crop varieties, cattle breeds. Human-directed, faster than natural selection",,,,
Descriptive,30,Explain convergent and divergent evolution.,"Divergent evolution: Related species evolve differently, become different, due to different environments. Example: Darwin's finches (different beaks), forelimbs of vertebrates. Convergent evolution: Unrelated species evolve similarly, become similar, due to similar environments/functions. Example: Wings of birds and insects, streamlined body of fish and whale. Homologous organs show divergent, analogous show convergent. Answer: Divergent: Related species become different (finches, vertebrate forelimbs). Convergent: Unrelated species become similar (bird/insect wings, fish/whale body)",,,,
Descriptive,31,What is the role of mutations in evolution?,"Role of mutations: 1) Create new variations, 2) Source of genetic variation, 3) Provide raw material for evolution, 4) Can be beneficial, harmful, or neutral, 5) Beneficial mutations are selected, 6) Accumulate over time, 7) Lead to new traits, 8) Can cause speciation. Types: Gene mutations, chromosomal mutations. Example: Antibiotic resistance in bacteria. Essential for evolution. Answer: Create new variations, source of genetic variation, provide raw material, beneficial ones selected, accumulate, lead to new traits, can cause speciation",,,,
Descriptive,32,Explain the Hardy-Weinberg principle.,"Hardy-Weinberg principle: In ideal population (no evolution), gene frequencies remain constant. Conditions: 1) Large population, 2) No mutations, 3) No migration, 4) Random mating, 5) No natural selection. Equation: p² + 2pq + q² = 1 (for two alleles). If conditions not met, evolution occurs. Used to detect evolution in populations. Answer: In ideal population, gene frequencies constant. Conditions: Large, no mutations/migration, random mating, no selection. If conditions not met, evolution occurs",,,,
Descriptive,33,What is adaptive radiation? Give example.,"Adaptive radiation: Evolution of many species from common ancestor, adapting to different environments. Process: 1) Single species colonizes new area, 2) Different environments available, 3) Different adaptations evolve, 4) Many new species form. Example: 1) Darwin's finches (different beaks for different food), 2) Australian marsupials, 3) Hawaiian honeycreepers. Shows how one species can give rise to many. Answer: Evolution of many species from common ancestor, adapting to different environments. Example: Darwin's finches, Australian marsupials. One species → many species",,,,
Descriptive,34,Explain the concept of survival of the fittest.,"Survival of the fittest: Organisms best adapted to environment survive and reproduce. Meaning: 1) Not strongest, but best adapted, 2) Adaptation to environment, 3) Better reproductive success, 4) Pass traits to offspring, 5) Population becomes more adapted. Example: Long-necked giraffes in area with tall trees. Fittest = best adapted, not strongest. Natural selection mechanism. Answer: Best adapted organisms survive and reproduce. Means best adapted, not strongest. Better reproductive success, pass traits. Natural selection mechanism",,,,
Descriptive,35,What is genetic engineering? How does it relate to heredity?,"Genetic engineering: Manipulation of genes to produce desired traits. Process: 1) Isolate gene, 2) Insert into organism, 3) Organism expresses trait. Relation to heredity: 1) Alters heredity, 2) Introduces new genes, 3) Can be inherited, 4) Changes genotype, 5) Faster than breeding. Applications: Medicine (insulin), agriculture (GM crops), research. Ethical concerns. Answer: Manipulation of genes. Alters heredity, introduces new genes, can be inherited, changes genotype. Applications: Medicine, agriculture. Ethical concerns",,,,
Descriptive,36,Explain the evolution of eyes.,"Evolution of eyes: 1) Simple light-sensitive cells (detect light), 2) Eye spots (detect direction), 3) Eye cups (better direction), 4) Simple eyes (form images), 5) Complex eyes (detailed images). Different structures evolved independently (convergent evolution). Example: Eye of octopus and eye of mammals - different structure, similar function. Shows how similar functions can evolve from different paths. Answer: Evolved from simple light-sensitive cells to complex eyes. Different structures evolved independently (convergent). Example: Octopus and mammal eyes",,,,
Descriptive,37,What is co-evolution? Give examples.,"Co-evolution: Two or more species evolve together, influencing each other. Types: 1) Predator-prey (each adapts to other), 2) Plant-pollinator (flowers and insects), 3) Host-parasite. Example: 1) Flowers and bees (flowers attract, bees pollinate), 2) Acacia and ants (protection), 3) Cheetah and gazelle (speed). Mutual adaptation. Answer: Species evolve together, influence each other. Types: Predator-prey, plant-pollinator, host-parasite. Example: Flowers and bees, cheetah and gazelle. Mutual adaptation",,,,
Descriptive,38,Explain the importance of genetic diversity.,"Importance: 1) Better adaptation, 2) Disease resistance, 3) Survival in changing environment, 4) Evolution possible, 5) Prevents extinction, 6) Better ecosystem stability, 7) Source of new traits, 8) Breeding programs, 9) Medical research. Low diversity: Vulnerable to diseases, less adaptable. High diversity: Better survival. Answer: Better adaptation, disease resistance, survival, enables evolution, prevents extinction, ecosystem stability, breeding, medical research. Essential for survival",,,,
Descriptive,39,What is the difference between microevolution and macroevolution?,"Microevolution: Small changes within species over short time. Example: Changes in gene frequencies, new varieties, resistance. Macroevolution: Large changes leading to new species over long time. Example: Formation of new species, classes, phyla. Microevolution accumulates to macroevolution. Both driven by same mechanisms (mutation, selection, drift). Answer: Microevolution: Small changes within species (gene frequencies, varieties). Macroevolution: Large changes, new species (speciation, new groups). Micro leads to macro",,,,
Descriptive,40,Explain the theory of punctuated equilibrium.,"Punctuated equilibrium: Evolution occurs in bursts (rapid change) separated by long periods of stability (equilibrium). Pattern: 1) Long periods of little change, 2) Short bursts of rapid change, 3) New species form quickly, 4) Then stable. Contrasts with gradualism (slow, continuous change). Evidence: Fossil record shows both patterns. Both occur in nature. Answer: Evolution in bursts separated by stability. Pattern: Long stability, rapid change, then stable again. Contrasts with gradualism. Both patterns occur",,,,
Descriptive,41,What is the role of isolation in speciation?,"Role of isolation: 1) Prevents gene flow between populations, 2) Allows different variations to accumulate, 3) Different environments select different traits, 4) Populations diverge, 5) Reproductive isolation develops, 6) New species form. Types: 1) Geographical (physical barrier), 2) Reproductive (cannot interbreed), 3) Temporal (different breeding times). Essential for speciation. Answer: Prevents gene flow, allows variation accumulation, populations diverge, reproductive isolation, new species form. Types: Geographical, reproductive, temporal. Essential for speciation",,,,
Descriptive,42,Explain the evolution of resistance in bacteria.,"Evolution of resistance: 1) Variation exists (some bacteria resistant), 2) Antibiotic used, 3) Sensitive bacteria die, 4) Resistant bacteria survive, 5) Resistant bacteria reproduce, 6) Resistance increases, 7) Antibiotic becomes ineffective. Example: Antibiotic resistance. Shows: Natural selection in action, evolution can be rapid, human-induced selection. Problem: Overuse of antibiotics. Answer: Variation exists, antibiotic kills sensitive, resistant survive, reproduce, resistance increases. Shows natural selection, rapid evolution, human-induced selection",,,,
