Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,4,Value of x² at x=3?,9,,,,
Integer,5,Degree of 5?,0,,,,
Integer,6,Coefficient of x in 4x−2?,4,,,,
Integer,7,Zero of 2x?,0,,,,
Integer,8,Value of 2x+1 at x=2?,5,,,,
Integer,9,Number of zeros of linear polynomial?,1,,,,
Integer,10,Value of x³ at x=2?,8,,,,
Integer,11,Degree of x³−1?,3,,,,
Integer,12,Constant term of 7x?,0,,,,
Integer,13,Value of x²−4 at x=2?,0,,,,
Integer,14,Coefficient of x² in x²+3x?,1,,,,
Integer,15,Degree of x?,1,,,,
Integer,16,Value of 3x at x=4?,12,,,,
Integer,17,Zero of x+9?,-9,,,,
Integer,18,Number of terms in x²+1?,2,,,,
Integer,19,Degree of 0 polynomial?,Not defined,,,,
Integer,20,Value of x²+x at x=0?,0,,,,
Integer,21,Constant polynomial value?,Same,,,,
Integer,22,Value of x³ at x=1?,1,,,,
Integer,23,Coefficient of x³ in x³?,1,,,,
Integer,24,Zero of x−1?,1,,,,
Integer,25,Value of 5x at x=0?,0,,,,
Integer,26,Number of terms in 3x?,1,,,,
Integer,27,Degree of 2x³?,3,,,,
Integer,28,Value of x² at x=5?,25,,,,
Integer,29,Constant term of x³−4?,-4,,,,
Integer,30,Value of x−2 at x=2?,0,,,,
Integer,31,Degree of x²−x?,2,,,,
Integer,32,Zero of 3x?,0,,,,
Integer,33,Value of 2x² at x=3?,18,,,,
Integer,34,Number of zeros of quadratic polynomial?,2,,,,
Integer,35,Constant term of 9?,9,,,,
Integer,36,Value of x³−x at x=1?,0,,,,
Integer,37,Coefficient of x in x?,1,,,,
Integer,38,Degree of x⁴?,4,,,,
Integer,39,Value of x²+1 at x=2?,5,,,,
Integer,40,Zero of x?,0,,,,
Integer,41,Value of 7x at x=1?,7,,,,
Integer,42,Degree of 4x?,1,,,,
Integer,43,Value of x² at x=1?,1,,,,
Integer,44,Constant term of x²?,0,,,,
Integer,45,Value of x+3 at x=0?,3,,,,
Integer,46,Degree of x³+x?,3,,,,
Integer,47,Zero of x+4?,-4,,,,
Integer,48,Value of 2x at x=5?,10,,,,
Integer,49,Coefficient of x² in 3x²?,3,,,,
Integer,50,Value of x²−1 at x=1?,0,,,,

Problem,1,Find the value of x²+3x+2 at x=1.,,,,,6
Problem,2,Find the value of 2x²−x at x=2.,,,,,6
Problem,3,Find the zero of polynomial x−5.,,,,,5
Problem,4,Find the value of 3x² at x=4.,,,,,48
Problem,5,Find the zero of 2x.,,,,,0
Problem,6,Find the value of x²−9 at x=3.,,,,,0
Problem,7,Find the value of 5x+1 at x=2.,,,,,11
Problem,8,Find the zero of x+7.,,,,,-7
Problem,9,Find the value of x³ at x=3.,,,,,27
Problem,10,Find the value of x²+1 at x=4.,,,,,17
Problem,11,Find the zero of x−1.,,,,,1
Problem,12,Find the value of 4x² at x=2.,,,,,16
Problem,13,Find the value of x²−4 at x=2.,,,,,0
Problem,14,Find the value of 2x+3 at x=5.,,,,,13
Problem,15,Find the zero of x.,,,,,0
Problem,16,Find the value of x³−1 at x=1.,,,,,0
Problem,17,Find the value of 3x+4 at x=2.,,,,,10
Problem,18,Find the zero of x+2.,,,,,-2
Problem,19,Find the value of x² at x=6.,,,,,36
Problem,20,Find the value of 7x at x=3.,,,,,21
Problem,21,Find the zero of x−9.,,,,,9
Problem,22,Find the value of x²+2x at x=2.,,,,,8
Problem,23,Find the value of 5 at x=any.,,,,,5
Problem,24,Find the value of 2x³ at x=2.,,,,,16
Problem,25,Find the zero of x−4.,,,,,4
Problem,26,Find the value of x²−x at x=3.,,,,,6
Problem,27,Find the value of 3x at x=7.,,,,,21
Problem,28,Find the zero of x+1.,,,,,-1
Problem,29,Find the value of x³ at x=2.,,,,,8
Problem,30,Find the value of x²+5 at x=1.,,,,,6
Problem,31,Find the zero of x−8.,,,,,8
Problem,32,Find the value of 4x at x=6.,,,,,24
Problem,33,Find the value of x²−16 at x=4.,,,,,0
Problem,34,Find the value of 2x+1 at x=3.,,,,,7
Problem,35,Find the zero of x+6.,,,,,-6
Problem,36,Find the value of x³+1 at x=2.,,,,,9
Problem,37,Find the value of 6x at x=5.,,,,,30
Problem,38,Find the zero of x−10.,,,,,10
Problem,39,Find the value of x²+3 at x=2.,,,,,7
Problem,40,Find the value of 3x²−x at x=1.,,,,,2
Problem,41,Find the zero of x+3.,,,,,-3
Problem,42,Find the value of x² at x=8.,,,,,64
Problem,43,Find the value of 5x−5 at x=2.,,,,,5
Problem,44,Find the zero of x−2.,,,,,2
Problem,45,Find the value of x³−x at x=2.,,,,,6
Problem,46,Find the value of 2x at x=9.,,,,,18
Problem,47,Find the zero of x+5.,,,,,-5
Problem,48,Find the value of x²+2 at x=3.,,,,,11
Problem,49,Find the value of 4x³ at x=1.,,,,,4
Problem,50,Find the zero of x−6.,,,,,6
