Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,34,Gas has weakest attraction? (Yes/No),Yes,,,,
Integer,35,Liquid flows? (Yes/No),Yes,,,,
Integer,36,Evaporation increases surface area? (Yes/No),Yes,,,,
Integer,37,Which state has max KE?,Gas,,,,
Integer,38,Which state rigid?,Solid,,,,
Integer,39,Which state fills container?,Gas,,,,
Integer,40,Which state incompressible?,Solid,,,,
Integer,41,SI unit of mass is kg? (Yes/No),Yes,,,,
Integer,42,Boiling point of water in K?,373 K,,,,
Integer,43,Melting point of ice in K?,273 K,,,,
Integer,44,Diffusion means mixing? (Yes/No),Yes,,,,
Integer,45,Evaporation faster at high temp? (Yes/No),Yes,,,,
Integer,46,Which change solid to liquid?,Melting,,,,
Integer,47,Which change liquid to gas?,Vaporization,,,,
Integer,48,Which change gas to liquid?,Condensation,,,,
Integer,49,Which change liquid to solid?,Freezing,,,,
Integer,50,Gas pressure due to?,Particle collisions,,,,

Problem,1,Convert 25°C to Kelvin.,,,,,298 K
Problem,2,Convert 300 K to Celsius.,,,,,27°C
Problem,3,Convert 0°C to Kelvin.,,,,,273 K
Problem,4,Convert 373 K to Celsius.,,,,,100°C
Problem,5,Convert -10°C to Kelvin.,,,,,263 K
Problem,6,Convert 250 K to Celsius.,,,,,-23°C
Problem,7,Why does evaporation cause cooling?,,,,,Heat absorbed
Problem,8,Why can gases be compressed easily?,,,,,Large intermolecular spaces
Problem,9,Why is diffusion faster in gases?,,,,,High kinetic energy
Problem,10,Why do solids have fixed shape?,,,,,Strong intermolecular force
Problem,11,Why does water boil at 100°C?,,,,,Vapour pressure equals atmospheric pressure
Problem,12,Why does sweating cool body?,,,,,Evaporation absorbs heat
Problem,13,Why LPG stored in cylinders?,,,,,High pressure liquefaction
Problem,14,Why ice floats on water?,,,,,Lower density
Problem,15,Why cotton clothes in summer?,,,,,More evaporation
Problem,16,Why desert cooler at night?,,,,,Rapid radiation
Problem,17,Why evaporation faster on windy day?,,,,,More vapour removed
Problem,18,Why water droplets on cold bottle?,,,,,Condensation
Problem,19,Why solids incompressible?,,,,,Strong attraction
Problem,20,Why gas fills container?,,,,,Random motion
Problem,21,Why boiling point increases with pressure?,,,,,More energy needed
Problem,22,Why smell spreads faster?,,,,,Diffusion
Problem,23,Why earthen pot cools water?,,,,,Evaporation
Problem,24,Why evaporation slow in humid day?,,,,,Air saturated
Problem,25,Why liquids have definite volume?,,,,,Moderate attraction
Problem,26,Why gases have no fixed shape?,,,,,Weak attraction
Problem,27,Why solids rigid?,,,,,Strong forces
Problem,28,Why water vapour condenses?,,,,,Cooling
Problem,29,Why ice melts at 0°C?,,,,,Latent heat absorbed
Problem,30,Why boiling water remains at 100°C?,,,,,Latent heat
Problem,31,Why smell of perfume spreads?,,,,,Diffusion
Problem,32,Why liquids flow?,,,,,Weak attraction
Problem,33,Why gases exert pressure?,,,,,Particle collisions
Problem,34,Why evaporation faster at high temp?,,,,,More kinetic energy
Problem,35,Why solids dense?,,,,,Close packing
Problem,36,Why gases less dense?,,,,,Large spaces
Problem,37,Why sublimation occurs?,,,,,High vapour pressure
Problem,38,Why snow melts slowly?,,,,,Latent heat
Problem,39,Why water freezes at 0°C?,,,,,Energy loss
Problem,40,Why gases liquefied on cooling?,,,,,Reduced KE
Problem,41,Why solids expand on heating?,,,,,Increased KE
Problem,42,Why evaporation at any temp?,,,,,Surface phenomenon
Problem,43,Why boiling is bulk?,,,,,Whole liquid
Problem,44,Why diffusion slow in solids?,,,,,Low motion
Problem,45,Why pressure increases in gas?,,,,,More collisions
Problem,46,Why solids hard?,,,,,Strong bonds
Problem,47,Why liquids incompressible?,,,,,Less space
Problem,48,Why water exists in 3 states?,,,,,Moderate forces
Problem,49,Why gases invisible?,,,,,Low density
Problem,50,Why heat needed for melting?,,,,,Break forces
