Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,35,Number of molecules in 1 mole?,6.02×10²³,,,,
Integer,36,Which law helps balancing equations?,Conservation of mass,,,,
Integer,37,Chemical equation coefficient shows?,Molecules,,,,
Integer,38,Element exists independently? (Yes/No),Yes,,,,
Integer,39,Compound separated chemically? (Yes/No),Yes,,,,
Integer,40,Mixture separated physically? (Yes/No),Yes,,,,
Integer,41,Atomic mass of carbon?,12,,,,
Integer,42,Atomic mass of nitrogen?,14,,,,
Integer,43,Symbol of chlorine?,Cl,,,,
Integer,44,Formula of carbon dioxide?,CO₂,,,,
Integer,45,Number of moles in 12 g C?,1,,,,
Integer,46,Number of moles in 32 g O₂?,1,,,,
Integer,47,Mass of 1 mole H₂?,2 g,,,,
Integer,48,Which has fixed composition?,Compound,,,,
Integer,49,Atoms combine in whole numbers? (Yes/No),Yes,,,,
Integer,50,Avogadro number symbol?,Nₐ,,,,

Problem,1,Calculate molecular mass of H₂O.,,,,,18 u
Problem,2,Calculate molecular mass of CO₂.,,,,,44 u
Problem,3,Calculate formula mass of NaCl.,,,,,58.5 u
Problem,4,Find mass of 2 moles of H₂O.,,,,,36 g
Problem,5,Find mass of 0.5 mole of O₂.,,,,,16 g
Problem,6,Find number of moles in 44 g CO₂.,,,,,1 mole
Problem,7,Find number of moles in 18 g H₂O.,,,,,1 mole
Problem,8,Find mass of 3 moles of O₂.,,,,,96 g
Problem,9,Find number of molecules in 1 mole of H₂O.,,,,,6.02×10²³
Problem,10,Find number of atoms in 1 mole of H₂.,,,,,1.204×10²⁴
Problem,11,Find mass of 1 mole of NaCl.,,,,,58.5 g
Problem,12,Find moles in 29 g NaCl.,,,,,0.5 mole
Problem,13,Find mass of 0.25 mole of CO₂.,,,,,11 g
Problem,14,Find moles in 16 g CH₄.,,,,,1 mole
Problem,15,Find molecular mass of NH₃.,,,,,17 u
Problem,16,Find mass of 2 moles NH₃.,,,,,34 g
Problem,17,Find moles in 34 g NH₃.,,,,,2 moles
Problem,18,Find volume of 1 mole gas at STP.,,,,,22.4 L
Problem,19,Find volume of 2 moles gas at STP.,,,,,44.8 L
Problem,20,Find volume of 0.5 mole gas at STP.,,,,,11.2 L
Problem,21,Find number of molecules in 2 moles of O₂.,,,,,1.204×10²⁴
Problem,22,Find number of atoms in 1 mole of CO₂.,,,,,1.806×10²⁴
Problem,23,Find mass of 1 mole of CaCO₃.,,,,,100 g
Problem,24,Find molecular mass of CaCO₃.,,,,,100 u
Problem,25,Find moles in 50 g CaCO₃.,,,,,0.5 mole
Problem,26,Find mass of 3 moles of H₂.,,,,,6 g
Problem,27,Find moles in 4 g H₂.,,,,,2 moles
Problem,28,Find mass of 1 mole of N₂.,,,,,28 g
Problem,29,Find molecular mass of O₂.,,,,,32 u
Problem,30,Find number of atoms in 1 mole of N₂.,,,,,1.204×10²⁴
Problem,31,Find mass of 5 moles of CO₂.,,,,,220 g
Problem,32,Find moles in 11 g CO₂.,,,,,0.25 mole
Problem,33,Find mass of 1 mole of glucose (C₆H₁₂O₆).,,,,,180 g
Problem,34,Find molecular mass of glucose.,,,,,180 u
Problem,35,Find moles in 90 g glucose.,,,,,0.5 mole
Problem,36,Find volume of 3 moles gas at STP.,,,,,67.2 L
Problem,37,Find moles in 22.4 L gas at STP.,,,,,1 mole
Problem,38,Find mass of 2 moles of N₂.,,,,,56 g
Problem,39,Find number of molecules in 0.5 mole.,,,,,3.01×10²³
Problem,40,Find mass of 1 mole of H₂SO₄.,,,,,98 g
Problem,41,Find molecular mass of H₂SO₄.,,,,,98 u
Problem,42,Find moles in 49 g H₂SO₄.,,,,,0.5 mole
Problem,43,Find mass of 4 moles of H₂O.,,,,,72 g
Problem,44,Find volume of 0.25 mole gas at STP.,,,,,5.6 L
Problem,45,Find moles in 5.6 L gas at STP.,,,,,0.25 mole
Problem,46,Find mass of 10 moles of H₂.,,,,,20 g
Problem,47,Find number of atoms in 1 mole of He.,,,,,6.02×10²³
Problem,48,Find molecular mass of NaOH.,,,,,40 u
Problem,49,Find mass of 1 mole of NaOH.,,,,,40 g
Problem,50,Find moles in 20 g NaOH.,,,,,0.5 mole
