Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
MCQ,49,Democracy stands for?,Rule of few,Rule of people,None,None,Rule of people
MCQ,50,Which government can be removed peacefully?,Dictatorship,Democracy,None,None,Democracy

Integer,1,Form of government by people?,Democracy,,,,
Integer,2,Birthplace of democracy?,Greece,,,,
Integer,3,Minimum voting age?,18,,,,
Integer,4,Vote right name?,Universal adult franchise,,,,
Integer,5,Indian democracy type?,Indirect,,,,
Integer,6,Election body in India?,Election Commission,,,,
Integer,7,Law making organ?,Legislature,,,,
Integer,8,Law executing organ?,Executive,,,,
Integer,9,Law interpreting organ?,Judiciary,,,,
Integer,10,One-party country?,China,,,,
Integer,11,Democratic country?,India,,,,
Integer,12,Rule by people?,Democracy,,,,
Integer,13,Power source in democracy?,People,,,,
Integer,14,Peaceful change of?,Government,,,,
Integer,15,Decision by?,Majority,,,,
Integer,16,Opposition allowed in?,Democracy,,,,
Integer,17,Right to choose leaders?,Vote,,,,
Integer,18,Free media supports?,Democracy,,,,
Integer,19,Accountable government?,Democracy,,,,
Integer,20,Equality ensured by?,Democracy,,,,
Integer,21,Merit of democracy?,Better decisions,,,,
Integer,22,Demerit of democracy?,Delay,,,,
Integer,23,Freedom of speech exists in?,Democracy,,,,
Integer,24,Country with direct democracy?,Switzerland,,,,
Integer,25,Non-democratic government?,Dictatorship,,,,
Integer,26,Rule of law exists in?,Democracy,,,,
Integer,27,Individual dignity ensured?,Yes,,,,
Integer,28,Fundamental rights protect?,Citizens,,,,
Integer,29,Democracy based on?,Consent,,,,
Integer,30,Government answerable to?,People,,,,
Integer,31,Free elections ensure?,Accountability,,,,
Integer,32,Democracy respects?,Minorities,,,,
Integer,33,Public opinion matters in?,Democracy,,,,
Integer,34,Regular elections period?,5 years,,,,
Integer,35,Power misuse checked by?,Media,,,,
Integer,36,Democratic value?,Liberty,,,,
Integer,37,Decision making improves due to?,Collective wisdom,,,,
Integer,38,Democracy promotes?,Equality,,,,
Integer,39,Government can be removed?,Peacefully,,,,
Integer,40,Right to criticise exists?,Yes,,,,
Integer,41,Authority comes from?,People,,,,
Integer,42,Representative chosen by?,Election,,,,
Integer,43,Democracy allows?,Opposition,,,,
Integer,44,One ruler system?,Dictatorship,,,,
Integer,45,Democratic society is?,Inclusive,,,,
Integer,46,Rule by majority with?,Minority rights,,,,
Integer,47,Power separation?,Three organs,,,,
Integer,48,Democracy encourages?,Participation,,,,
Integer,49,Final authority?,People,,,,
Integer,50,Best form of government?,Democracy,,,,

Descriptive,1,What is democracy?,,,,,Government by elected representatives of the people
Descriptive,2,Define democracy.,,,,,Rule of the people
Descriptive,3,Why democracy is called people’s government?,,,,,People elect rulers
Descriptive,4,What are the key features of democracy?,,,,,Elections equality rule of law
Descriptive,5,Explain universal adult franchise.,,,,,Right of all adults to vote
Descriptive,6,Why democracy is better than dictatorship?,,,,,Ensures freedom and equality
Descriptive,7,Explain merits of democracy.,,,,,Better decisions accountability dignity
Descriptive,8,Explain demerits of democracy.,,,,,Delay instability
Descriptive,9,Why democracy improves decision making?,,,,,Collective wisdom
Descriptive,10,How democracy ensures accountability?,,,,,Through elections
Descriptive,11,Why democracy enhances dignity?,,,,,Equal status to citizens
Descriptive,12,What is direct democracy?,,,,,People decide directly
Descriptive,13,What is indirect democracy?,,,,,Elected representatives decide
Descriptive,14,Why India follows indirect democracy?,,,,,Large population
Descriptive,15,What is rule of law?,,,,,Law above all
Descriptive,16,Why free elections are important?,,,,,Fair representation
Descriptive,17,Role of opposition in democracy.,,,,,Checks government
Descriptive,18,Why free media is necessary?,,,,,Informs people
Descriptive,19,Explain separation of powers.,,,,,Legislature executive judiciary
Descriptive,20,Why democracy needs education?,,,,,Informed voters
Descriptive,21,How democracy allows peaceful change?,,,,,Elections
Descriptive,22,What are fundamental rights?,,,,,Basic citizen rights
Descriptive,23,Why democracy protects minorities?,,,,,Prevents majority rule misuse
Descriptive,24,Explain accountability in democracy.,,,,,Government answerable to people
Descriptive,25,Why democracy is preferred worldwide?,,,,,Fair and just system
Descriptive,26,What is majority rule?,,,,,Decision by majority
Descriptive,27,Why minority rights important?,,,,,Prevent oppression
Descriptive,28,How democracy promotes equality?,,,,,Equal rights
Descriptive,29,What is political equality?,,,,,One person one vote
Descriptive,30,Why criticism is allowed?,,,,,Improves governance
Descriptive,31,Explain people’s participation.,,,,,Voting debate
Descriptive,32,How democracy corrects mistakes?,,,,,Elections and criticism
Descriptive,33,Why democracy is slow?,,,,,Consultation process
Descriptive,34,Explain democratic outcomes.,,,,,Equality dignity development
Descriptive,35,Why democracy is accountable?,,,,,Public scrutiny
Descriptive,36,Explain consent of the governed.,,,,,Power from people
Descriptive,37,Why democracy is inclusive?,,,,,All groups represented
Descriptive,38,Explain importance of elections.,,,,,Choice of leaders
Descriptive,39,Why dictatorship is risky?,,,,,Power misuse
Descriptive,40,How democracy promotes justice?,,,,,Rule of law
Descriptive,41,Explain dignity of citizens.,,,,,Respect and rights
Descriptive,42,What is democratic government?,,,,,Elected government
Descriptive,43,Why democracy allows opposition?,,,,,Alternative views
Descriptive,44,Explain liberty in democracy.,,,,,Freedom of speech
Descriptive,45,Why democracy is transparent?,,,,,Open governance
Descriptive,46,How democracy handles conflicts?,,,,,Dialogue
Descriptive,47,Explain accountability mechanisms.,,,,,Media elections
Descriptive,48,Why democracy is dynamic?,,,,,Can reform
Descriptive,49,What is the essence of democracy?,,,,,People’s participation
Descriptive,50,Why democracy is the best form of government?,,,,,Ensures freedom equality accountability
