Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,11,Why constitution is supreme?,,,,,All laws derive from it
Descriptive,12,What is rule of law?,,,,,Law above all
Descriptive,13,Explain secularism.,,,,,Equal respect to all religions
Descriptive,14,What is federalism?,,,,,Division of power
Descriptive,15,What are Fundamental Rights?,,,,,Basic rights of citizens
Descriptive,16,Importance of Fundamental Rights.,,,,,Protect freedom and equality
Descriptive,17,What are DPSP?,,,,,Guidelines for government
Descriptive,18,Why DPSP not enforceable?,,,,,Moral obligations
Descriptive,19,What are Fundamental Duties?,,,,,Duties of citizens
Descriptive,20,Why duties important?,,,,,Responsible citizenship
Descriptive,21,Explain separation of powers.,,,,,Three organs of government
Descriptive,22,What is judicial review?,,,,,Courts check laws
Descriptive,23,Why judiciary important?,,,,,Protects constitution
Descriptive,24,Values in Indian Constitution.,,,,,Justice liberty equality fraternity
Descriptive,25,Explain justice.,,,,,Fairness to all
Descriptive,26,Explain liberty.,,,,,Freedom of expression
Descriptive,27,Explain equality.,,,,,Equal status before law
Descriptive,28,Explain fraternity.,,,,,Sense of brotherhood
Descriptive,29,Why Indian Constitution borrowed features?,,,,,Global best practices
Descriptive,30,Features borrowed from UK.,,,,,Parliamentary system
Descriptive,31,Features borrowed from USA.,,,,,Fundamental Rights
Descriptive,32,Features borrowed from Ireland.,,,,,Directive Principles
Descriptive,33,How constitution limits power?,,,,,Checks and balances
Descriptive,34,Why constitution protects minorities?,,,,,Prevent misuse of power
Descriptive,35,Importance of Preamble.,,,,,Shows goals of constitution
Descriptive,36,What is sovereignty?,,,,,Supreme authority of people
Descriptive,37,Why constitution is dynamic?,,,,,Can be amended
Descriptive,38,Explain amendment process.,,,,,Change in constitution
Descriptive,39,Why constitution is written?,,,,,Clarity and stability
Descriptive,40,Difference between written and unwritten constitution.,,,,,Codified vs uncodified
Descriptive,41,Why India adopted federalism?,,,,,Large diverse country
Descriptive,42,Role of constitution in democracy.,,,,,Ensures rights and limits power
Descriptive,43,How constitution ensures equality?,,,,,Fundamental Rights
Descriptive,44,Why apartheid constitution important?,,,,,Ensured equality
Descriptive,45,Lessons from South Africa.,,,,,Peaceful transformation
Descriptive,46,Why constitution important for citizens?,,,,,Protects rights
Descriptive,47,How constitution promotes unity?,,,,,Common values
Descriptive,48,Why constitution is people’s document?,,,,,Made by representatives
Descriptive,49,Explain constitutional morality.,,,,,Respect for values
Descriptive,50,Why constitutional design matters?,,,,,Foundation of democracy
