Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,39,River in Rann of Kutch?,Luni,,,,
Integer,40,Drainage pattern type?,Dendritic,,,,
Integer,41,Water divide means?,Highland,,,,
Integer,42,Main water divide of India?,Ambala,,,,
Integer,43,River joining Bangladesh?,Brahmaputra,,,,
Integer,44,Major east flowing river?,Mahanadi,,,,
Integer,45,Major west flowing river?,Narmada,,,,
Integer,46,River basin for agriculture?,Ganga,,,,
Integer,47,River in Bihar?,Kosi,,,,
Integer,48,River from Amarkantak?,Narmada,,,,
Integer,49,River draining Chota Nagpur?,Damodar,,,,
Integer,50,River system of north?,Himalayan,,,,

Descriptive,1,What is drainage?,,,,,The river system of an area
Descriptive,2,What is a river basin?,,,,,Area drained by a river
Descriptive,3,What is a water divide?,,,,,Highland separating river basins
Descriptive,4,Name major Himalayan rivers.,,,,,Indus Ganga Brahmaputra
Descriptive,5,Describe the Ganga river system.,,,,,Major Himalayan river with many tributaries
Descriptive,6,Describe the Brahmaputra river.,,,,,Powerful river prone to floods
Descriptive,7,Describe the Indus river system.,,,,,River flowing to Arabian Sea
Descriptive,8,What are peninsular rivers?,,,,,Old seasonal rivers
Descriptive,9,Name major peninsular rivers.,,,,,Godavari Krishna Kaveri Mahanadi
Descriptive,10,Difference between Himalayan and Peninsular rivers.,,,,,Perennial vs seasonal
Descriptive,11,Why Himalayan rivers are perennial?,,,,,Snow and rain fed
Descriptive,12,Why peninsular rivers are seasonal?,,,,,Depend on rainfall
Descriptive,13,What is a delta?,,,,,River deposit at mouth
Descriptive,14,What is an estuary?,,,,,Tidal river mouth
Descriptive,15,Why Narmada forms estuary?,,,,,Hard rocks fast flow
Descriptive,16,Importance of rivers.,,,,,Water agriculture transport
Descriptive,17,How rivers shape landforms?,,,,,Erosion and deposition
Descriptive,18,Why Ganga basin fertile?,,,,,Alluvial soil
Descriptive,19,Explain drainage patterns.,,,,,Dendritic trellis etc
Descriptive,20,What is dendritic pattern?,,,,,Tree like branching
Descriptive,21,Why Brahmaputra causes floods?,,,,,Heavy rainfall and silt
Descriptive,22,What is river pollution?,,,,,Contamination of river water
Descriptive,23,Causes of river pollution.,,,,,Industrial waste sewage
Descriptive,24,Effects of river pollution.,,,,,Harm to life
Descriptive,25,How to conserve rivers?,,,,,Prevent pollution
Descriptive,26,Role of rivers in civilization.,,,,,Settlement and trade
Descriptive,27,Why rivers are called lifelines?,,,,,Support life
Descriptive,28,What is seasonal river?,,,,,Flows in rainy season
Descriptive,29,What is perennial river?,,,,,Flows year round
Descriptive,30,Why dams built on rivers?,,,,,Irrigation power
Descriptive,31,Problems of dams.,,,,,Displacement
Descriptive,32,Importance of Ganga.,,,,,Religion agriculture transport
Descriptive,33,Why Kosi is sorrow of Bihar?,,,,,Frequent floods
Descriptive,34,Describe east flowing rivers.,,,,,Form deltas
Descriptive,35,Describe west flowing rivers.,,,,,Short estuaries
Descriptive,36,Why rivers erode land?,,,,,Flowing water energy
Descriptive,37,What is river meander?,,,,,Bends in river
Descriptive,38,Explain flood plains.,,,,,Flat fertile areas
Descriptive,39,What is watershed?,,,,,Area dividing rivers
Descriptive,40,Importance of drainage system.,,,,,Water management
Descriptive,41,Why rivers important for agriculture?,,,,,Irrigation
Descriptive,42,How rivers affect climate?,,,,,Humidity rainfall
Descriptive,43,What is river capture?,,,,,Change of course
Descriptive,44,Why peninsular rivers are shorter?,,,,,Hard rock terrain
Descriptive,45,Describe Damodar river.,,,,,River of sorrow
Descriptive,46,Why Brahmaputra braided?,,,,,Heavy silt load
Descriptive,47,Explain river erosion.,,,,,Wearing away land
Descriptive,48,Explain river deposition.,,,,,Sediment settling
Descriptive,49,How rivers help trade?,,,,,Navigation routes
Descriptive,50,Summarise drainage of India.,,,,,Himalayan and peninsular systems
