Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,22,Urban unemployment?,Educated,,,,
Integer,23,Primary sector example?,Farming,,,,
Integer,24,Secondary sector example?,Manufacturing,,,,
Integer,25,Tertiary sector example?,Teaching,,,,
Integer,26,Illness reduces?,Productivity,,,,
Integer,27,Education creates?,Asset,,,,
Integer,28,Human capital includes?,Skills,,,,
Integer,29,Joblessness problem?,Unemployment,,,,
Integer,30,Population quality improved by?,Education,,,,
Integer,31,Service sector?,Tertiary,,,,
Integer,32,Raw material conversion?,Secondary,,,,
Integer,33,Service provider?,Banking,,,,
Integer,34,Population burden without skills?,Liability,,,,
Integer,35,Health improves?,Efficiency,,,,
Integer,36,Knowledge-based sector?,Tertiary,,,,
Integer,37,Investment return?,Higher income,,,,
Integer,38,Labour surplus example?,Agriculture,,,,
Integer,39,Human development needs?,Education health,,,,
Integer,40,Unemployment cause?,Population growth,,,,
Integer,41,Unpaid women work?,Household work,,,,
Integer,42,Productive age group?,15–59,,,,
Integer,43,Economic activity?,Wage work,,,,
Integer,44,Non-economic activity?,Housework,,,,
Integer,45,Main Indian employment sector?,Primary,,,,
Integer,46,Skilled worker outcome?,Higher productivity,,,,
Integer,47,Education sector belongs to?,Tertiary,,,,
Integer,48,Human capital formation?,Education health,,,,
Integer,49,Health investment example?,Hospital,,,,
Integer,50,People resource improves?,Economy,,,,

Descriptive,1,What is meant by people as resource?,,,,,People with skills and abilities contributing to economy
Descriptive,2,How population becomes an asset?,,,,,Through education and health
Descriptive,3,Explain human capital.,,,,,Stock of skills and health
Descriptive,4,Why education is important?,,,,,Improves productivity and income
Descriptive,5,Role of health in human capital.,,,,,Improves efficiency
Descriptive,6,What is economic activity?,,,,,Activity done for income
Descriptive,7,What is non-economic activity?,,,,,Activity without monetary gain
Descriptive,8,Explain primary sector.,,,,,Uses natural resources
Descriptive,9,Explain secondary sector.,,,,,Converts raw materials
Descriptive,10,Explain tertiary sector.,,,,,Provides services
Descriptive,11,What is unemployment?,,,,,Joblessness among willing workers
Descriptive,12,Explain disguised unemployment.,,,,,Hidden surplus labour
Descriptive,13,Explain seasonal unemployment.,,,,,Work only in seasons
Descriptive,14,Explain educated unemployment.,,,,,Educated without jobs
Descriptive,15,Why unemployment is a problem?,,,,,Wastes human resource
Descriptive,16,How education reduces unemployment?,,,,,Creates skills
Descriptive,17,Role of training in productivity.,,,,,Enhances efficiency
Descriptive,18,Why health facilities important?,,,,,Healthy workforce
Descriptive,19,What is quality of population?,,,,,Education and health status
Descriptive,20,How human capital affects growth?,,,,,Increases national income
Descriptive,21,Why Japan is developed?,,,,,Investment in people
Descriptive,22,Difference between human and physical capital.,,,,,People vs machines
Descriptive,23,Why illiteracy is a problem?,,,,,Reduces productivity
Descriptive,24,How unemployment affects economy?,,,,,Reduces income
Descriptive,25,Explain labour force.,,,,,Working age population
Descriptive,26,What is investment in human capital?,,,,,Spending on education health
Descriptive,27,Why women’s work undervalued?,,,,,Unpaid household work
Descriptive,28,Explain role of service sector.,,,,,Supports economy
Descriptive,29,Why population can be liability?,,,,,If unskilled
Descriptive,30,How skills improve income?,,,,,Better jobs
Descriptive,31,Explain importance of literacy.,,,,,Awareness and productivity
Descriptive,32,What is life expectancy?,,,,,Average lifespan
Descriptive,33,How health affects education?,,,,,Healthy students learn better
Descriptive,34,Why training is necessary?,,,,,Skill enhancement
Descriptive,35,Explain rural unemployment.,,,,,Agricultural surplus labour
Descriptive,36,Explain urban unemployment.,,,,,Educated job seekers
Descriptive,37,How education benefits society?,,,,,Economic and social development
Descriptive,38,What is human development?,,,,,Overall well-being
Descriptive,39,Why people are called resources?,,,,,They produce goods
Descriptive,40,Explain role of government in human capital.,,,,,Education and health services
Descriptive,41,How population growth affects unemployment?,,,,,More job seekers
Descriptive,42,Why skill development important?,,,,,Employment generation
Descriptive,43,Explain economic growth.,,,,,Increase in income
Descriptive,44,Why people are greatest asset?,,,,,Innovation and productivity
Descriptive,45,Explain dependency ratio.,,,,,Dependents to workers
Descriptive,46,Why poor health is liability?,,,,,Low productivity
Descriptive,47,Explain employment generation.,,,,,Creating jobs
Descriptive,48,How education improves standard of living?,,,,,Better income
Descriptive,49,Explain importance of human capital formation.,,,,,Sustainable development
Descriptive,50,Summarise People as Resource.,,,,,Population as asset through education and health
