Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,37,Voting right based on?,Property,,,,
Integer,38,American Revolution supporter?,France,,,,
Integer,39,New constitution year?,1791,,,,
Integer,40,Terror policy leader?,Robespierre,,,,
Integer,41,Bourgeoisie belonged to?,Third Estate,,,,
Integer,42,Absolute ruler before revolution?,King,,,,
Integer,43,Legislative body?,National Assembly,,,,
Integer,44,End of monarchy?,Convention,,,,
Integer,45,Execution method?,Beheading,,,,
Integer,46,French flag colours?,Blue White Red,,,,
Integer,47,Revolution inspired?,Democracy,,,,
Integer,48,Napoleon crowned emperor?,1804,,,,
Integer,49,Main burden of taxes?,Third Estate,,,,
Integer,50,Revolution end ruler?,Napoleon,,,,

Descriptive,1,What was the French Revolution?,,,,,A mass uprising against monarchy and inequality
Descriptive,2,Describe French society before 1789.,,,,,Divided into three unequal estates
Descriptive,3,Explain the role of the Third Estate.,,,,,Paid taxes and led revolution
Descriptive,4,What was the Estates-General?,,,,,Assembly of three estates
Descriptive,5,Why was Bastille attacked?,,,,,Symbol of tyranny
Descriptive,6,What was the Tennis Court Oath?,,,,,Pledge to frame constitution
Descriptive,7,Explain the Declaration of Rights.,,,,,Guaranteed equality and freedom
Descriptive,8,Who were Jacobins?,,,,,Radical revolutionary group
Descriptive,9,Explain the Reign of Terror.,,,,,Period of mass executions
Descriptive,10,Role of Robespierre.,,,,,Leader of Jacobins
Descriptive,11,Why was Louis XVI executed?,,,,,For treason
Descriptive,12,What changes did revolution bring?,,,,,End of feudal privileges
Descriptive,13,Explain economic causes of revolution.,,,,,Debt food shortage taxes
Descriptive,14,Role of philosophers.,,,,,Spread ideas of equality
Descriptive,15,What was the guillotine?,,,,,Execution machine
Descriptive,16,Who were Sans-culottes?,,,,,Poor revolutionary people
Descriptive,17,How did women participate?,,,,,Marches protests clubs
Descriptive,18,Why did monarchy fall?,,,,,Failure to reform
Descriptive,19,What was the Directory?,,,,,Five member executive
Descriptive,20,Rise of Napoleon.,,,,,Came to power in 1799
Descriptive,21,Impact on Europe.,,,,,Spread democratic ideas
Descriptive,22,Why peasants revolted?,,,,,Heavy taxes and feudal dues
Descriptive,23,What was feudal system?,,,,,System of privileges
Descriptive,24,Why Enlightenment important?,,,,,Inspired revolution
Descriptive,25,Explain slogan of revolution.,,,,,Liberty equality fraternity
Descriptive,26,What rights were given?,,,,,Freedom equality
Descriptive,27,Why constitution of 1791 failed?,,,,,Limited voting
Descriptive,28,How slavery was abolished?,,,,,1794 law
Descriptive,29,What symbols represented revolution?,,,,,Red cap tricolour
Descriptive,30,Role of National Assembly.,,,,,Made laws
Descriptive,31,Why terror ended?,,,,,Excess violence
Descriptive,32,Why Robespierre executed?,,,,,Abuse of power
Descriptive,33,What lessons from revolution?,,,,,Equality democracy
Descriptive,34,Effect on common people.,,,,,End of exploitation
Descriptive,35,Why taxes were unfair?,,,,,Only third estate paid
Descriptive,36,What was old regime?,,,,,Pre-revolution system
Descriptive,37,Role of women.,,,,,Political awareness
Descriptive,38,Why food shortage occurred?,,,,,Bad harvests
Descriptive,39,Role of bourgeoisie.,,,,,Led revolution
Descriptive,40,What was absolute monarchy?,,,,,Unlimited king power
Descriptive,41,What was constitutional monarchy?,,,,,King with constitution
Descriptive,42,Why revolution important?,,,,,Birth of democracy
Descriptive,43,How revolution ended?,,,,,Rise of Napoleon
Descriptive,44,Why voting rights limited?,,,,,Property qualification
Descriptive,45,Impact on world.,,,,,Inspired revolutions
Descriptive,46,Why church lost power?,,,,,Privileges abolished
Descriptive,47,What reforms were made?,,,,,Uniform laws
Descriptive,48,Explain equality before law.,,,,,Same law for all
Descriptive,49,What was national convention?,,,,,Elected assembly
Descriptive,50,How did revolution change France?,,,,,End of monarchy
