Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Problem,7,A current-carrying conductor of length 0.5 m carrying current 3 A is placed perpendicular to a magnetic field of 0.2 T. Calculate the force acting on it.,"Given: L = 0.5 m, I = 3 A, B = 0.2 T, θ = 90° (perpendicular). Force F = BIL sin θ = 0.2 × 3 × 0.5 × sin 90° = 0.2 × 3 × 0.5 × 1 = 0.3 N. Answer: Force = 0.3 N",,,,
Problem,8,Explain the principle of electromagnetic induction.,"Electromagnetic induction is the phenomenon of producing an electric current in a conductor by changing the magnetic field around it. When a conductor is moved in a magnetic field or when the magnetic field around a stationary conductor changes, an electric current is induced in the conductor. This was discovered by Michael Faraday. The magnitude of induced current depends on the rate of change of magnetic flux. Answer: Production of electric current by changing magnetic field",,,,
Problem,9,Explain Fleming's right-hand rule.,"Fleming's Right-Hand Rule is used to determine the direction of induced current in a conductor moving in a magnetic field. Stretch the thumb, forefinger, and middle finger of your right hand mutually perpendicular. If the thumb points in the direction of motion of the conductor, the forefinger points in the direction of magnetic field, then the middle finger points in the direction of induced current. Answer: Thumb - Motion, Forefinger - Magnetic field, Middle finger - Induced current",,,,
Problem,10,A transformer has 200 turns in the primary coil and 400 turns in the secondary coil. If the primary voltage is 220 V, find the secondary voltage.,"Given: N₁ = 200, N₂ = 400, V₁ = 220 V. For transformer: V₂/V₁ = N₂/N₁, V₂/220 = 400/200 = 2, V₂ = 220 × 2 = 440 V. Answer: Secondary voltage = 440 V",,,,
Problem,11,A step-down transformer has 1000 turns in the primary and 100 turns in the secondary. If the primary voltage is 220 V, find the secondary voltage.,"Given: N₁ = 1000, N₂ = 100, V₁ = 220 V. For transformer: V₂/V₁ = N₂/N₁, V₂/220 = 100/1000 = 1/10, V₂ = 220/10 = 22 V. Answer: Secondary voltage = 22 V",,,,
Problem,12,Explain why a transformer cannot work with DC current.,"A transformer works on the principle of electromagnetic induction, which requires a changing magnetic field. When DC current flows through the primary coil, it produces a constant magnetic field. Since the magnetic field doesn't change, no voltage is induced in the secondary coil. Therefore, transformers only work with AC current, which produces a changing magnetic field. Answer: Transformer requires changing magnetic field, DC produces constant field",,,,
Problem,13,A circular coil of radius 0.1 m has 50 turns and carries a current of 2 A. Calculate the magnetic field at its center. (Take μ₀ = 4π × 10⁻⁷ T m/A),"Given: r = 0.1 m, N = 50 turns, I = 2 A, μ₀ = 4π × 10⁻⁷ T m/A. Magnetic field at center of circular coil: B = μ₀NI/(2r) = (4π × 10⁻⁷ × 50 × 2)/(2 × 0.1) = (4π × 10⁻⁷ × 100)/(0.2) = 2π × 10⁻⁴ T = 6.28 × 10⁻⁴ T. Answer: Magnetic field = 2π × 10⁻⁴ T ≈ 6.28 × 10⁻⁴ T",,,,
Problem,14,State the factors on which the strength of magnetic field due to a current-carrying solenoid depends.,"The strength of magnetic field inside a solenoid depends on: 1) The number of turns per unit length (n) - directly proportional, 2) The current (I) flowing through it - directly proportional, 3) The nature of the core material (permeability). The formula is B = μ₀nI for air core, and B = μrnI for a core with relative permeability μr. Answer: Number of turns per unit length, current, and core material",,,,
Problem,15,Explain the difference between AC and DC current.,"AC (Alternating Current): The direction of current changes periodically. In India, AC has a frequency of 50 Hz and voltage of 220 V. DC (Direct Current): The direction of current remains constant. Batteries produce DC current. AC is used for household and industrial purposes because it can be easily transmitted and transformed. Answer: AC changes direction periodically, DC has constant direction",,,,
Problem,16,A conductor of length 1 m carrying current 5 A is placed at 30° to a magnetic field of 0.5 T. Calculate the force on it.,"Given: L = 1 m, I = 5 A, B = 0.5 T, θ = 30°. Force F = BIL sin θ = 0.5 × 5 × 1 × sin 30° = 0.5 × 5 × 1 × 0.5 = 1.25 N. Answer: Force = 1.25 N",,,,
Problem,17,Describe the magnetic field pattern around a current-carrying straight conductor.,"The magnetic field lines around a straight current-carrying conductor form concentric circles. The field is stronger near the conductor and weaker as we move away. The direction of field lines can be determined using the Right-Hand Thumb Rule. The field lines are closer together where the field is stronger. The field strength is inversely proportional to the distance from the conductor. Answer: Concentric circles, stronger near conductor, direction by right-hand thumb rule",,,,
Problem,18,A transformer steps up voltage from 110 V to 220 V. If the primary has 500 turns, find the number of turns in the secondary.,"Given: V₁ = 110 V, V₂ = 220 V, N₁ = 500. For transformer: V₂/V₁ = N₂/N₁, 220/110 = N₂/500, 2 = N₂/500, N₂ = 500 × 2 = 1000. Answer: Secondary turns = 1000",,,,
Problem,19,Explain why magnetic field lines never cross each other.,"Magnetic field lines never cross each other because at any point in space, the magnetic field has a unique direction. If field lines were to cross, it would mean that at the point of intersection, the magnetic field would have two different directions simultaneously, which is impossible. Field lines are continuous and form closed loops. Answer: Each point has unique field direction, crossing would imply two directions",,,,
Problem,20,A current of 4 A flows through a straight wire. Calculate the magnetic field at a distance of 0.2 m from it. (Take μ₀ = 4π × 10⁻⁷ T m/A),"Given: I = 4 A, r = 0.2 m, μ₀ = 4π × 10⁻⁷ T m/A. Magnetic field B = μ₀I/(2πr) = (4π × 10⁻⁷ × 4)/(2π × 0.2) = (16π × 10⁻⁷)/(0.4π) = 4 × 10⁻⁶ T. Answer: Magnetic field = 4 × 10⁻⁶ T",,,,
Problem,21,State the factors affecting the force on a current-carrying conductor in a magnetic field.,"The force on a current-carrying conductor in a magnetic field depends on: 1) The magnitude of current (I) - directly proportional, 2) The strength of magnetic field (B) - directly proportional, 3) The length of conductor (L) - directly proportional, 4) The angle (θ) between conductor and field - F = BIL sin θ. Force is maximum when conductor is perpendicular to field (θ = 90°) and zero when parallel (θ = 0°). Answer: Current, magnetic field strength, length, and angle",,,,
Problem,22,A step-up transformer has a turns ratio of 1:5. If the primary voltage is 44 V, find the secondary voltage.,"Given: N₁:N₂ = 1:5, V₁ = 44 V. V₂/V₁ = N₂/N₁ = 5/1 = 5, V₂ = 44 × 5 = 220 V. Answer: Secondary voltage = 220 V",,,,
Problem,23,Explain the function of a commutator in a DC motor.,"A commutator (split ring) in a DC motor reverses the direction of current in the coil after every half rotation. This ensures that the coil continues to rotate in the same direction. When the coil reaches the vertical position, the commutator reverses the current, so the forces on the two sides of the coil also reverse, maintaining continuous rotation. Answer: Reverses current direction to maintain continuous rotation",,,,
Problem,24,A solenoid with 800 turns per meter carries a current of 1.5 A. Find the magnetic field inside it. (Take μ₀ = 4π × 10⁻⁷ T m/A),"Given: n = 800 turns/m, I = 1.5 A, μ₀ = 4π × 10⁻⁷ T m/A. Magnetic field B = μ₀nI = (4π × 10⁻⁷) × 800 × 1.5 = 4π × 10⁻⁷ × 1200 = 4.8π × 10⁻⁴ T = 1.508 × 10⁻³ T. Answer: Magnetic field = 4.8π × 10⁻⁴ T ≈ 1.508 × 10⁻³ T",,,,
Problem,25,Describe the magnetic field pattern inside a solenoid.,"Inside a solenoid, the magnetic field lines are parallel and equally spaced, indicating a uniform magnetic field. The field is strong and uniform in the central region. The field lines are straight and parallel to the axis of the solenoid. Outside the solenoid, the field is weak and similar to that of a bar magnet. The strength depends on the number of turns and current. Answer: Uniform, parallel field lines, strong in central region",,,,
Problem,26,A conductor carrying 6 A current is placed perpendicular to a magnetic field of 0.3 T. If the length is 0.4 m, find the force.,"Given: I = 6 A, B = 0.3 T, L = 0.4 m, θ = 90°. Force F = BIL sin θ = 0.3 × 6 × 0.4 × sin 90° = 0.3 × 6 × 0.4 × 1 = 0.72 N. Answer: Force = 0.72 N",,,,
Problem,27,A transformer has primary voltage 220 V and secondary voltage 11 V. If the primary has 2000 turns, find the secondary turns.,"Given: V₁ = 220 V, V₂ = 11 V, N₁ = 2000. V₂/V₁ = N₂/N₁, 11/220 = N₂/2000, 1/20 = N₂/2000, N₂ = 2000/20 = 100. Answer: Secondary turns = 100",,,,
Problem,28,Explain why the core of a transformer is made of soft iron.,"The core of a transformer is made of soft iron because: 1) Soft iron has high magnetic permeability, which increases the magnetic field strength, 2) It has low hysteresis loss, reducing energy loss, 3) It can be easily magnetized and demagnetized, 4) It helps in efficiently transferring magnetic flux from primary to secondary coil. Answer: High permeability, low energy loss, easy magnetization",,,,
Problem,29,A wire carrying current 3 A is at a distance of 0.15 m from another wire. If both carry the same current in the same direction, explain the force between them.,"When two parallel wires carry current in the same direction, they attract each other. The magnetic field due to one wire exerts a force on the other wire. Since the currents are in the same direction, the forces are attractive. If the currents were in opposite directions, the wires would repel each other. Answer: Wires attract each other when currents are in same direction",,,,
Problem,30,Calculate the magnetic field at the center of a circular loop of radius 0.2 m carrying current 4 A. The loop has 100 turns. (Take μ₀ = 4π × 10⁻⁷ T m/A),"Given: r = 0.2 m, I = 4 A, N = 100, μ₀ = 4π × 10⁻⁷ T m/A. Magnetic field B = μ₀NI/(2r) = (4π × 10⁻⁷ × 100 × 4)/(2 × 0.2) = (16π × 10⁻⁵)/(0.4) = 40π × 10⁻⁵ = 4π × 10⁻⁴ T = 1.256 × 10⁻³ T. Answer: Magnetic field = 4π × 10⁻⁴ T ≈ 1.256 × 10⁻³ T",,,,
Problem,31,Explain the difference between slip rings and split rings.,"Slip rings are two separate rings used in AC generators. They maintain continuous contact with brushes and allow alternating current to flow to the external circuit. Split rings (commutator) are used in DC motors. They are split into two halves and reverse the direction of current after every half rotation, ensuring unidirectional rotation. Answer: Slip rings for AC (continuous contact), split rings for DC (reverse current)",,,,
Problem,32,A step-down transformer has 4000 turns in primary and 200 turns in secondary. If primary voltage is 440 V, find secondary voltage.,"Given: N₁ = 4000, N₂ = 200, V₁ = 440 V. V₂/V₁ = N₂/N₁, V₂/440 = 200/4000 = 1/20, V₂ = 440/20 = 22 V. Answer: Secondary voltage = 22 V",,,,
Problem,33,Describe how the magnetic field varies with distance from a straight current-carrying conductor.,"The magnetic field strength due to a straight current-carrying conductor is inversely proportional to the distance from the conductor. As we move away from the conductor, the field strength decreases. Mathematically, B ∝ 1/r, where r is the distance. The field lines are closer together near the conductor (stronger field) and farther apart away from it (weaker field). Answer: Inversely proportional to distance, decreases as distance increases",,,,
Problem,34,A conductor of length 0.6 m carrying 8 A current is placed at 45° to a 0.4 T magnetic field. Find the force.,"Given: L = 0.6 m, I = 8 A, B = 0.4 T, θ = 45°. Force F = BIL sin θ = 0.4 × 8 × 0.6 × sin 45° = 0.4 × 8 × 0.6 × 0.707 = 1.357 N. Answer: Force = 1.357 N",,,,
Problem,35,Explain the principle behind the working of an electric generator.,"An electric generator works on the principle of electromagnetic induction. When a coil is rotated in a magnetic field, the magnetic flux through the coil changes continuously. This changing flux induces an electromotive force (EMF) in the coil, causing current to flow. The direction of current reverses as the coil rotates, producing alternating current. Mechanical energy (rotation) is converted to electrical energy. Answer: Electromagnetic induction - changing magnetic flux produces electric current",,,,
Problem,36,A transformer with turns ratio 1:10 has primary voltage 22 V. Find the secondary voltage.,"Given: N₁:N₂ = 1:10, V₁ = 22 V. V₂/V₁ = N₂/N₁ = 10/1 = 10, V₂ = 22 × 10 = 220 V. Answer: Secondary voltage = 220 V",,,,
Problem,37,State the relationship between the number of turns and voltage in a transformer.,"In a transformer, the voltage ratio is equal to the turns ratio. V₂/V₁ = N₂/N₁, where V₁, V₂ are primary and secondary voltages, and N₁, N₂ are number of turns. If N₂ > N₁, it's a step-up transformer (V₂ > V₁). If N₂ < N₁, it's a step-down transformer (V₂ < V₁). Answer: Voltage ratio equals turns ratio",,,,
Problem,38,A wire carrying 5 A current produces a magnetic field of 2 × 10⁻⁶ T at a certain distance. If the current is doubled, find the new magnetic field at the same distance.,"Given: I₁ = 5 A, B₁ = 2 × 10⁻⁶ T, I₂ = 10 A (doubled). Since B ∝ I, B₂/B₁ = I₂/I₁ = 10/5 = 2, B₂ = 2 × B₁ = 2 × 2 × 10⁻⁶ = 4 × 10⁻⁶ T. Answer: New magnetic field = 4 × 10⁻⁶ T",,,,
Problem,39,Explain why AC is preferred over DC for transmission over long distances.,"AC is preferred over DC for long-distance transmission because: 1) AC voltage can be easily stepped up or down using transformers, reducing transmission losses, 2) Higher voltage means lower current for the same power, reducing I²R losses, 3) AC generators are simpler and more efficient, 4) AC can be easily converted to DC if needed. Answer: AC can be transformed to high voltage, reducing transmission losses",,,,
Problem,40,A solenoid has 600 turns per meter and current 2.5 A. Calculate the magnetic field. (Take μ₀ = 4π × 10⁻⁷ T m/A),"Given: n = 600 turns/m, I = 2.5 A, μ₀ = 4π × 10⁻⁷ T m/A. Magnetic field B = μ₀nI = (4π × 10⁻⁷) × 600 × 2.5 = 4π × 10⁻⁷ × 1500 = 6π × 10⁻⁴ T = 1.885 × 10⁻³ T. Answer: Magnetic field = 6π × 10⁻⁴ T ≈ 1.885 × 10⁻³ T",,,,
Problem,41,Describe the magnetic field pattern around a current-carrying circular loop.,"Around a current-carrying circular loop, the magnetic field lines are concentric circles near the wire, and form closed loops passing through the center. At the center, the field is perpendicular to the plane of the loop. The field is strongest at the center and decreases as we move away. The direction can be found using the right-hand rule. Answer: Concentric circles near wire, field strongest at center",,,,
Problem,42,A step-up transformer increases voltage from 110 V to 330 V. If primary has 500 turns, find secondary turns.,"Given: V₁ = 110 V, V₂ = 330 V, N₁ = 500. V₂/V₁ = N₂/N₁, 330/110 = N₂/500, 3 = N₂/500, N₂ = 500 × 3 = 1500. Answer: Secondary turns = 1500",,,,
Problem,43,Explain what happens when a current-carrying conductor is placed parallel to a magnetic field.,"When a current-carrying conductor is placed parallel to a magnetic field, the angle between the conductor and field is 0°. Since force F = BIL sin θ, and sin 0° = 0, the force on the conductor is zero. The conductor experiences no force when it is parallel to the magnetic field. Answer: Force is zero when conductor is parallel to magnetic field",,,,
Problem,44,A conductor of length 1.2 m with current 4 A is perpendicular to 0.5 T field. Calculate the force.,"Given: L = 1.2 m, I = 4 A, B = 0.5 T, θ = 90°. Force F = BIL sin θ = 0.5 × 4 × 1.2 × sin 90° = 0.5 × 4 × 1.2 × 1 = 2.4 N. Answer: Force = 2.4 N",,,,
Problem,45,State the commercial advantages of using AC over DC.,"Commercial advantages of AC: 1) Can be easily transmitted at high voltage, reducing losses, 2) Can be stepped up/down using transformers, 3) AC motors are simpler and cheaper, 4) AC generators are more efficient, 5) AC can power both resistive and inductive loads. Answer: Easy transmission, transformation, simpler motors, more efficient",,,,
