Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,10,Explain the role of peasants in nationalism.,,,,,They protested against high taxes
Descriptive,11,Describe the tribal movements.,,,,,Resisted forest laws
Descriptive,12,What was the Quit India Movement?,,,,,Demand for immediate independence
Descriptive,13,Explain the idea of satyagraha.,,,,,Peaceful resistance based on truth
Descriptive,14,Describe the role of women in nationalism.,,,,,Participated in protests
Descriptive,15,What was the impact of nationalism?,,,,,United Indians against British
Descriptive,16,Explain the significance of symbols.,,,,,Created sense of unity
Descriptive,17,How did British repress nationalism?,,,,,Through laws and force
Descriptive,18,Explain the plantation workers’ movement.,,,,,Demanded freedom of movement
Descriptive,19,What was the role of students?,,,,,Boycotted schools
Descriptive,20,Explain the Awadh peasant movement.,,,,,Protested against landlords
Descriptive,21,Describe Gandhian methods.,,,,,Non-violence and mass participation
Descriptive,22,Explain the impact of French Revolution.,,,,,Inspired Indian nationalism
Descriptive,23,How did nationalism unite diverse groups?,,,,,Common struggle
Descriptive,24,Describe the role of Congress.,,,,,Led national movement
Descriptive,25,Explain colonial economic exploitation.,,,,,Drain of wealth
Descriptive,26,Why was salt chosen as symbol?,,,,,Affected everyone
Descriptive,27,Explain Hindu-Muslim unity.,,,,,Through Khilafat-NCM
Descriptive,28,What were the limits of nationalism?,,,,,Communal tensions
Descriptive,29,Explain Gandhiji’s leadership.,,,,,Mass mobilization
Descriptive,30,Describe the impact of World War I.,,,,,Economic hardship
Descriptive,31,Explain the idea of swadeshi.,,,,,Use of Indian goods
Descriptive,32,How did folklore spread nationalism?,,,,,Shared history
Descriptive,33,Describe repression under British rule.,,,,,Censorship and arrests
Descriptive,34,Explain the significance of 1929 Lahore Session.,,,,,Demand for complete independence
Descriptive,35,What was the role of business class?,,,,,Supported selectively
Descriptive,36,Explain nationalist unity.,,,,,Overcoming differences
Descriptive,37,Describe peasant participation.,,,,,Protests and marches
Descriptive,38,Explain role of language.,,,,,Created identity
Descriptive,39,What problems emerged in nationalism?,,,,,Communalism
Descriptive,40,Describe Gandhiji’s early movements.,,,,,Champaran and Kheda
Descriptive,41,Explain the idea of Bharat Mata.,,,,,Symbol of nation
Descriptive,42,How did nationalism affect villages?,,,,,Mobilized peasants
Descriptive,43,Explain the role of press.,,,,,Spread ideas
Descriptive,44,Describe non-violent resistance.,,,,,Peaceful protest
Descriptive,45,What was the legacy of nationalism?,,,,,Independence
Descriptive,46,Explain importance of unity.,,,,,Strengthened struggle
Descriptive,47,Describe British divide and rule.,,,,,Created divisions
Descriptive,48,Explain the outcome of movements.,,,,,Mass awakening
Descriptive,49,How did nationalism inspire people?,,,,,Sense of pride
Descriptive,50,Summarize Nationalism in India.,,,,,Indian nationalism united people to fight colonial rule
