Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,9,Describe Kharif crops.,,,,,Grown in rainy season
Descriptive,10,Describe Zaid crops.,,,,,Grown between Rabi and Kharif
Descriptive,11,Explain rice cultivation.,,,,,Needs high rainfall and temperature
Descriptive,12,Explain wheat cultivation.,,,,,Needs cool climate
Descriptive,13,Describe millets.,,,,,Drought resistant crops
Descriptive,14,Explain cotton cultivation.,,,,,Needs black soil and high temperature
Descriptive,15,Describe jute cultivation.,,,,,Grown in alluvial soil
Descriptive,16,Explain tea cultivation.,,,,,Plantation crop in humid areas
Descriptive,17,Explain coffee cultivation.,,,,,Grown in shade
Descriptive,18,What are food crops?,,,,,Crops used for food
Descriptive,19,What are cash crops?,,,,,Crops grown for sale
Descriptive,20,Explain oilseeds.,,,,,Used to extract oil
Descriptive,21,Explain pulses.,,,,,Protein rich crops
Descriptive,22,Explain Green Revolution.,,,,,Increased food grain production
Descriptive,23,Role of agriculture in economy.,,,,,Employment and GDP contribution
Descriptive,24,Explain problems of Indian agriculture.,,,,,Dependence on monsoon
Descriptive,25,Explain irrigation methods.,,,,,Canals, tube wells
Descriptive,26,Explain rainfed farming.,,,,,Depends on rainfall
Descriptive,27,Explain crop rotation.,,,,,Maintains soil fertility
Descriptive,28,Explain organic farming.,,,,,Uses natural inputs
Descriptive,29,Explain impact of monsoon.,,,,,Affects crop yield
Descriptive,30,Explain soil requirement for crops.,,,,,Different crops need different soils
Descriptive,31,Explain climate requirement for crops.,,,,,Temperature and rainfall
Descriptive,32,Describe agriculture in India.,,,,,Diverse crops and practices
Descriptive,33,Explain subsistence farming problems.,,,,,Low productivity
Descriptive,34,Explain advantages of commercial farming.,,,,,Higher income
Descriptive,35,Explain role of technology.,,,,,Improves productivity
Descriptive,36,Explain use of fertilizers.,,,,,Increase yield
Descriptive,37,Explain use of HYV seeds.,,,,,Increase production
Descriptive,38,Explain problems of small farmers.,,,,,Low income
Descriptive,39,Explain agricultural marketing.,,,,,Selling farm produce
Descriptive,40,Explain food security.,,,,,Availability of food
Descriptive,41,Explain irrigation importance.,,,,,Reduces monsoon dependency
Descriptive,42,Explain sustainable agriculture.,,,,,Environment friendly farming
Descriptive,43,Explain crop diversification.,,,,,Growing multiple crops
Descriptive,44,Explain agricultural labour.,,,,,Workforce in farming
Descriptive,45,Explain mechanisation.,,,,,Use of machines
Descriptive,46,Explain soil conservation.,,,,,Prevents erosion
Descriptive,47,Explain role of government.,,,,,Support and policies
Descriptive,48,Explain agricultural exports.,,,,,Foreign exchange
Descriptive,49,Explain future of agriculture.,,,,,Need for sustainability
Descriptive,50,Summarize Agriculture.,,,,,Chapter explains types, crops and importance of agriculture
