Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,35,Democracy allows peaceful?,Protest,,,,
Integer,36,Government legitimacy comes from?,People,,,,
Integer,37,Democracy improves governance by?,Participation,,,,
Integer,38,People’s trust in system?,Legitimacy,,,,
Integer,39,Democracy protects?,Rights,,,,
Integer,40,Political equality means?,Equal vote,,,,
Integer,41,Democracy ensures?,Accountability,,,,
Integer,42,Decision making method?,Consultation,,,,
Integer,43,Democracy respects diversity by?,Accommodation,,,,
Integer,44,Outcome linked with responsibility?,Accountability,,,,
Integer,45,Democracy promotes human?,Dignity,,,,
Integer,46,Outcome of democracy?,Better governance,,,,
Integer,47,Democracy allows criticism?,Yes,,,,
Integer,48,Democracy ensures transparency?,Yes,,,,
Integer,49,Chapter theme?,Outcomes of Democracy,,,,
Integer,50,Democracy’s moral value?,Legitimacy,,,,

Descriptive,1,What is democracy?,,,,,Democracy is a form of government where rulers are elected by the people
Descriptive,2,Explain accountability in democracy.,,,,,Rulers are answerable to citizens
Descriptive,3,How does democracy ensure transparency?,,,,,Through public debate and open decision making
Descriptive,4,Explain legitimacy as an outcome of democracy.,,,,,People accept democracy as rightful
Descriptive,5,How does democracy improve decision making?,,,,,Through consultation and discussion
Descriptive,6,Explain dignity and freedom in democracy.,,,,,Democracy respects individual rights
Descriptive,7,Why is democracy considered morally superior?,,,,,It is based on people’s consent
Descriptive,8,Explain political equality.,,,,,Each citizen has equal vote
Descriptive,9,How does democracy correct its mistakes?,,,,,Through elections and public criticism
Descriptive,10,Explain participation as an outcome of democracy.,,,,,People take part in decision making
Descriptive,11,Why is democracy accountable?,,,,,Rulers depend on public support
Descriptive,12,Explain importance of free elections.,,,,,They ensure accountability
Descriptive,13,How does democracy respect minorities?,,,,,By protecting rights
Descriptive,14,Explain accommodation of diversity.,,,,,Different groups coexist peacefully
Descriptive,15,Why is democracy better than dictatorship?,,,,,Allows freedom and correction
Descriptive,16,Explain social equality in democracy.,,,,,Equal status to all
Descriptive,17,Explain economic outcomes of democracy.,,,,,May not ensure equality
Descriptive,18,Why democracy is slow but effective?,,,,,Due to discussion
Descriptive,19,Explain public debate in democracy.,,,,,Leads to informed decisions
Descriptive,20,How does democracy ensure dignity?,,,,,Respects human rights
Descriptive,21,Explain legitimacy through elections.,,,,,People choose rulers
Descriptive,22,Explain accountability through institutions.,,,,,Parliament, judiciary
Descriptive,23,Explain democracy and development.,,,,,Participation aids development
Descriptive,24,Explain transparency in governance.,,,,,Decisions are open
Descriptive,25,Explain political equality in India.,,,,,Universal adult franchise
Descriptive,26,Explain freedom of expression.,,,,,Right to speak freely
Descriptive,27,Explain democracy’s moral appeal.,,,,,Based on equality
Descriptive,28,Explain peaceful transfer of power.,,,,,Through elections
Descriptive,29,Explain democracy and social justice.,,,,,Promotes equality
Descriptive,30,Explain citizen’s role in democracy.,,,,,Participation and vigilance
Descriptive,31,Explain accountability vs efficiency.,,,,,Democracy may be slower
Descriptive,32,Explain democracy’s ability to self-correct.,,,,,Allows reform
Descriptive,33,Explain democratic decision making.,,,,,Consultative process
Descriptive,34,Explain democracy and human rights.,,,,,Protects rights
Descriptive,35,Explain legitimacy of democratic government.,,,,,Based on consent
Descriptive,36,Explain transparency and RTI.,,,,,Access to information
Descriptive,37,Explain democracy’s limitation.,,,,,Economic inequality
Descriptive,38,Explain why people prefer democracy.,,,,,Ensures dignity
Descriptive,39,Explain democracy and accountability of rulers.,,,,,Answerable to people
Descriptive,40,Explain democracy as responsive government.,,,,,Listens to people
Descriptive,41,Explain democracy and equality.,,,,,Equal political rights
Descriptive,42,Explain democracy and freedom.,,,,,Freedom of speech
Descriptive,43,Explain democratic outcomes in India.,,,,,Elections and rights
Descriptive,44,Explain moral dimension of democracy.,,,,,Respect for people
Descriptive,45,Explain democracy’s role in conflict resolution.,,,,,Peaceful methods
Descriptive,46,Explain democracy and transparency.,,,,,Open governance
Descriptive,47,Explain long-term outcomes of democracy.,,,,,Stability and trust
Descriptive,48,Explain why democracy is accountable.,,,,,Public scrutiny
Descriptive,49,Explain democracy as better governance.,,,,,Participation and legitimacy
Descriptive,50,Summarize Outcomes of Democracy.,,,,,Chapter explains accountability, legitimacy, equality and dignity
