Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,25,Explain party discipline.,,,,,Members follow party rules
Descriptive,26,Explain ideological differences.,,,,,Different beliefs
Descriptive,27,Explain importance of regional parties.,,,,,Represent regional interests
Descriptive,28,Explain how parties shape public opinion.,,,,,Through campaigns
Descriptive,29,Explain role of parties in elections.,,,,,Candidate selection
Descriptive,30,Explain political party symbols.,,,,,Help illiterate voters
Descriptive,31,Explain recognition of parties.,,,,,Based on votes and seats
Descriptive,32,Explain merits of multi-party system.,,,,,More representation
Descriptive,33,Explain demerits of multi-party system.,,,,,Instability
Descriptive,34,Explain merits of two-party system.,,,,,Stability
Descriptive,35,Explain demerits of one-party system.,,,,,No democracy
Descriptive,36,Explain party-based democracy.,,,,,Governance through parties
Descriptive,37,Explain challenges to democracy by parties.,,,,,Corruption
Descriptive,38,Explain internal democracy reforms.,,,,,Regular elections
Descriptive,39,Explain role of youth in parties.,,,,,Leadership renewal
Descriptive,40,Explain women representation in parties.,,,,,Still low
Descriptive,41,Explain transparency in funding.,,,,,Reduce money power
Descriptive,42,Explain party competition.,,,,,Better governance
Descriptive,43,Explain political participation.,,,,,Citizens’ involvement
Descriptive,44,Explain leadership selection.,,,,,Through elections
Descriptive,45,Explain party ideology.,,,,,Guiding principles
Descriptive,46,Explain coalition government.,,,,,Multiple parties govern together
Descriptive,47,Explain importance of opposition.,,,,,Accountability
Descriptive,48,Explain democratic reforms.,,,,,Improve party functioning
Descriptive,49,Explain future of political parties.,,,,,Need reforms
Descriptive,50,Summarize Political Parties.,,,,,Chapter explains role, types and challenges of political parties
