Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
MCQ,47,Which government system divides power constitutionally?,Unitary,Federal,Dictatorship,Monarchy,Federal
MCQ,48,Which form of power sharing involves social groups?,Horizontal,Vertical,Community,Political,Community
MCQ,49,Which system promotes participation?,Dictatorship,Democracy,Monarchy,Military rule,Democracy
MCQ,50,Power sharing is important for,Stability,Democracy,Unity,All of these,All of these

Integer,1,Sharing power among organs?,Horizontal,,,,
Integer,2,Sharing power among levels?,Vertical,,,,
Integer,3,Sharing power among social groups?,Community,,,,
Integer,4,Country with ethnic conflict example?,Sri Lanka,,,,
Integer,5,Country successful in power sharing?,Belgium,,,,
Integer,6,Capital of Belgium?,Brussels,,,,
Integer,7,Majority community in Sri Lanka?,Sinhala,,,,
Integer,8,Minority community in Sri Lanka?,Tamils,,,,
Integer,9,Organ making laws?,Legislature,,,,
Integer,10,Organ executing laws?,Executive,,,,
Integer,11,Organ interpreting laws?,Judiciary,,,,
Integer,12,Power sharing system?,Democracy,,,,
Integer,13,Division of power among parties?,Political,,,,
Integer,14,Local government amendment?,73rd,,,,
Integer,15,Lowest level of government?,Local,,,,
Integer,16,Form of government with power sharing?,Democratic,,,,
Integer,17,Country with community government?,Belgium,,,,
Integer,18,Language official in Sri Lanka?,Sinhala,,,,
Integer,19,City with mixed population?,Brussels,,,,
Integer,20,Power sharing prevents?,Conflict,,,,
Integer,21,Power concentration leads to?,Dictatorship,,,,
Integer,22,Sharing among parties leads to?,Coalition,,,,
Integer,23,Federal system divides power between?,Centre and states,,,,
Integer,24,Protection of minorities ensured by?,Power sharing,,,,
Integer,25,Political system of India?,Democracy,,,,
Integer,26,Institution checking executive?,Judiciary,,,,
Integer,27,Ethnic problem country?,Sri Lanka,,,,
Integer,28,Power sharing strengthens?,Unity,,,,
Integer,29,Form of power sharing in India?,Federal,,,,
Integer,30,Level between union and local?,State,,,,
Integer,31,Power sharing promotes?,Participation,,,,
Integer,32,Failure of power sharing causes?,Civil war,,,,
Integer,33,Constitution divides power?,Yes,,,,
Integer,34,Power sharing principle?,Equality,,,,
Integer,35,Government by people?,Democracy,,,,
Integer,36,Separation of powers refers to?,Organs,,,,
Integer,37,Sharing power among parties?,Political,,,,
Integer,38,Power sharing reduces?,Conflict,,,,
Integer,39,Democracy needs?,Power sharing,,,,
Integer,40,Community government country?,Belgium,,,,
Integer,41,Central government level?,Union,,,,
Integer,42,Minority protection method?,Power sharing,,,,
Integer,43,Ethnic diversity solution?,Power sharing,,,,
Integer,44,Highest authority in democracy?,People,,,,
Integer,45,Local government includes?,Panchayat,,,,
Integer,46,Power sharing encourages?,Stability,,,,
Integer,47,Power sharing opposes?,Autocracy,,,,
Integer,48,Representative body?,Legislature,,,,
Integer,49,Power sharing goal?,Harmony,,,,
Integer,50,Chapter focus?,Power sharing,,,,

Descriptive,1,What is power sharing?,,,,,Power sharing means distribution of power among organs, levels and groups
Descriptive,2,Why is power sharing desirable?,,,,,It reduces conflict and strengthens democracy
Descriptive,3,Explain power sharing in Belgium.,,,,,Belgium adopted community and regional power sharing
Descriptive,4,Describe ethnic composition of Belgium.,,,,,Dutch, French and German speakers
Descriptive,5,Explain Sri Lankan ethnic problem.,,,,,Sinhala dominance led to Tamil alienation
Descriptive,6,Why did Sri Lanka face civil war?,,,,,Lack of power sharing
Descriptive,7,Explain horizontal power sharing.,,,,,Power shared among legislature, executive and judiciary
Descriptive,8,Explain vertical power sharing.,,,,,Power shared among central, state and local governments
Descriptive,9,What is community power sharing?,,,,,Power shared among social groups
Descriptive,10,Explain political power sharing.,,,,,Power shared among political parties
Descriptive,11,Explain separation of powers.,,,,,Each organ checks the other
Descriptive,12,Why is judiciary important?,,,,,Prevents misuse of power
Descriptive,13,Explain federal system.,,,,,Power divided constitutionally
Descriptive,14,How does power sharing promote unity?,,,,,By accommodating diversity
Descriptive,15,Explain power sharing in India.,,,,,Federal and democratic structure
Descriptive,16,What is a community government?,,,,,Government representing linguistic groups
Descriptive,17,Explain majority rule problem.,,,,,Can suppress minorities
Descriptive,18,How does power sharing protect minorities?,,,,,Ensures representation
Descriptive,19,Explain role of constitution.,,,,,Defines power distribution
Descriptive,20,What is democratic principle of power sharing?,,,,,No concentration of power
Descriptive,21,Explain local self government.,,,,,Grassroot democracy
Descriptive,22,Explain coalition government.,,,,,Multiple parties share power
Descriptive,23,Explain benefits of power sharing.,,,,,Stability and participation
Descriptive,24,Explain drawbacks of power concentration.,,,,,Leads to dictatorship
Descriptive,25,Explain ethnic diversity.,,,,,Presence of multiple communities
Descriptive,26,Explain role of legislature.,,,,,Law making
Descriptive,27,Explain role of executive.,,,,,Policy implementation
Descriptive,28,Explain role of judiciary.,,,,,Law interpretation
Descriptive,29,Why power sharing is essential in democracy?,,,,,Ensures equality
Descriptive,30,Explain Belgian model of power sharing.,,,,,Balanced regional and community powers
Descriptive,31,Explain Sri Lankan model failure.,,,,,Majoritarian dominance
Descriptive,32,Explain federalism as power sharing.,,,,,Centre-state division
Descriptive,33,Explain decentralisation.,,,,,Power to local bodies
Descriptive,34,Explain political party role.,,,,,Represents people
Descriptive,35,Explain power sharing and peace.,,,,,Reduces violence
Descriptive,36,Explain importance of accommodation.,,,,,Respect for diversity
Descriptive,37,Explain constitutional safeguards.,,,,,Protect minority rights
Descriptive,38,Explain social harmony.,,,,,Peaceful coexistence
Descriptive,39,Explain democratic stability.,,,,,Through power sharing
Descriptive,40,Explain power sharing examples.,,,,,India and Belgium
Descriptive,41,Explain failure of power sharing.,,,,,Sri Lanka
Descriptive,42,Explain role of people.,,,,,Source of power
Descriptive,43,Explain representative democracy.,,,,,Elected representatives
Descriptive,44,Explain importance of participation.,,,,,Increases legitimacy
Descriptive,45,Explain power sharing and equality.,,,,,Fair distribution
Descriptive,46,Explain constitutional democracy.,,,,,Rule by constitution
Descriptive,47,Explain unity in diversity.,,,,,Respect differences
Descriptive,48,Explain need for tolerance.,,,,,Peaceful society
Descriptive,49,Explain long-term benefits of power sharing.,,,,,Stability and development
Descriptive,50,Summarize Power Sharing.,,,,,Chapter explains need, forms and importance of power sharing
