Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,40,Social division example?,Caste,,,,
Integer,41,Religion based riots?,Communal violence,,,,
Integer,42,Women unpaid work value?,Ignored,,,,
Integer,43,Democracy supports?,Equality,,,,
Integer,44,Indian constitution promotes?,Secularism,,,,
Integer,45,Caste hierarchy basis?,Birth,,,,
Integer,46,Women movement aim?,Equality,,,,
Integer,47,Social division politicised leads to?,Conflict,,,,
Integer,48,Equality opposite?,Discrimination,,,,
Integer,49,Chapter theme?,Gender religion caste,,,,
Integer,50,Democracy needs?,Equality,,,,

Descriptive,1,What is gender division?,,,,,Division of society based on gender roles
Descriptive,2,Explain gender inequality.,,,,,Unequal treatment of women and men
Descriptive,3,Why are women disadvantaged?,,,,,Due to patriarchy and social norms
Descriptive,4,Explain women’s political representation.,,,,,Less participation than men
Descriptive,5,Explain women’s movement.,,,,,Movement for gender equality
Descriptive,6,What is patriarchy?,,,,,System of male dominance
Descriptive,7,Explain reservation for women.,,,,,Ensures political participation
Descriptive,8,What is communalism?,,,,,Politics based on religion
Descriptive,9,Explain forms of communalism.,,,,,Beliefs, mobilisation, violence
Descriptive,10,Why is communalism harmful?,,,,,It divides society
Descriptive,11,What is secularism?,,,,,Equal respect for all religions
Descriptive,12,Explain Indian secularism.,,,,,State has no religion
Descriptive,13,What is caste system?,,,,,Social division based on birth
Descriptive,14,Explain caste inequalities.,,,,,Hierarchy and discrimination
Descriptive,15,How has caste system changed?,,,,,Urbanisation and education
Descriptive,16,Explain role of constitution.,,,,,Ensures equality
Descriptive,17,What is untouchability?,,,,,Extreme caste discrimination
Descriptive,18,Explain abolition of untouchability.,,,,,Constitutional ban
Descriptive,19,Explain OBC category.,,,,,Socially backward castes
Descriptive,20,Explain SC and ST.,,,,,Historically oppressed groups
Descriptive,21,Explain gender equality.,,,,,Equal rights for all genders
Descriptive,22,Explain communal violence.,,,,,Riots based on religion
Descriptive,23,Explain women empowerment.,,,,,Education and opportunities
Descriptive,24,Explain caste in politics.,,,,,Political mobilisation
Descriptive,25,Explain religion in politics.,,,,,Can harm democracy
Descriptive,26,Explain social divisions.,,,,,Differences among groups
Descriptive,27,Why gender division is universal?,,,,,Exists in all societies
Descriptive,28,Explain role of education.,,,,,Reduces inequality
Descriptive,29,Explain economic inequality among genders.,,,,,Unequal wages
Descriptive,30,Explain political representation.,,,,,Voice in decision making
Descriptive,31,Explain role of judiciary.,,,,,Protects rights
Descriptive,32,Explain democracy and equality.,,,,,Democracy promotes equality
Descriptive,33,Explain discrimination.,,,,,Unfair treatment
Descriptive,34,Explain social justice.,,,,,Fair distribution of opportunities
Descriptive,35,Explain tolerance.,,,,,Respecting differences
Descriptive,36,Explain caste based politics.,,,,,Vote bank politics
Descriptive,37,Explain secular state.,,,,,No official religion
Descriptive,38,Explain challenges to equality.,,,,,Social norms
Descriptive,39,Explain importance of reservation.,,,,,Representation of deprived groups
Descriptive,40,Explain women’s role in democracy.,,,,,Active participation
Descriptive,41,Explain caste and occupation.,,,,,Traditional linkage
Descriptive,42,Explain modern changes in caste.,,,,,Urbanisation
Descriptive,43,Explain religion and democracy.,,,,,Balance required
Descriptive,44,Explain communal harmony.,,,,,Peaceful coexistence
Descriptive,45,Explain equality before law.,,,,,Same law for all
Descriptive,46,Explain intersectional discrimination.,,,,,Multiple inequalities
Descriptive,47,Explain social reform movements.,,,,,Fight inequality
Descriptive,48,Explain long-term impact of equality.,,,,,Social stability
Descriptive,49,Explain democracy’s response to diversity.,,,,,Accommodation
Descriptive,50,Summarize Gender Religion and Caste.,,,,,Chapter explains social divisions and democracy
