Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
MCQ,44,Which area suffers from waterlogging?,Arid areas,Irrigated plains,Hilly areas,Plateau,Irrigated plains
MCQ,45,Which state has maximum rainwater harvesting tradition?,Rajasthan,Assam,Punjab,Kerala,Rajasthan
MCQ,46,Water resources should be used,Sustainably,Excessively,Carelessly,Commercially,Sustainably
MCQ,47,Which dam is built on river Mahanadi?,Hirakud,Bhakra,Tehri,Nagarjuna Sagar,Hirakud
MCQ,48,Which activity helps water conservation?,Deforestation,Rainwater harvesting,Overuse,Pollution,Rainwater harvesting
MCQ,49,Which factor affects water availability?,Relief,Climate,Population,All of these,All of these
MCQ,50,The main aim of water management is,Sustainable use,Maximum use,Industrial growth,Urbanisation,Sustainable use

Integer,1,Main source of freshwater?,Rivers,,,,
Integer,2,Traditional structure in Rajasthan?,Tankas,,,,
Integer,3,Leader of water movement?,Rajendra Singh,,,,
Integer,4,Dam on Narmada river?,Sardar Sarovar,,,,
Integer,5,Method to recharge groundwater?,Rainwater harvesting,,,,
Integer,6,Movement opposing dams?,Narmada Bachao,,,,
Integer,7,Maximum water using sector?,Agriculture,,,,
Integer,8,State facing water scarcity?,Rajasthan,,,,
Integer,9,Traditional system in Meghalaya?,Bamboo drip irrigation,,,,
Integer,10,Traditional tanks in Tamil Nadu?,Eris,,,,
Integer,11,First multipurpose project?,Damodar Valley,,,,
Integer,12,River of sorrow?,Kosi,,,,
Integer,13,Dam on Sutlej?,Bhakra Nangal,,,,
Integer,14,Dam on Bhagirathi?,Tehri,,,,
Integer,15,Process bringing rain?,Precipitation,,,,
Integer,16,Over-irrigation causes?,Waterlogging,,,,
Integer,17,Technique saving water?,Drip irrigation,,,,
Integer,18,Water scarcity caused by?,Overuse,,,,
Integer,19,Structure storing drinking water?,Tankas,,,,
Integer,20,River of Hirakud Dam?,Mahanadi,,,,
Integer,21,Water cycle stage?,Evaporation,,,,
Integer,22,Movement leader Narmada?,Medha Patkar,,,,
Integer,23,Traditional harvesting in desert?,Rooftop harvesting,,,,
Integer,24,Dam called temple of modern India?,Bhakra Nangal,,,,
Integer,25,Main aim of dams?,Multiple uses,,,,
Integer,26,Technique reducing runoff?,Harvesting,,,,
Integer,27,Region of inundation canals?,Northern plains,,,,
Integer,28,Water used for cooling?,Industry,,,,
Integer,29,Cause of groundwater depletion?,Tube wells,,,,
Integer,30,Water conservation needed?,Yes,,,,
Integer,31,Harvesting stores?,Rainwater,,,,
Integer,32,River project on Krishna?,Nagarjuna Sagar,,,,
Integer,33,Problem due to dams?,Displacement,,,,
Integer,34,Area with waterlogging?,Irrigated plains,,,,
Integer,35,Traditional johads region?,Rajasthan,,,,
Integer,36,Water used for crops?,Irrigation,,,,
Integer,37,Scarcity affects?,Development,,,,
Integer,38,Water management aim?,Sustainability,,,,
Integer,39,Population increases?,Demand,,,,
Integer,40,Water source polluted?,Rivers,,,,
Integer,41,Technique harvesting roof water?,Rooftop harvesting,,,,
Integer,42,Multipurpose dam benefit?,Power,,,,
Integer,43,River linked with floods Bihar?,Kosi,,,,
Integer,44,Water harvesting prevents?,Scarcity,,,,
Integer,45,Excess irrigation causes?,Salinity,,,,
Integer,46,Conservation movement?,Narmada Bachao,,,,
Integer,47,Water availability depends on?,Rainfall,,,,
Integer,48,Traditional storage?,Johads,,,,
Integer,49,Main theme?,Water conservation,,,,
Integer,50,Chapter focus?,Water resources,,,,

Descriptive,1,What are water resources?,,,,,Water resources include rivers, lakes, groundwater and rainwater
Descriptive,2,Explain the importance of water.,,,,,Water is essential for life and development
Descriptive,3,Describe the water cycle.,,,,,Continuous circulation of water on earth
Descriptive,4,What is water scarcity?,,,,,Shortage of water availability
Descriptive,5,Causes of water scarcity.,,,,,Overuse, population growth, pollution
Descriptive,6,Explain traditional water harvesting.,,,,,Methods to store rainwater
Descriptive,7,Describe tankas.,,,,,Underground water storage structures
Descriptive,8,Explain johads.,,,,,Earthen check dams
Descriptive,9,What is bamboo drip irrigation?,,,,,Traditional system in Meghalaya
Descriptive,10,Explain multi-purpose river projects.,,,,,Projects serving multiple needs
Descriptive,11,Advantages of dams.,,,,,Irrigation, power, flood control
Descriptive,12,Disadvantages of dams.,,,,,Displacement and ecological damage
Descriptive,13,Explain Narmada Bachao Andolan.,,,,,Movement opposing big dams
Descriptive,14,Describe Bhakra Nangal Project.,,,,,Multipurpose dam on Sutlej
Descriptive,15,Explain Hirakud Dam.,,,,,Dam on Mahanadi
Descriptive,16,What is rainwater harvesting?,,,,,Collection of rainwater
Descriptive,17,Explain rooftop rainwater harvesting.,,,,,Collecting roof runoff
Descriptive,18,Why conserve water?,,,,,For future sustainability
Descriptive,19,Explain groundwater depletion.,,,,,Over-extraction of groundwater
Descriptive,20,Describe water management.,,,,,Planned use of water
Descriptive,21,Explain irrigation methods.,,,,,Drip, canal, tube well
Descriptive,22,Impact of over-irrigation.,,,,,Waterlogging and salinity
Descriptive,23,Role of dams in development.,,,,,Support agriculture and power
Descriptive,24,Why large dams are controversial?,,,,,Social and environmental issues
Descriptive,25,Explain water conservation measures.,,,,,Harvesting and efficient use
Descriptive,26,Describe water use in agriculture.,,,,,Largest consumer of water
Descriptive,27,Explain industrial water use.,,,,,Cooling and processing
Descriptive,28,Explain domestic water use.,,,,,Drinking and sanitation
Descriptive,29,Explain role of community in conservation.,,,,,Public participation
Descriptive,30,Describe traditional systems of Tamil Nadu.,,,,,Eris tanks
Descriptive,31,Explain water scarcity in Rajasthan.,,,,,Low rainfall and overuse
Descriptive,32,Describe Damodar Valley Project.,,,,,Flood control project
Descriptive,33,Explain the term sustainable water use.,,,,,Use without depletion
Descriptive,34,Describe impact of population on water.,,,,,Increases demand
Descriptive,35,Explain causes of floods.,,,,,Excess rainfall and dams
Descriptive,36,Describe the importance of rainwater harvesting.,,,,,Recharges groundwater
Descriptive,37,Explain river interlinking.,,,,,Connecting river basins
Descriptive,38,Explain water pollution.,,,,,Contamination of water
Descriptive,39,Explain role of government.,,,,,Policies and projects
Descriptive,40,Describe water resources of India.,,,,,Rivers, lakes, groundwater
Descriptive,41,Explain ecological impact of dams.,,,,,Affects ecosystems
Descriptive,42,Explain water conservation at home.,,,,,Saving and reuse
Descriptive,43,Describe community water management.,,,,,Shared responsibility
Descriptive,44,Explain role of NGOs.,,,,,Awareness and action
Descriptive,45,Describe traditional knowledge systems.,,,,,Indigenous practices
Descriptive,46,Explain need for water planning.,,,,,Balanced use
Descriptive,47,Describe water crisis.,,,,,Severe scarcity
Descriptive,48,Explain importance of rivers.,,,,,Support civilisation
Descriptive,49,Explain future challenges of water.,,,,,Increasing scarcity
Descriptive,50,Summarize Water Resources.,,,,,Chapter focuses on water conservation and management
