Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,23,Print allowed reading in?,Silence,,,,
Integer,24,Colonial fear of print?,Criticism,,,,
Integer,25,Printing press century?,15th,,,,
Integer,26,Print promoted?,Education,,,,
Integer,27,Medium before print?,Manuscripts,,,,
Integer,28,Print helped women’s?,Education,,,,
Integer,29,Cheap reading material?,Chapbooks,,,,
Integer,30,Print culture spread?,Knowledge,,,,
Integer,31,Print revolution started in?,Europe,,,,
Integer,32,Act to suppress Indian press?,Vernacular Press Act,,,,
Integer,33,Print reduced cost of?,Books,,,,
Integer,34,Print supported which movement?,National movement,,,,
Integer,35,Print led to debate?,Yes,,,,
Integer,36,Print culture declined?,Manuscripts,,,,
Integer,37,Printing material?,Paper,,,,
Integer,38,Print increased reading habit?,Yes,,,,
Integer,39,Print made ideas?,Accessible,,,,
Integer,40,Print spread scientific?,Ideas,,,,
Integer,41,First book printed?,Bible,,,,
Integer,42,Print culture era?,Modern,,,,
Integer,43,Print controlled by?,Rulers,,,,
Integer,44,Print empowered?,People,,,,
Integer,45,Print culture impact?,Social change,,,,
Integer,46,First press users in India?,Missionaries,,,,
Integer,47,Print promoted freedom?,Yes,,,,
Integer,48,Print spread reforms?,Yes,,,,
Integer,49,Key theme?,Print revolution,,,,
Integer,50,Chapter focus?,Print and society,,,,

Descriptive,1,What is print culture?,,,,,Print culture refers to the influence of printed material on society
Descriptive,2,Describe the invention of the printing press.,,,,,Gutenberg invented movable type printing
Descriptive,3,Explain the impact of print culture in Europe.,,,,,It spread ideas and knowledge
Descriptive,4,What role did print play in the Reformation?,,,,,Helped spread Luther’s ideas
Descriptive,5,Describe woodblock printing.,,,,,Early printing method from China
Descriptive,6,Explain how print reached India.,,,,,Introduced by Portuguese missionaries
Descriptive,7,What were chapbooks?,,,,,Cheap popular books
Descriptive,8,Explain the role of newspapers.,,,,,Shaped public opinion
Descriptive,9,Describe the Vernacular Press Act.,,,,,Law to control Indian press
Descriptive,10,How did print culture help nationalism?,,,,,Spread nationalist ideas
Descriptive,11,Explain the impact of print on education.,,,,,Increased literacy
Descriptive,12,Describe print culture and women.,,,,,Promoted women’s education
Descriptive,13,How did rulers control print?,,,,,Censorship laws
Descriptive,14,Explain print culture and social reforms.,,,,,Spread reform ideas
Descriptive,15,Describe the first printing press in India.,,,,,Established in Goa
Descriptive,16,How did print reduce cost of books?,,,,,Mass production
Descriptive,17,Explain rise of reading public.,,,,,Books became accessible
Descriptive,18,Describe impact of print on religion.,,,,,Questioned church authority
Descriptive,19,How did print spread scientific ideas?,,,,,Through books and journals
Descriptive,20,Explain print culture and nationalism in India.,,,,,Unified people
Descriptive,21,Describe growth of vernacular press.,,,,,Newspapers in local languages
Descriptive,22,Explain fear of print culture.,,,,,Loss of authority
Descriptive,23,Describe contribution of social reformers.,,,,,Used print to spread ideas
Descriptive,24,Explain impact on oral tradition.,,,,,Declined importance
Descriptive,25,How did print change reading habits?,,,,,Silent and individual reading
Descriptive,26,Explain role of women readers.,,,,,New awareness
Descriptive,27,Describe print and caste issues.,,,,,Lower caste voices emerged
Descriptive,28,Explain how print created public opinion.,,,,,Encouraged debate
Descriptive,29,Describe impact on literature.,,,,,Growth of novels
Descriptive,30,Explain print and colonialism.,,,,,Both tool and threat
Descriptive,31,How did print affect education system?,,,,,Standardised learning
Descriptive,32,Explain print culture in India.,,,,,Boosted reforms and nationalism
Descriptive,33,Describe censorship laws.,,,,,Restricted freedom of press
Descriptive,34,Explain role of newspapers in freedom struggle.,,,,,Mobilised masses
Descriptive,35,How did print empower people?,,,,,Access to ideas
Descriptive,36,Explain print culture and modern world.,,,,,Shaped modern society
Descriptive,37,Describe print as agent of change.,,,,,Social transformation
Descriptive,38,Explain spread of literacy.,,,,,Cheap books
Descriptive,39,How did print challenge authority?,,,,,Criticism of rulers
Descriptive,40,Describe early print users.,,,,,Clergy and elites
Descriptive,41,Explain print revolution.,,,,,Shift from manuscripts to print
Descriptive,42,Describe impact on society.,,,,,Cultural and social change
Descriptive,43,Explain role of print in democracy.,,,,,Informed citizens
Descriptive,44,Describe print culture and nationalism.,,,,,Spread unity
Descriptive,45,Explain print and reform movements.,,,,,Spread reformist ideas
Descriptive,46,Describe growth of Indian newspapers.,,,,,Vernacular press expansion
Descriptive,47,Explain importance of printing press.,,,,,Mass communication
Descriptive,48,How did print shape modern identity?,,,,,Shared ideas
Descriptive,49,Explain significance of print culture.,,,,,Foundation of modern world
Descriptive,50,Summarize Print Culture and the Modern World.,,,,,Print revolution transformed society, politics and culture
