Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,7,Movement to save trees?,Chipko,,,,
Integer,8,Chipko Movement leader?,Sunderlal Bahuguna,,,,
Integer,9,Forest movement in Karnataka?,Appiko,,,,
Integer,10,Community protecting forests in Rajasthan?,Bishnoi,,,,
Integer,11,Joint forest management includes?,Local people,,,,
Integer,12,Animal protected in Gir?,Lion,,,,
Integer,13,Major forest type in India?,Deciduous,,,,
Integer,14,Illegal hunting?,Poaching,,,,
Integer,15,Forest cover maximum state?,Madhya Pradesh,,,,
Integer,16,Organisation for wildlife?,WWF,,,,
Integer,17,Sacred forest example?,Groves,,,,
Integer,18,Species with small population?,Rare,,,,
Integer,19,Forest policy promoting conservation?,1988,,,,
Integer,20,Forest fire causes?,Loss,,,,
Integer,21,Forests help in?,Balance,,,,
Integer,22,Tribal dependence on forests?,High,,,,
Integer,23,Animal extinct example?,Dodo,,,,
Integer,24,Human activity harming forests?,Mining,,,,
Integer,25,Forest conservation practice?,Afforestation,,,,
Integer,26,Protected area for wildlife?,National park,,,,
Integer,27,Wildlife includes?,Flora and fauna,,,,
Integer,28,Poaching banned by?,Law,,,,
Integer,29,Forest resource type?,Renewable,,,,
Integer,30,Social forestry benefits?,Community,,,,
Integer,31,Forest loss term?,Deforestation,,,,
Integer,32,Movement saving sal forests?,Appiko,,,,
Integer,33,Protected forest use?,Limited,,,,
Integer,34,Forest soil erosion reduced by?,Trees,,,,
Integer,35,Forest products include?,Timber,,,,
Integer,36,Wildlife conservation aim?,Biodiversity,,,,
Integer,37,Forest owned by government?,Reserved,,,,
Integer,38,Forest beyond classification?,Unclassed,,,,
Integer,39,Forest and wildlife support?,Ecosystem,,,,
Integer,40,Forest use regulation?,Policy,,,,
Integer,41,Forest movement state?,Uttarakhand,,,,
Integer,42,Animal sanctuary example?,Gir,,,,
Integer,43,Forest protection act year?,1972,,,,
Integer,44,Forest ecosystem part?,Animals,,,,
Integer,45,Forest degradation cause?,Overgrazing,,,,
Integer,46,Forest fire effect?,Habitat loss,,,,
Integer,47,Community forest example?,Village land,,,,
Integer,48,Forest helps rainfall?,Yes,,,,
Integer,49,Forest conservation needed?,Yes,,,,
Integer,50,Chapter theme?,Conservation,,,,

Descriptive,1,What are forest resources?,,,,,Forest resources include plants, animals and forest products
Descriptive,2,Explain the importance of forests.,,,,,They maintain ecological balance and support life
Descriptive,3,What is wildlife?,,,,,Wildlife includes all animals and plants in natural habitat
Descriptive,4,Explain biodiversity.,,,,,Variety of life forms on Earth
Descriptive,5,What are endangered species?,,,,,Species at risk of extinction
Descriptive,6,Explain endemic species.,,,,,Species found in specific regions
Descriptive,7,What are extinct species?,,,,,Species that no longer exist
Descriptive,8,Describe causes of forest depletion.,,,,,Mining, agriculture, urbanisation
Descriptive,9,What is deforestation?,,,,,Large scale removal of forests
Descriptive,10,Explain the Wildlife Protection Act.,,,,,Law to protect animals and plants
Descriptive,11,What are reserved forests?,,,,,Highly protected forests
Descriptive,12,Explain protected forests.,,,,,Forests with limited use
Descriptive,13,What are unclassed forests?,,,,,Forests not classified
Descriptive,14,Describe the Chipko Movement.,,,,,Movement to protect trees
Descriptive,15,Explain Appiko Movement.,,,,,Forest conservation movement
Descriptive,16,What is Joint Forest Management?,,,,,Participation of locals in conservation
Descriptive,17,Explain the role of tribal communities.,,,,,They depend on forests
Descriptive,18,What are sacred groves?,,,,,Forests protected due to religious beliefs
Descriptive,19,Explain forest conservation.,,,,,Protection and sustainable use
Descriptive,20,What is poaching?,,,,,Illegal hunting of animals
Descriptive,21,Describe the importance of wildlife conservation.,,,,,Maintains biodiversity
Descriptive,22,Explain the impact of mining on forests.,,,,,Leads to land degradation
Descriptive,23,Describe social forestry.,,,,,Planting trees for community use
Descriptive,24,Explain causes of wildlife extinction.,,,,,Human activities
Descriptive,25,What is afforestation?,,,,,Planting of trees
Descriptive,26,Explain forest policy of 1988.,,,,,Focused on conservation
Descriptive,27,Describe biosphere reserves.,,,,,Protected large ecosystems
Descriptive,28,Explain national parks.,,,,,Protected wildlife areas
Descriptive,29,Describe wildlife sanctuaries.,,,,,Protected animal habitats
Descriptive,30,Explain role of NGOs in conservation.,,,,,Promote awareness
Descriptive,31,Explain human impact on wildlife.,,,,,Habitat destruction
Descriptive,32,What is habitat?,,,,,Natural home of species
Descriptive,33,Explain forest ecosystem.,,,,,Interconnected living systems
Descriptive,34,Describe measures to conserve forests.,,,,,Afforestation and laws
Descriptive,35,Explain need for conservation.,,,,,For future generations
Descriptive,36,Describe role of government.,,,,,Policy and protection
Descriptive,37,Explain forest degradation.,,,,,Decline in forest quality
Descriptive,38,Describe importance of flora and fauna.,,,,,Support life systems
Descriptive,39,Explain community participation.,,,,,Shared responsibility
Descriptive,40,What is biodiversity loss?,,,,,Reduction in species
Descriptive,41,Explain climate impact of deforestation.,,,,,Leads to warming
Descriptive,42,Describe forest based livelihoods.,,,,,Tribal economy
Descriptive,43,Explain conservation strategies.,,,,,Protected areas
Descriptive,44,Describe Chipko Movement leaders.,,,,,Sunderlal Bahuguna
Descriptive,45,Explain role of women in conservation.,,,,,Active participation
Descriptive,46,Explain forest rights.,,,,,Access and use rights
Descriptive,47,Describe sustainable forest use.,,,,,Balanced exploitation
Descriptive,48,Explain importance of wildlife.,,,,,Ecological balance
Descriptive,49,Explain forest management.,,,,,Planned use
Descriptive,50,Summarize Forest and Wildlife Resources.,,,,,Chapter highlights conservation of forests and wildlife
