Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,21,What role did parents play in Kalam’s life?,,,,,They instilled strong values
Descriptive,22,Explain Kalam’s views on caste.,,,,,He considered it irrelevant
Descriptive,23,How did Kalam react to poverty?,,,,,With acceptance and learning
Descriptive,24,Why was Kalam’s childhood unique?,,,,,Because of strong moral values
Descriptive,25,What qualities did Kalam inherit from his parents?,,,,,Honesty and discipline
Descriptive,26,Explain the importance of tolerance.,,,,,It promotes harmony
Descriptive,27,What lesson does the story give students?,,,,,Hard work and values lead to success
Descriptive,28,How did Kalam’s childhood influence his future?,,,,,It shaped his personality
Descriptive,29,Describe Kalam’s early ambition.,,,,,He wanted to become a pilot
Descriptive,30,What does the story say about friendship?,,,,,True friendship crosses religion
Descriptive,31,Explain the role of faith in Kalam’s life.,,,,,It gave inner strength
Descriptive,32,How does Kalam define success?,,,,,Success with values
Descriptive,33,What does the chapter reveal about society?,,,,,Discrimination exists but can be corrected
Descriptive,34,How did teachers encourage Kalam?,,,,,By supporting equality
Descriptive,35,What did Kalam learn from hardships?,,,,,Resilience
Descriptive,36,Why is Kalam’s father admired?,,,,,For wisdom and honesty
Descriptive,37,Explain simplicity in Kalam’s life.,,,,,Simple living and high thinking
Descriptive,38,What role did education play in social reform?,,,,,Removed prejudice
Descriptive,39,Why is this chapter inspirational?,,,,,It promotes unity and discipline
Descriptive,40,Explain Kalam’s moral development.,,,,,Shaped by parents and teachers
Descriptive,41,What does the story teach about religion?,,,,,Religion unites, not divides
Descriptive,42,How did Kalam handle injustice?,,,,,With patience and understanding
Descriptive,43,Why is tolerance important?,,,,,For peaceful coexistence
Descriptive,44,What makes Kalam a role model?,,,,,Values and perseverance
Descriptive,45,Explain the impact of childhood experiences.,,,,,They shape character
Descriptive,46,How did Kalam respect other religions?,,,,,Through friendship and understanding
Descriptive,47,What lesson does the classroom incident teach?,,,,,Prejudice must be challenged
Descriptive,48,How is humility shown in the chapter?,,,,,Through simple living
Descriptive,49,Why is the chapter relevant today?,,,,,It promotes social harmony
Descriptive,50,Summarize "My Childhood".,,,,,The chapter narrates Kalam’s early life and the values of unity, discipline and tolerance that shaped his personality
