Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,1,The pH of pure water is: _____.,7,,,,
Integer,2,The pH scale ranges from 0 to _____.,14,,,,
Integer,3,If pH = 7, the solution is neutral. Write pH value: _____.,7,,,,
Integer,4,The pH of gastric juice is approximately 1-2. Write the lower limit: _____.,1,,,,
Integer,5,The pH of soap solution is approximately 8-9. Write the lower limit: _____.,8,,,,
Integer,6,The pH of lemon juice is approximately 1-2. Write the lower limit: _____.,1,,,,
Integer,7,The pH of milk of magnesia is approximately 10-11. Write the lower limit: _____.,10,,,,
Integer,8,The pH of blood is approximately 7.4. Write the integer part: _____.,7,,,,
Integer,9,In the reaction NaOH + HCl → NaCl + H₂O, the coefficient of H₂O is: _____.,1,,,,
Integer,10,In the reaction 2NaOH + H₂SO₄ → Na₂SO₄ + 2H₂O, the coefficient of H₂O is: _____.,2,,,,
Integer,11,In the reaction Zn + 2HCl → ZnCl₂ + H₂, the coefficient of HCl is: _____.,2,,,,
Integer,12,In the reaction CaCO₃ + 2HCl → CaCl₂ + H₂O + CO₂, the coefficient of HCl is: _____.,2,,,,
Integer,13,The pH of a neutral solution is: _____.,7,,,,
Integer,14,pH less than 7 indicates acidic solution. Write the pH of neutral: _____.,7,,,,
Integer,15,pH greater than 7 indicates basic solution. Write the pH of neutral: _____.,7,,,,
Integer,16,The pH scale has _____ units (0-14 means 15 values, but the range is 14 units). Actually, the scale goes from 0 to 14, so there are 15 integer values, but the range is 14. For integer type, let's use: The pH range is from 0 to _____.,14,,,,
Integer,17,If pH = 1, solution is strongly acidic. Write this pH: _____.,1,,,,
Integer,18,If pH = 13, solution is strongly basic. Write this pH: _____.,13,,,,
Integer,19,In the reaction NaOH + HNO₃ → NaNO₃ + H₂O, the coefficient of each substance is: _____ (1).,1,,,,
Integer,20,In the reaction Ca(OH)₂ + 2HCl → CaCl₂ + 2H₂O, the coefficient of H₂O is: _____.,2,,,,
Integer,21,The pH of orange juice is approximately 3-4. Write the lower limit: _____.,3,,,,
Integer,22,The pH of black coffee is approximately 5. Write this: _____.,5,,,,
Integer,23,The pH of tomato juice is approximately 4. Write this: _____.,4,,,,
Integer,24,The pH of urine is approximately 6. Write this: _____.,6,,,,
Integer,25,The pH of saliva is approximately 6.5-7.5. Write the integer part: _____.,6,,,,
Integer,26,In the reaction Mg + 2HCl → MgCl₂ + H₂, the coefficient of HCl is: _____.,2,,,,
Integer,27,In the reaction Na₂CO₃ + 2HCl → 2NaCl + H₂O + CO₂, the coefficient of HCl is: _____.,2,,,,
Integer,28,In the reaction CaCO₃ + H₂SO₄ → CaSO₄ + H₂O + CO₂, the coefficient of H₂SO₄ is: _____ (1).,1,,,,
Integer,29,The pH of vinegar is approximately 2-3. Write the lower limit: _____.,2,,,,
Integer,30,The pH of ammonia solution is approximately 11-12. Write the lower limit: _____.,11,,,,
Integer,31,In the reaction 2NaOH + H₂SO₄ → Na₂SO₄ + 2H₂O, the coefficient of NaOH is: _____.,2,,,,
Integer,32,In the reaction Ca(OH)₂ + H₂SO₄ → CaSO₄ + 2H₂O, the coefficient of H₂O is: _____.,2,,,,
Integer,33,The pH range for acids is 0 to less than _____.,7,,,,
Integer,34,The pH range for bases is greater than 7 to _____.,14,,,,
Integer,35,The pH of a neutral solution is exactly _____.,7,,,,
Integer,36,In the reaction Zn + H₂SO₄ → ZnSO₄ + H₂, the coefficient of each substance is: _____ (1).,1,,,,
Integer,37,In the reaction NaHCO₃ + HCl → NaCl + H₂O + CO₂, the coefficient of HCl is: _____ (1).,1,,,,
Integer,38,The pH of milk is approximately 6.5-6.7. Write the integer part: _____.,6,,,,
Integer,39,The pH of egg white is approximately 7.6-8.0. Write the integer part: _____.,7,,,,
Integer,40,The pH of seawater is approximately 8. Write this: _____.,8,,,,
Integer,41,In the reaction KOH + HCl → KCl + H₂O, the coefficient of each substance is: _____ (1).,1,,,,
Integer,42,In the reaction Mg(OH)₂ + 2HCl → MgCl₂ + 2H₂O, the coefficient of H₂O is: _____.,2,,,,
Integer,43,The pH of battery acid is approximately 0. Write this: _____.,0,,,,
Integer,44,The pH of lye (sodium hydroxide solution) is approximately 13-14. Write the lower limit: _____.,13,,,,
Integer,45,In the reaction Al + 3HCl → AlCl₃ + (3/2)H₂, but balanced as 2Al + 6HCl → 2AlCl₃ + 3H₂, coefficient of HCl is: _____.,6,,,,
Integer,46,The pH of distilled water is: _____.,7,,,,
Integer,47,The pH of rain water (normal) is approximately 5.6. Write the integer part: _____.,5,,,,
Integer,48,The pH of acid rain is less than 5.6, typically around 4. Write this: _____.,4,,,,
Integer,49,In the reaction Fe + H₂SO₄ → FeSO₄ + H₂, the coefficient of each substance is: _____ (1).,1,,,,
Integer,50,The pH of a solution with [H⁺] = 10⁻⁷ M is: _____.,7,,,,
Problem,1,What is the pH of a solution? Explain the pH scale.,"pH is a measure of the hydrogen ion concentration in a solution. pH = -log₁₀[H⁺]. The pH scale ranges from 0 to 14. pH < 7 indicates acidic solution, pH = 7 indicates neutral solution, pH > 7 indicates basic solution. Lower pH means more acidic, higher pH means more basic. Answer: pH measures H⁺ concentration, scale 0-14, <7 acidic, =7 neutral, >7 basic",,,,
Problem,2,Write the chemical equation for the reaction between sodium hydroxide and hydrochloric acid.,"Sodium hydroxide + Hydrochloric acid → Sodium chloride + Water. Chemical equation: NaOH + HCl → NaCl + H₂O. This is a neutralization reaction. Answer: NaOH + HCl → NaCl + H₂O",,,,
Problem,3,Write the chemical equation for the reaction between sodium hydroxide and sulphuric acid.,"Sodium hydroxide + Sulphuric acid → Sodium sulphate + Water. Chemical equation: 2NaOH + H₂SO₄ → Na₂SO₄ + 2H₂O. This is a neutralization reaction. Answer: 2NaOH + H₂SO₄ → Na₂SO₄ + 2H₂O",,,,
Problem,4,Write the chemical equation for the reaction between zinc and dilute hydrochloric acid.,"Zinc + Hydrochloric acid → Zinc chloride + Hydrogen. Chemical equation: Zn + 2HCl → ZnCl₂ + H₂. This is a displacement reaction. Answer: Zn + 2HCl → ZnCl₂ + H₂",,,,
Problem,5,Write the chemical equation for the reaction between calcium carbonate and dilute hydrochloric acid.,"Calcium carbonate + Hydrochloric acid → Calcium chloride + Water + Carbon dioxide. Chemical equation: CaCO₃ + 2HCl → CaCl₂ + H₂O + CO₂. Answer: CaCO₃ + 2HCl → CaCl₂ + H₂O + CO₂",,,,
Problem,6,What happens when an acid reacts with a metal? Give an example with equation.,"When an acid reacts with a metal (above hydrogen in reactivity series), salt and hydrogen gas are produced. Example: Zn + 2HCl → ZnCl₂ + H₂. The metal displaces hydrogen from the acid. Answer: Acid + Metal → Salt + Hydrogen. Example: Zn + 2HCl → ZnCl₂ + H₂",,,,
Problem,7,What happens when an acid reacts with a metal carbonate? Give an example with equation.,"When an acid reacts with a metal carbonate, salt, water, and carbon dioxide gas are produced. Example: CaCO₃ + 2HCl → CaCl₂ + H₂O + CO₂. The effervescence is due to CO₂ gas. Answer: Acid + Metal carbonate → Salt + Water + CO₂. Example: CaCO₃ + 2HCl → CaCl₂ + H₂O + CO₂",,,,
Problem,8,What is a neutralization reaction? Give an example.,"Neutralization is the reaction between an acid and a base to form salt and water. Example: NaOH + HCl → NaCl + H₂O. The H⁺ from acid and OH⁻ from base combine to form water. Answer: Acid + Base → Salt + Water. Example: NaOH + HCl → NaCl + H₂O",,,,
Problem,9,What is the chemical formula of baking soda? Write its reaction with acid.,"Baking soda is sodium bicarbonate, chemical formula: NaHCO₃. Reaction with acid: NaHCO₃ + HCl → NaCl + H₂O + CO₂. It is used as an antacid to neutralize excess acid in stomach. Answer: NaHCO₃. Reaction: NaHCO₃ + HCl → NaCl + H₂O + CO₂",,,,
Problem,10,What is the chemical formula of washing soda? Write its preparation.,"Washing soda is sodium carbonate decahydrate, chemical formula: Na₂CO₃·10H₂O. It can be prepared by heating baking soda: 2NaHCO₃ → Na₂CO₃ + H₂O + CO₂. Answer: Na₂CO₃·10H₂O. Prepared by heating NaHCO₃",,,,
Problem,11,Explain why acids show acidic character only in aqueous solution.,"Acids show acidic character only in aqueous solution because they need to dissociate into H⁺ ions. In water, acids release H⁺ ions which give acidic properties. Without water, acids cannot produce H⁺ ions. For example, dry HCl gas does not show acidic properties, but HCl in water does. Answer: Acids need water to dissociate into H⁺ ions",,,,
Problem,12,Explain why bases show basic character only in aqueous solution.,"Bases show basic character only in aqueous solution because they need to dissociate into OH⁻ ions. In water, bases release OH⁻ ions which give basic properties. Without water, bases cannot produce OH⁻ ions. Answer: Bases need water to dissociate into OH⁻ ions",,,,
Problem,13,Write the chemical formula of plaster of Paris. How is it obtained from gypsum?,"Plaster of Paris is calcium sulphate hemihydrate, chemical formula: CaSO₄·½H₂O. It is obtained by heating gypsum (CaSO₄·2H₂O) at 373 K: CaSO₄·2H₂O → CaSO₄·½H₂O + 1½H₂O. Answer: CaSO₄·½H₂O. Obtained by heating gypsum: CaSO₄·2H₂O → CaSO₄·½H₂O + 1½H₂O",,,,
Problem,14,What is the chemical formula of bleaching powder? How is it prepared?,"Bleaching powder is calcium oxychloride, chemical formula: CaOCl₂. It is prepared by passing chlorine gas over dry slaked lime: Ca(OH)₂ + Cl₂ → CaOCl₂ + H₂O. Answer: CaOCl₂. Prepared by: Ca(OH)₂ + Cl₂ → CaOCl₂ + H₂O",,,,
Problem,15,Classify the following salts as acidic, basic or neutral: (a) NaCl (b) NH₄Cl (c) CH₃COONa,"(a) NaCl: Salt of strong acid (HCl) and strong base (NaOH), so pH = 7 (neutral). (b) NH₄Cl: Salt of strong acid (HCl) and weak base (NH₄OH), so pH < 7 (acidic). (c) CH₃COONa: Salt of weak acid (CH₃COOH) and strong base (NaOH), so pH > 7 (basic). Answer: (a) Neutral, (b) Acidic, (c) Basic",,,,
Problem,16,What is the pH of a solution if the concentration of H⁺ ions is 10⁻⁵ M?,"Given: [H⁺] = 10⁻⁵ M. pH = -log₁₀[H⁺] = -log₁₀(10⁻⁵) = -(-5) = 5. Answer: pH = 5",,,,
Problem,17,What is the pH of a solution if the concentration of H⁺ ions is 10⁻³ M?,"Given: [H⁺] = 10⁻³ M. pH = -log₁₀[H⁺] = -log₁₀(10⁻³) = -(-3) = 3. Answer: pH = 3",,,,
Problem,18,What is the pH of a solution if the concentration of OH⁻ ions is 10⁻³ M? (Take Kw = 10⁻¹⁴),,"Given: [OH⁻] = 10⁻³ M, Kw = [H⁺][OH⁻] = 10⁻¹⁴. [H⁺] = 10⁻¹⁴/[OH⁻] = 10⁻¹⁴/10⁻³ = 10⁻¹¹ M. pH = -log₁₀(10⁻¹¹) = 11. Answer: pH = 11",,,,
Problem,19,Write the chemical equation for the reaction between calcium hydroxide and hydrochloric acid.,"Calcium hydroxide + Hydrochloric acid → Calcium chloride + Water. Chemical equation: Ca(OH)₂ + 2HCl → CaCl₂ + 2H₂O. Answer: Ca(OH)₂ + 2HCl → CaCl₂ + 2H₂O",,,,
Problem,20,Write the chemical equation for the reaction between magnesium and dilute sulphuric acid.,"Magnesium + Sulphuric acid → Magnesium sulphate + Hydrogen. Chemical equation: Mg + H₂SO₄ → MgSO₄ + H₂. Answer: Mg + H₂SO₄ → MgSO₄ + H₂",,,,
Problem,21,What is an indicator? Give examples of natural and synthetic indicators.,"An indicator is a substance that changes color in acidic or basic solutions. Natural indicators: Litmus, turmeric, red cabbage juice. Synthetic indicators: Phenolphthalein, methyl orange, universal indicator. Answer: Substance that changes color. Examples: Litmus, phenolphthalein, methyl orange",,,,
Problem,22,Explain the color changes of phenolphthalein in acid and base.,"Phenolphthalein is colorless in acidic solution (pH < 8.3) and pink/red in basic solution (pH > 8.3). It is commonly used in acid-base titrations. Answer: Colorless in acid, pink in base",,,,
Problem,23,Explain the color changes of methyl orange in acid and base.,"Methyl orange is red in acidic solution (pH < 3.1) and yellow in basic solution (pH > 4.4). In the pH range 3.1-4.4, it shows orange color. Answer: Red in acid, yellow in base",,,,
Problem,24,What happens when sodium hydrogencarbonate reacts with acid? Give the equation.,"Sodium hydrogencarbonate (baking soda) reacts with acid to produce salt, water, and carbon dioxide. Equation: NaHCO₃ + HCl → NaCl + H₂O + CO₂. This is why it is used as an antacid and in baking. Answer: NaHCO₃ + HCl → NaCl + H₂O + CO₂",,,,
Problem,25,What is the pH of common salt solution? Why?,"Common salt (NaCl) solution has pH = 7 (neutral) because it is the salt of a strong acid (HCl) and a strong base (NaOH). When dissolved in water, neither Na⁺ nor Cl⁻ hydrolyzes, so the solution remains neutral. Answer: pH = 7, because it's salt of strong acid and strong base",,,,
Problem,26,What is the pH of ammonium chloride solution? Why?,"Ammonium chloride (NH₄Cl) solution has pH < 7 (acidic) because it is the salt of a strong acid (HCl) and a weak base (NH₄OH). NH₄⁺ ion hydrolyzes to produce H⁺ ions, making the solution acidic. Answer: pH < 7, because it's salt of strong acid and weak base",,,,
Problem,27,What is the pH of sodium acetate solution? Why?,"Sodium acetate (CH₃COONa) solution has pH > 7 (basic) because it is the salt of a weak acid (CH₃COOH) and a strong base (NaOH). CH₃COO⁻ ion hydrolyzes to produce OH⁻ ions, making the solution basic. Answer: pH > 7, because it's salt of weak acid and strong base",,,,
Problem,28,Write the chemical equation for the reaction between zinc carbonate and dilute sulphuric acid.,"Zinc carbonate + Sulphuric acid → Zinc sulphate + Water + Carbon dioxide. Chemical equation: ZnCO₃ + H₂SO₄ → ZnSO₄ + H₂O + CO₂. Answer: ZnCO₃ + H₂SO₄ → ZnSO₄ + H₂O + CO₂",,,,
Problem,29,Write the chemical equation for the reaction between aluminium and dilute hydrochloric acid.,"Aluminium + Hydrochloric acid → Aluminium chloride + Hydrogen. Chemical equation: 2Al + 6HCl → 2AlCl₃ + 3H₂. Answer: 2Al + 6HCl → 2AlCl₃ + 3H₂",,,,
Problem,30,What is water of crystallization? Give an example.,"Water of crystallization is the fixed number of water molecules present in one formula unit of a salt. Example: Copper sulphate crystals contain 5 molecules of water: CuSO₄·5H₂O. This water gives the crystals their shape and color. Answer: Fixed water molecules in crystal. Example: CuSO₄·5H₂O",,,,
Problem,31,What happens when crystals of copper sulphate are heated? Write the equation.,"When copper sulphate crystals (CuSO₄·5H₂O) are heated, they lose water of crystallization and become white anhydrous copper sulphate. Equation: CuSO₄·5H₂O → CuSO₄ + 5H₂O. The blue color changes to white. Answer: CuSO₄·5H₂O → CuSO₄ + 5H₂O (loses water, turns white)",,,,
Problem,32,Write the chemical equation for the preparation of sodium hydrogencarbonate.,"Sodium hydrogencarbonate (baking soda) can be prepared by passing carbon dioxide through a solution of sodium carbonate: Na₂CO₃ + H₂O + CO₂ → 2NaHCO₃. Answer: Na₂CO₃ + H₂O + CO₂ → 2NaHCO₃",,,,
Problem,33,Write the chemical equation for the reaction when baking soda is heated.,"When baking soda (sodium hydrogencarbonate) is heated, it decomposes to form sodium carbonate, water, and carbon dioxide: 2NaHCO₃ → Na₂CO₃ + H₂O + CO₂. Answer: 2NaHCO₃ → Na₂CO₃ + H₂O + CO₂",,,,
Problem,34,What is the use of baking soda?,"Baking soda (NaHCO₃) is used for: 1) As an antacid to neutralize excess acid in stomach, 2) In baking to make cakes and bread fluffy, 3) In fire extinguishers, 4) To clean surfaces. Answer: Antacid, baking, fire extinguisher, cleaning",,,,
Problem,35,What is the use of washing soda?,"Washing soda (Na₂CO₃·10H₂O) is used for: 1) In glass, soap, and paper industries, 2) To remove permanent hardness of water, 3) As a cleaning agent, 4) In manufacture of borax. Answer: Industries, water softening, cleaning agent",,,,
Problem,36,What is the use of plaster of Paris?,"Plaster of Paris (CaSO₄·½H₂O) is used for: 1) Making toys and decorative materials, 2) In surgery for setting fractured bones, 3) For making statues, 4) As a fire-proofing material. Answer: Toys, surgery, statues, fire-proofing",,,,
Problem,37,What is the use of bleaching powder?,"Bleaching powder (CaOCl₂) is used for: 1) Bleaching cotton and linen in textile industry, 2) Bleaching wood pulp in paper factories, 3) As an oxidizing agent, 4) To disinfect drinking water. Answer: Bleaching, oxidizing agent, disinfection",,,,
Problem,38,Write the chemical equation for the reaction between potassium hydroxide and nitric acid.,"Potassium hydroxide + Nitric acid → Potassium nitrate + Water. Chemical equation: KOH + HNO₃ → KNO₃ + H₂O. Answer: KOH + HNO₃ → KNO₃ + H₂O",,,,
Problem,39,Write the chemical equation for the reaction between magnesium hydroxide and hydrochloric acid.,"Magnesium hydroxide + Hydrochloric acid → Magnesium chloride + Water. Chemical equation: Mg(OH)₂ + 2HCl → MgCl₂ + 2H₂O. Answer: Mg(OH)₂ + 2HCl → MgCl₂ + 2H₂O",,,,
Problem,40,What happens when dilute hydrochloric acid is added to sodium carbonate? Write the equation.,"Sodium carbonate + Hydrochloric acid → Sodium chloride + Water + Carbon dioxide. Chemical equation: Na₂CO₃ + 2HCl → 2NaCl + H₂O + CO₂. Effervescence is observed due to CO₂ gas. Answer: Na₂CO₃ + 2HCl → 2NaCl + H₂O + CO₂",,,,
Problem,41,Explain why dry HCl gas does not change the color of dry blue litmus paper.,"Dry HCl gas does not change the color of dry blue litmus paper because HCl needs to be in aqueous solution to produce H⁺ ions. Dry HCl gas does not dissociate into ions. Only when HCl dissolves in water, it produces H⁺ ions which can change the color of litmus. Answer: HCl needs water to produce H⁺ ions",,,,
Problem,42,What is the difference between a strong acid and a weak acid? Give examples.,"Strong acid: Completely dissociates in water to give H⁺ ions. Examples: HCl, H₂SO₄, HNO₃. Weak acid: Partially dissociates in water. Examples: CH₃COOH (acetic acid), H₂CO₃ (carbonic acid). Answer: Strong acid completely dissociates, weak acid partially dissociates",,,,
Problem,43,What is the difference between a strong base and a weak base? Give examples.,"Strong base: Completely dissociates in water to give OH⁻ ions. Examples: NaOH, KOH. Weak base: Partially dissociates in water. Examples: NH₄OH (ammonium hydroxide), Ca(OH)₂. Answer: Strong base completely dissociates, weak base partially dissociates",,,,
Problem,44,What happens when Plaster of Paris is mixed with water? Write the equation.,"When Plaster of Paris (CaSO₄·½H₂O) is mixed with water, it sets into a hard mass by recombining with water: CaSO₄·½H₂O + 1½H₂O → CaSO₄·2H₂O (gypsum). This is why it is used in surgery. Answer: CaSO₄·½H₂O + 1½H₂O → CaSO₄·2H₂O",,,,
Problem,45,Write the chemical name and formula of common salt.,"Common salt is sodium chloride. Chemical formula: NaCl. It is obtained from sea water, salt mines, or by neutralization of NaOH with HCl. Answer: Sodium chloride, NaCl",,,,
Problem,46,What happens when copper sulphate solution is added to iron? Write the equation and explain.,"When copper sulphate solution is added to iron, iron displaces copper because iron is more reactive: Fe + CuSO₄ → FeSO₄ + Cu. The blue color of CuSO₄ fades, and copper is deposited on iron. Answer: Fe + CuSO₄ → FeSO₄ + Cu (displacement reaction)",,,,
Problem,47,Explain why farmers add slaked lime to acidic soil.,"Farmers add slaked lime [Ca(OH)₂] to acidic soil to neutralize the excess acid and raise the pH. This makes the soil more suitable for plant growth. It is a neutralization reaction: Acid in soil + Ca(OH)₂ → Salt + H₂O. Answer: To neutralize acid and raise pH for better plant growth",,,,
Problem,48,What happens when dilute sulphuric acid is added to zinc? Write the equation.,"Zinc + Sulphuric acid → Zinc sulphate + Hydrogen. Chemical equation: Zn + H₂SO₄ → ZnSO₄ + H₂. Hydrogen gas is evolved with effervescence. Answer: Zn + H₂SO₄ → ZnSO₄ + H₂",,,,
Problem,49,Write the balanced equation for the reaction between calcium hydroxide and carbon dioxide.,"Calcium hydroxide + Carbon dioxide → Calcium carbonate + Water. Chemical equation: Ca(OH)₂ + CO₂ → CaCO₃ + H₂O. This reaction is used to test for CO₂ gas (lime water test). Answer: Ca(OH)₂ + CO₂ → CaCO₃ + H₂O",,,,
Problem,50,What is the pH range of human blood? What happens if it changes?,"The pH of human blood is about 7.4 (slightly basic). If pH changes significantly from this value, it can be fatal. Body has buffer systems to maintain this pH. Even a small change can affect enzyme function and metabolic processes. Answer: pH ≈ 7.4, significant changes can be fatal",,,,

