Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,24,The number of carbon atoms in ethanoic acid (CH₃COOH) is: _____.,2,,,,
Integer,25,The number of carbon atoms in methanoic acid (HCOOH) is: _____.,1,,,,
Integer,26,The number of oxygen atoms in ethanol (C₂H₅OH) is: _____.,1,,,,
Integer,27,The number of oxygen atoms in ethanoic acid (CH₃COOH) is: _____ (2 in COOH group).,2,,,,
Integer,28,The number of carbon atoms in benzene (C₆H₆) is: _____.,6,,,,
Integer,29,The number of hydrogen atoms in benzene (C₆H₆) is: _____.,6,,,,
Integer,30,The number of carbon atoms in propanol (C₃H₇OH) is: _____.,3,,,,
Integer,31,The number of carbon atoms in butanol (C₄H₉OH) is: _____.,4,,,,
Integer,32,In methane, number of C-H bonds is: _____.,4,,,,
Integer,33,In ethane, number of C-H bonds is: _____ (6).,6,,,,
Integer,34,In ethane, number of C-C bonds is: _____ (1).,1,,,,
Integer,35,The number of carbon atoms in formaldehyde (HCHO) is: _____.,1,,,,
Integer,36,The number of carbon atoms in acetaldehyde (CH₃CHO) is: _____.,2,,,,
Integer,37,The number of double bonds in ethene (C₂H₄) is: _____ (1 C=C bond).,1,,,,
Integer,38,The number of triple bonds in ethyne (C₂H₂) is: _____ (1 C≡C bond).,1,,,,
Integer,39,In general formula CₙH₂ₙ₊₂ for alkanes, if n=3, number of H is: _____ (2×3+2=8).,8,,,,
Integer,40,In general formula CₙH₂ₙ for alkenes, if n=3, number of H is: _____ (2×3=6).,6,,,,
Integer,41,In general formula CₙH₂ₙ₋₂ for alkynes, if n=3, number of H is: _____ (2×3-2=4).,4,,,,
Integer,42,The number of carbon atoms in propanone (CH₃COCH₃) is: _____.,3,,,,
Integer,43,The number of carbon atoms in butanone (CH₃COC₂H₅) is: _____.,4,,,,
Integer,44,The number of oxygen atoms in an alcohol (-OH group) is: _____.,1,,,,
Integer,45,The number of oxygen atoms in a carboxylic acid (-COOH group) is: _____.,2,,,,
Integer,46,The number of carbon atoms in ethyl ethanoate (CH₃COOC₂H₅) is: _____.,4,,,,
Integer,47,In the reaction C₂H₅OH + Na → C₂H₅ONa + H₂, the coefficient of H₂ is: _____ (1/2 H₂ per molecule, but balanced: 2C₂H₅OH + 2Na → 2C₂H₅ONa + H₂, so coefficient is 1).,1,,,,
Integer,48,The number of carbon atoms in propanoic acid (C₂H₅COOH) is: _____.,3,,,,
Integer,49,The number of carbon atoms in butanoic acid (C₃H₇COOH) is: _____.,4,,,,
Integer,50,In the general formula of alcohols R-OH, if R is CH₃, the number of carbon atoms is: _____.,1,,,,
Problem,1,Explain why carbon forms covalent bonds.,"Carbon has atomic number 6 with 4 valence electrons. It cannot lose 4 electrons (requires too much energy) or gain 4 electrons (would be difficult to hold 8 extra electrons). Therefore, carbon shares its 4 valence electrons with other atoms to achieve stability by completing octet. This sharing forms covalent bonds. Answer: Carbon has 4 valence electrons, shares them to complete octet",,,,
Problem,2,Write the electron dot structure of methane (CH₄).,"In methane, carbon (4 valence electrons) shares one electron with each of 4 hydrogen atoms (each with 1 valence electron). Structure: H · C · H (with 4 H around C, each connected by a shared pair). Each C-H bond is a single covalent bond. Formula: CH₄. Answer: Carbon shares 4 electrons with 4 H atoms, forming 4 C-H single bonds",,,,
Problem,3,Write the electron dot structure of ethane (C₂H₆).,"In ethane, two carbon atoms share one electron pair (C-C single bond), and each carbon shares 3 electrons with 3 hydrogen atoms (3 C-H bonds per carbon). Total: 1 C-C bond and 6 C-H bonds. Formula: C₂H₆. Structure: H H, H-C-C-H, H H. Answer: Two C atoms bonded, each with 3 H atoms",,,,
Problem,4,Write the structural formula and electron dot structure of ethene (C₂H₄).,"In ethene, two carbon atoms share two electron pairs (C=C double bond), and each carbon shares 2 electrons with 2 hydrogen atoms. Total: 1 C=C double bond and 4 C-H single bonds. Structural formula: H₂C=CH₂. Electron dot: H · C :: C · H (with 2 H on each C). Answer: H₂C=CH₂, double bond between C atoms",,,,
Problem,5,Write the structural formula and electron dot structure of ethyne (C₂H₂).,"In ethyne, two carbon atoms share three electron pairs (C≡C triple bond), and each carbon shares one electron with one hydrogen atom. Total: 1 C≡C triple bond and 2 C-H single bonds. Structural formula: HC≡CH. Electron dot: H · C ::: C · H. Answer: HC≡CH, triple bond between C atoms",,,,
Problem,6,What are saturated hydrocarbons? Give examples.,"Saturated hydrocarbons are compounds containing only single bonds between carbon atoms. They have maximum number of hydrogen atoms. Examples: Methane (CH₄), Ethane (C₂H₆), Propane (C₃H₈), Butane (C₄H₁₀). General formula: CₙH₂ₙ₊₂ (alkanes). Answer: Only single bonds, maximum H. Examples: CH₄, C₂H₆, C₃H₈",,,,
Problem,7,What are unsaturated hydrocarbons? Give examples.,"Unsaturated hydrocarbons contain double or triple bonds between carbon atoms. They have fewer hydrogen atoms than saturated compounds. Examples: Ethene (C₂H₄) - double bond, Ethyne (C₂H₂) - triple bond, Propene (C₃H₆). Alkenes: CₙH₂ₙ, Alkynes: CₙH₂ₙ₋₂. Answer: Double or triple bonds. Examples: C₂H₄, C₂H₂",,,,
Problem,8,What is a homologous series? Give the characteristics.,"A homologous series is a family of organic compounds with the same functional group, similar chemical properties, and successive members differ by CH₂ group. Characteristics: 1) Same general formula, 2) Similar chemical properties, 3) Gradual change in physical properties, 4) Each member differs by CH₂. Example: Alkanes - CH₄, C₂H₆, C₃H₈, C₄H₁₀. Answer: Family with same functional group, differ by CH₂, similar properties",,,,
Problem,9,Write the IUPAC names of: (a) CH₄ (b) C₂H₆ (c) C₃H₈ (d) C₄H₁₀,"(a) CH₄: Methane (1 carbon), (b) C₂H₆: Ethane (2 carbons), (c) C₃H₈: Propane (3 carbons), (d) C₄H₁₀: Butane (4 carbons). All are alkanes with suffix -ane. Answer: (a) Methane, (b) Ethane, (c) Propane, (d) Butane",,,,
Problem,10,Write the IUPAC names of: (a) C₂H₄ (b) C₂H₂ (c) C₃H₆,"(a) C₂H₄: Ethene (alkene with double bond, 2 carbons), (b) C₂H₂: Ethyne (alkyne with triple bond, 2 carbons), (c) C₃H₆: Propene (alkene with double bond, 3 carbons). Answer: (a) Ethene, (b) Ethyne, (c) Propene",,,,
Problem,11,What is a functional group? Give examples.,"A functional group is an atom or group of atoms that determines the chemical properties of an organic compound. Examples: -OH (hydroxyl) in alcohols, -CHO (aldehyde) in aldehydes, -COOH (carboxyl) in carboxylic acids, -CO- (carbonyl) in ketones, -NH₂ (amino) in amines. Answer: Atom/group determining properties. Examples: -OH, -CHO, -COOH",,,,
Problem,12,Write the chemical formula and IUPAC name of the first three members of alcohols.,"Alcohols have -OH functional group. First three members: 1) CH₃OH - Methanol, 2) C₂H₅OH - Ethanol, 3) C₃H₇OH - Propanol. General formula: CₙH₂ₙ₊₁OH. Answer: Methanol (CH₃OH), Ethanol (C₂H₅OH), Propanol (C₃H₇OH)",,,,
Problem,13,Write the chemical formula and IUPAC name of the first three members of carboxylic acids.,"Carboxylic acids have -COOH functional group. First three members: 1) HCOOH - Methanoic acid, 2) CH₃COOH - Ethanoic acid, 3) C₂H₅COOH - Propanoic acid. General formula: Cₙ₋₁H₂ₙ₋₁COOH. Answer: Methanoic acid (HCOOH), Ethanoic acid (CH₃COOH), Propanoic acid (C₂H₅COOH)",,,,
Problem,14,Write the balanced equation for the reaction of ethanol with sodium.,"Ethanol reacts with sodium to form sodium ethoxide and hydrogen gas. Balanced equation: 2C₂H₅OH + 2Na → 2C₂H₅ONa + H₂. This reaction shows that alcohols are acidic in nature (can donate H⁺). Answer: 2C₂H₅OH + 2Na → 2C₂H₅ONa + H₂",,,,
Problem,15,Write the balanced equation for the reaction of ethanol with oxygen (combustion).,"Ethanol burns in air (oxygen) to form carbon dioxide and water. Balanced equation: C₂H₅OH + 3O₂ → 2CO₂ + 3H₂O. This is a combustion reaction producing heat and light. Answer: C₂H₅OH + 3O₂ → 2CO₂ + 3H₂O",,,,
Problem,16,What happens when ethanol is heated with concentrated H₂SO₄ at 443 K? Write the equation.,"When ethanol is heated with concentrated H₂SO₄ at 443 K, it undergoes dehydration to form ethene. Balanced equation: C₂H₅OH →(conc. H₂SO₄, 443K) C₂H₄ + H₂O. This is an elimination reaction. Answer: C₂H₅OH → C₂H₄ + H₂O (forms ethene)",,,,
Problem,17,What happens when ethanol is heated with concentrated H₂SO₄ at 413 K? Write the equation.,"When ethanol is heated with concentrated H₂SO₄ at 413 K, it forms diethyl ether. Balanced equation: 2C₂H₅OH →(conc. H₂SO₄, 413K) C₂H₅OC₂H₅ + H₂O. This is a substitution reaction. Answer: 2C₂H₅OH → C₂H₅OC₂H₅ + H₂O (forms diethyl ether)",,,,
Problem,18,Write the balanced equation for the reaction of ethanol with ethanoic acid in presence of concentrated H₂SO₄.,"Ethanol reacts with ethanoic acid in presence of concentrated H₂SO₄ to form ethyl ethanoate (ester) and water. Balanced equation: C₂H₅OH + CH₃COOH →(conc. H₂SO₄) CH₃COOC₂H₅ + H₂O. This is esterification reaction. Answer: C₂H₅OH + CH₃COOH → CH₃COOC₂H₅ + H₂O",,,,
Problem,19,What is esterification? Give an example with equation.,"Esterification is the reaction between an alcohol and a carboxylic acid in presence of concentrated H₂SO₄ to form an ester and water. Example: C₂H₅OH + CH₃COOH →(conc. H₂SO₄) CH₃COOC₂H₅ (ethyl ethanoate) + H₂O. Esters have a fruity smell. Answer: Alcohol + Carboxylic acid → Ester + Water. Example: C₂H₅OH + CH₃COOH → CH₃COOC₂H₅ + H₂O",,,,
Problem,20,Write the balanced equation for the reaction of ethanoic acid with sodium carbonate.,"Ethanoic acid reacts with sodium carbonate to form sodium ethanoate, water, and carbon dioxide. Balanced equation: 2CH₃COOH + Na₂CO₃ → 2CH₃COONa + H₂O + CO₂. Effervescence is observed due to CO₂ gas. Answer: 2CH₃COOH + Na₂CO₃ → 2CH₃COONa + H₂O + CO₂",,,,
Problem,21,Write the balanced equation for the reaction of ethanoic acid with sodium hydrogencarbonate.,"Ethanoic acid reacts with sodium hydrogencarbonate to form sodium ethanoate, water, and carbon dioxide. Balanced equation: CH₃COOH + NaHCO₃ → CH₃COONa + H₂O + CO₂. This reaction produces brisk effervescence. Answer: CH₃COOH + NaHCO₃ → CH₃COONa + H₂O + CO₂",,,,
Problem,22,Write the balanced equation for the reaction of ethanoic acid with sodium hydroxide.,"Ethanoic acid reacts with sodium hydroxide to form sodium ethanoate and water. Balanced equation: CH₃COOH + NaOH → CH₃COONa + H₂O. This is a neutralization reaction. Answer: CH₃COOH + NaOH → CH₃COONa + H₂O",,,,
Problem,23,What is saponification? Write the equation.,"Saponification is the reaction of esters with sodium hydroxide to form soap (sodium salt of fatty acid) and alcohol. Example: CH₃COOC₂H₅ + NaOH → CH₃COONa + C₂H₅OH. For fats/oils: Fat/Oil + NaOH → Soap + Glycerol. Answer: Ester + NaOH → Soap + Alcohol. For fats: Fat + NaOH → Soap + Glycerol",,,,
Problem,24,Explain the process of soap formation.,"Soap is formed by saponification - reaction of fats/oils with sodium hydroxide (or potassium hydroxide). The process: Fat/Oil + NaOH → Sodium salt of fatty acid (soap) + Glycerol. The long chain carboxylic acids from fats react with NaOH to form soap molecules. Answer: Fat/Oil + NaOH → Soap + Glycerol",,,,
Problem,25,What is the difference between soap and detergent?,"Soaps are sodium or potassium salts of long chain carboxylic acids (fatty acids). They are biodegradable but don't work well in hard water. Detergents are synthetic cleaning agents, usually sodium salts of long chain benzene sulphonic acids. They work in hard water and are less biodegradable. Answer: Soaps from fats (don't work in hard water), detergents synthetic (work in hard water)",,,,
Problem,26,Write the structural formula of: (a) Methanol (b) Ethanol (c) Propanol,"(a) Methanol: CH₃OH, (b) Ethanol: C₂H₅OH or CH₃-CH₂-OH, (c) Propanol: C₃H₇OH or CH₃-CH₂-CH₂-OH. All have -OH functional group. Answer: (a) CH₃OH, (b) CH₃-CH₂-OH, (c) CH₃-CH₂-CH₂-OH",,,,
Problem,27,Write the structural formula of: (a) Methanoic acid (b) Ethanoic acid,"(a) Methanoic acid: HCOOH or H-C(=O)-OH, (b) Ethanoic acid: CH₃COOH or CH₃-C(=O)-OH. Both have -COOH functional group. Answer: (a) HCOOH, (b) CH₃-C(=O)-OH",,,,
Problem,28,What happens when ethanoic acid is added to ethanol in presence of concentrated H₂SO₄? Write the equation and name the product.,"Ethanoic acid reacts with ethanol in presence of concentrated H₂SO₄ to form ethyl ethanoate (ester) and water. Equation: CH₃COOH + C₂H₅OH →(conc. H₂SO₄) CH₃COOC₂H₅ + H₂O. Product: Ethyl ethanoate (also called ethyl acetate), which has a fruity smell. Answer: Forms CH₃COOC₂H₅ (ethyl ethanoate) + H₂O",,,,
Problem,29,What is hydrogenation? Write an example with equation.,"Hydrogenation is the addition of hydrogen to unsaturated compounds in presence of nickel catalyst. Example: Vegetable oil (unsaturated) + H₂ →(Ni catalyst) Vanaspati ghee (saturated). For ethene: C₂H₄ + H₂ →(Ni) C₂H₆. This converts unsaturated to saturated compounds. Answer: Addition of H₂ to unsaturated compounds. Example: C₂H₄ + H₂ → C₂H₆",,,,
Problem,30,Why do unsaturated hydrocarbons undergo addition reactions?,"Unsaturated hydrocarbons have double or triple bonds, which contain π-bonds. These π-bonds are weaker and can break easily, allowing addition of atoms or groups. Saturated hydrocarbons have only strong σ-bonds and don't undergo addition reactions easily. Answer: Double/triple bonds have weak π-bonds that can break for addition",,,,
Problem,31,What is oxidation? Give an example of oxidation of ethanol.,"Oxidation is the addition of oxygen or removal of hydrogen. Example: Ethanol can be oxidized to ethanoic acid. 2C₂H₅OH + O₂ →(Alkaline KMnO₄ or K₂Cr₂O₇) 2CH₃COOH + 2H₂O. Ethanol loses hydrogen and gains oxygen. Answer: Addition of O or removal of H. Example: C₂H₅OH → CH₃COOH",,,,
Problem,32,Write the balanced equation for the combustion of methane.,"Methane burns in air to form carbon dioxide and water. Balanced equation: CH₄ + 2O₂ → CO₂ + 2H₂O. This is complete combustion producing heat and light. Answer: CH₄ + 2O₂ → CO₂ + 2H₂O",,,,
Problem,33,Write the balanced equation for the combustion of ethene.,"Ethene burns in air to form carbon dioxide and water. Balanced equation: C₂H₄ + 3O₂ → 2CO₂ + 2H₂O. This is a combustion reaction. Answer: C₂H₄ + 3O₂ → 2CO₂ + 2H₂O",,,,
Problem,34,What happens when ethene reacts with bromine water? Write the equation.,"Ethene reacts with bromine water to form 1,2-dibromoethane. The red-brown color of bromine disappears. Equation: C₂H₄ + Br₂ → C₂H₄Br₂ (1,2-dibromoethane). This is an addition reaction and is used as a test for unsaturation. Answer: C₂H₄ + Br₂ → C₂H₄Br₂ (bromine color disappears)",,,,
Problem,35,What is substitution reaction? Give an example.,"Substitution reaction is one where an atom or group of atoms is replaced by another atom or group. Example: CH₄ + Cl₂ →(sunlight) CH₃Cl + HCl. In presence of sunlight, hydrogen atoms in methane are replaced by chlorine atoms one by one. Answer: Replacement of atom/group. Example: CH₄ + Cl₂ → CH₃Cl + HCl",,,,
Problem,36,What is the general formula of alkanes? Why are they called saturated?,"General formula of alkanes: CₙH₂ₙ₊₂. They are called saturated because they contain only single bonds (C-C and C-H) and have the maximum number of hydrogen atoms possible. All carbon atoms are bonded to maximum number of hydrogen atoms. Answer: CₙH₂ₙ₊₂, only single bonds, maximum H atoms",,,,
Problem,37,What is the general formula of alkenes? Why are they called unsaturated?,"General formula of alkenes: CₙH₂ₙ. They are called unsaturated because they contain double bonds (C=C) and have fewer hydrogen atoms than corresponding alkanes. They can undergo addition reactions to become saturated. Answer: CₙH₂ₙ, contain double bonds, fewer H atoms",,,,
Problem,38,What is the general formula of alkynes? Give example.,"General formula of alkynes: CₙH₂ₙ₋₂. They contain triple bonds (C≡C) and are highly unsaturated. Example: Ethyne (C₂H₂), Propyne (C₃H₄), Butyne (C₄H₆). Answer: CₙH₂ₙ₋₂, contain triple bonds. Example: C₂H₂ (ethyne)",,,,
Problem,39,Write the structural formula of propanoic acid.,"Propanoic acid has 3 carbon atoms with -COOH functional group. Structural formula: CH₃-CH₂-COOH or C₂H₅COOH. The carboxyl group is on the third carbon. Answer: CH₃-CH₂-COOH or C₂H₅COOH",,,,
Problem,40,Write the structural formula of butanoic acid.,"Butanoic acid has 4 carbon atoms with -COOH functional group. Structural formula: CH₃-CH₂-CH₂-COOH or C₃H₇COOH. The carboxyl group is on the fourth carbon. Answer: CH₃-CH₂-CH₂-COOH or C₃H₇COOH",,,,
Problem,41,What is fermentation? Write the equation for fermentation of sugar.,"Fermentation is the process of conversion of sugar to alcohol by the action of enzymes in yeast. Equation: C₆H₁₂O₆ →(Yeast) 2C₂H₅OH + 2CO₂. Glucose (sugar) is converted to ethanol and carbon dioxide. This process is used to make alcoholic beverages. Answer: Sugar → Alcohol. C₆H₁₂O₆ → 2C₂H₅OH + 2CO₂",,,,
Problem,42,What happens when ethanoic acid reacts with ethanol? Write the complete reaction.,"Ethanoic acid reacts with ethanol in presence of concentrated H₂SO₄ (catalyst) to form ethyl ethanoate (ester) and water. Equation: CH₃COOH + C₂H₅OH →(conc. H₂SO₄) CH₃COOC₂H₅ + H₂O. The product has a fruity smell. This is esterification reaction. Answer: CH₃COOH + C₂H₅OH → CH₃COOC₂H₅ + H₂O (esterification)",,,,
Problem,43,Explain why carbon shows versatile nature.,"Carbon shows versatile nature because: 1) It has 4 valence electrons and can form 4 covalent bonds, 2) It can form bonds with other carbon atoms (catenation), 3) It can form single, double, and triple bonds, 4) It can form bonds with many other elements, 5) It forms large number of compounds. Answer: 4 valence electrons, catenation, forms multiple bond types, forms many compounds",,,,
Problem,44,What is catenation?,"Catenation is the ability of carbon atoms to form bonds with other carbon atoms, forming long chains, branched chains, and rings. Carbon has the unique property of strong C-C bonds, allowing it to form large molecules. This property is not found to the same extent in other elements. Answer: Ability to form bonds with other carbon atoms forming chains and rings",,,,
Problem,45,What are isomers? Give example.,"Isomers are compounds with the same molecular formula but different structural formulas (different arrangement of atoms). Example: Butane (C₄H₁₀) has two isomers: n-butane (straight chain) and isobutane (branched chain). They have same formula but different properties. Answer: Same molecular formula, different structures. Example: n-butane and isobutane (both C₄H₁₀)",,,,
Problem,46,Write the balanced equation for the reaction of ethanoic acid with zinc.,"Ethanoic acid reacts with zinc to form zinc ethanoate and hydrogen gas. Balanced equation: 2CH₃COOH + Zn → (CH₃COO)₂Zn + H₂. This shows that carboxylic acids react with metals like acids do. Answer: 2CH₃COOH + Zn → (CH₃COO)₂Zn + H₂",,,,
Problem,47,What happens when ethanol is oxidized with alkaline KMnO₄? Write the equation.,"Ethanol is oxidized to ethanoic acid when treated with alkaline KMnO₄. Equation: C₂H₅OH →(Alkaline KMnO₄) CH₃COOH. The purple color of KMnO₄ disappears. This is an oxidation reaction. Answer: C₂H₅OH → CH₃COOH (oxidation to carboxylic acid)",,,,
Problem,48,Explain why soap does not work well in hard water.,"Soap does not work well in hard water because hard water contains Ca²⁺ and Mg²⁺ ions. These ions react with soap (sodium stearate) to form insoluble precipitates (calcium stearate or magnesium stearate) instead of lather. This wastes soap and reduces cleaning efficiency. Answer: Forms insoluble salts with Ca²⁺ and Mg²⁺, reduces lather formation",,,,
Problem,49,Explain why detergents work in hard water.,"Detergents work in hard water because they form soluble salts with Ca²⁺ and Mg²⁺ ions instead of insoluble precipitates. The calcium or magnesium salts of detergents are soluble in water, so they continue to form lather and clean effectively even in hard water. Answer: Form soluble salts with Ca²⁺ and Mg²⁺, continue to form lather",,,,
Problem,50,Write the structural formula of benzene. What type of compound is it?,"Benzene has the formula C₆H₆. Structural formula: A hexagonal ring with 6 carbon atoms, each bonded to 1 hydrogen, with alternating double and single bonds (or delocalized π-electrons). It is an aromatic compound (cyclic unsaturated hydrocarbon with special stability). Answer: C₆H₆, hexagonal ring, aromatic compound",,,,

