Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,40,The number of oxygen atoms in O₂ is: _____.,2,,,,
Integer,41,In the reaction 2H₂ + O₂ → 2H₂O, the coefficient of H₂ is: _____.,2,,,,
Integer,42,In the reaction 2H₂ + O₂ → 2H₂O, the coefficient of O₂ is: _____.,1,,,,
Integer,43,In the reaction 2H₂ + O₂ → 2H₂O, the coefficient of H₂O is: _____.,2,,,,
Integer,44,The number of hydrogen atoms in hydrogen molecule (H₂) is: _____.,2,,,,
Integer,45,The efficiency of traditional biomass burning is approximately 10-20%. Write the lower limit: _____.,10,,,,
Integer,46,The efficiency of traditional biomass burning is approximately 10-20%. Write the upper limit: _____.,20,,,,
Integer,47,1 gigawatt = _____ megawatts.,1000,,,,
Integer,48,The number of main types of hydroelectric power plants is: _____ (dam-based, run-of-river, pumped storage - so 3).,3,,,,
Integer,49,The temperature difference required for ocean thermal energy conversion is at least _____°C (typically 20°C).,20,,,,
Integer,50,The number of carbon atoms in carbon dioxide (CO₂) is: _____.,1,,,,
Problem,1,What are the characteristics of a good source of energy?,"A good source of energy should have the following characteristics: 1) Should be easily available, 2) Should be cheap, 3) Should be easy to store and transport, 4) Should be able to do a large amount of work per unit mass, 5) Should be safe and convenient to use. Answer: Easily available, cheap, easy to store/transport, high work per unit mass, safe and convenient",,,,
Problem,2,What are fossil fuels? Give examples.,"Fossil fuels are fuels formed from the remains of dead plants and animals over millions of years under high pressure and temperature. Examples: 1) Coal - formed from dead plants, 2) Petroleum - formed from marine organisms, 3) Natural gas - formed from dead organisms. They are non-renewable sources of energy. Answer: Fuels from dead organisms over millions of years. Examples: Coal, Petroleum, Natural gas",,,,
Problem,3,What are the disadvantages of using fossil fuels?,"Disadvantages of fossil fuels: 1) They are non-renewable and will get exhausted, 2) They cause air pollution (CO₂, SO₂, NO₂), 3) They cause greenhouse effect and global warming, 4) They cause acid rain, 5) They are expensive, 6) They cause environmental degradation during extraction. Answer: Non-renewable, cause pollution, greenhouse effect, acid rain, expensive, environmental degradation",,,,
Problem,4,What is solar energy? How is it harnessed?,"Solar energy is the energy obtained from the sun in the form of light and heat. It is harnessed using: 1) Solar cells (photovoltaic cells) - convert sunlight directly into electricity, 2) Solar panels - collect and convert solar energy, 3) Solar cookers - use solar energy for cooking, 4) Solar water heaters - heat water using solar energy. Answer: Energy from sun. Harnessed using solar cells, solar panels, solar cookers, solar water heaters",,,,
Problem,5,What are the advantages and disadvantages of solar energy?,"Advantages: 1) Renewable and unlimited, 2) Clean and pollution-free, 3) Available everywhere, 4) Low maintenance cost. Disadvantages: 1) High initial cost, 2) Low efficiency (10-20%), 3) Not available during night, 4) Requires large area, 5) Weather dependent. Answer: Advantages: Renewable, clean, low maintenance. Disadvantages: High cost, low efficiency, not available at night",,,,
Problem,6,Explain how wind energy is harnessed.,"Wind energy is harnessed using wind turbines. When wind blows, it rotates the blades of the turbine, which rotates a generator to produce electricity. Wind farms are located in areas with high and constant wind speed (minimum 15 km/h). The kinetic energy of moving air is converted to electrical energy. Answer: Wind rotates turbine blades connected to generator, converts kinetic energy to electrical energy",,,,
Problem,7,What are the advantages and disadvantages of wind energy?,"Advantages: 1) Renewable and clean, 2) No pollution, 3) Low operating cost, 4) Can be used in remote areas. Disadvantages: 1) Requires high wind speed (minimum 15 km/h), 2) Not constant (depends on weather), 3) Requires large areas, 4) Can be noisy, 5) May affect bird migration. Answer: Advantages: Renewable, clean, low cost. Disadvantages: Needs high wind speed, not constant, requires large area",,,,
Problem,8,Explain how hydroelectric power is generated.,"Hydroelectric power is generated from the potential energy of water stored in dams. Water from a height flows down through pipes, rotating turbines. The turbines are connected to generators that produce electricity. The potential energy of water is converted to kinetic energy, which is then converted to electrical energy. Answer: Water from height flows through turbines connected to generators, converts potential to electrical energy",,,,
Problem,9,What are the advantages and disadvantages of hydroelectric power?,"Advantages: 1) Renewable and clean, 2) No pollution, 3) High efficiency (80-90%), 4) Low operating cost, 5) Can control water flow. Disadvantages: 1) Requires large dams, 2) Causes displacement of people, 3) Affects ecosystem, 4) High initial cost, 5) May cause flooding. Answer: Advantages: Renewable, clean, high efficiency. Disadvantages: Requires large dams, displacement, environmental impact",,,,
Problem,10,What is biomass energy? Give examples.,"Biomass energy is energy obtained from organic matter of plants and animals. Examples: 1) Wood and agricultural waste, 2) Animal dung, 3) Biogas (from decomposition), 4) Biofuels (ethanol, biodiesel). Biomass contains stored solar energy in the form of chemical energy. Answer: Energy from organic matter. Examples: Wood, animal dung, biogas, biofuels",,,,
Problem,11,What is biogas? How is it produced?,"Biogas is a mixture of gases (mainly methane) produced by the anaerobic decomposition of organic matter. It is produced from: 1) Animal dung, 2) Plant waste, 3) Agricultural waste, 4) Sewage. The organic matter is decomposed by bacteria in the absence of oxygen, producing biogas. Biogas contains 50-70% methane. Answer: Gas from decomposition of organic matter. Contains methane, produced from dung, plant waste",,,,
Problem,12,What is nuclear energy? How is it produced?,"Nuclear energy is energy obtained from the nucleus of atoms. It is produced by: 1) Nuclear fission - splitting of heavy nuclei (like Uranium-235) into smaller nuclei, releasing large amount of energy, 2) Nuclear fusion - combining of light nuclei (like hydrogen) to form heavier nuclei, releasing energy. Nuclear power plants use fission. Answer: Energy from atomic nuclei. Produced by fission (splitting) or fusion (combining) of nuclei",,,,
Problem,13,What are the advantages and disadvantages of nuclear energy?,"Advantages: 1) Large amount of energy from small amount of fuel, 2) No air pollution, 3) High efficiency. Disadvantages: 1) Produces radioactive waste (dangerous), 2) Risk of nuclear accidents, 3) High initial and decommissioning costs, 4) Requires strict safety measures, 5) Limited fuel supply (uranium). Answer: Advantages: Large energy output, no air pollution. Disadvantages: Radioactive waste, risk of accidents, expensive",,,,
Problem,14,What is tidal energy? How is it harnessed?,"Tidal energy is energy obtained from the rise and fall of tides in the ocean. It is harnessed by building dams across narrow openings to the sea. When tide comes in, water flows through turbines, generating electricity. When tide goes out, water flows back, again generating electricity. It uses the gravitational pull of the sun and moon. Answer: Energy from ocean tides. Harnessed by dams that capture water flow through turbines",,,,
Problem,15,What is geothermal energy? How is it harnessed?,"Geothermal energy is heat energy obtained from inside the Earth. The Earth's interior is hot (from radioactive decay), and this heat can be harnessed. It is harnessed by: 1) Drilling wells to access hot water/steam, 2) Using the steam to rotate turbines connected to generators. Areas near tectonic plate boundaries have high geothermal potential. Answer: Heat energy from inside Earth. Harnessed by drilling wells to access hot water/steam",,,,
Problem,16,What is ocean thermal energy?,"Ocean thermal energy is energy obtained from the temperature difference between warm surface water and cold deep water in oceans. The temperature difference (at least 20°C) is used to vaporize a working fluid, which drives turbines. This is called Ocean Thermal Energy Conversion (OTEC). Answer: Energy from temperature difference between surface and deep ocean water",,,,
Problem,17,What are renewable and non-renewable sources of energy? Give examples.,"Renewable sources: Sources that can be replenished naturally and are unlimited. Examples: Solar, Wind, Hydroelectric, Tidal, Geothermal, Biomass. Non-renewable sources: Sources that cannot be replenished and will get exhausted. Examples: Coal, Petroleum, Natural gas, Nuclear fuels. Answer: Renewable: Can be replenished (solar, wind, hydro). Non-renewable: Limited supply (coal, petroleum, natural gas)",,,,
Problem,18,What is the greenhouse effect?,"Greenhouse effect is the trapping of heat by certain gases in the atmosphere. Gases like CO₂, methane, water vapor act like a blanket, allowing sunlight to enter but trapping the heat radiated back from Earth. This causes global warming. Increased burning of fossil fuels increases CO₂, enhancing the greenhouse effect. Answer: Trapping of heat by gases (CO₂, methane) causing global warming",,,,
Problem,19,What is acid rain? What causes it?,"Acid rain is rain with high acidity (low pH). It is caused by pollutants like SO₂ and NO₂ released from burning fossil fuels. These gases react with water vapor in atmosphere to form acids (sulphuric acid and nitric acid), which fall as acid rain. Acid rain damages plants, buildings, and aquatic life. Answer: Rain with low pH caused by SO₂ and NO₂ from fossil fuels forming acids",,,,
Problem,20,Why should we use renewable sources of energy?,"We should use renewable sources because: 1) They are unlimited and won't get exhausted, 2) They are cleaner and cause less pollution, 3) They are sustainable for future generations, 4) They reduce dependence on fossil fuels, 5) They help combat climate change, 6) They can be used in remote areas. Answer: Unlimited, clean, sustainable, reduce pollution, help combat climate change",,,,
Problem,21,Compare conventional and non-conventional sources of energy.,"Conventional sources: Traditional sources used for long time (coal, petroleum, natural gas, hydroelectric). Non-conventional sources: New and alternative sources (solar, wind, tidal, geothermal, biomass). Conventional sources are mostly non-renewable (except hydro), while non-conventional are mostly renewable. Conventional cause more pollution than non-conventional. Answer: Conventional: Traditional (fossil fuels). Non-conventional: Alternative (solar, wind). Non-conventional are mostly renewable and cleaner",,,,
Problem,22,What is CNG? Why is it considered a cleaner fuel?,"CNG stands for Compressed Natural Gas. It is considered cleaner than petrol and diesel because: 1) It produces less harmful emissions, 2) It produces less CO₂ per unit energy, 3) It produces less pollutants (SO₂, NO₂, particulate matter), 4) It is more efficient, 5) It is safer (lighter than air, disperses quickly). Answer: Compressed Natural Gas. Cleaner because produces less emissions and pollutants",,,,
Problem,23,Explain the working of a solar cooker.,"Solar cookers work by: 1) Concentrating sunlight using reflectors, 2) Absorbing solar energy using a black surface, 3) Trapping heat using glass cover (greenhouse effect), 4) Cooking food using this trapped heat. Types: Box type, panel type, and parabolic type. They work best in sunny areas and can reach temperatures up to 100-150°C. Answer: Concentrates sunlight, black surface absorbs, glass traps heat, cooks food using solar energy",,,,
Problem,24,What is the difference between solar cells and solar panels?,"Solar cells (photovoltaic cells) are individual devices made of silicon that convert sunlight directly into electricity. Solar panels are collections of solar cells connected together to generate larger amounts of electricity. A solar panel contains many solar cells arranged in series or parallel. Answer: Solar cells are individual devices, solar panels are collections of many solar cells",,,,
Problem,25,Why is biomass considered a renewable source of energy?,"Biomass is considered renewable because: 1) It can be replenished continuously (plants grow, animals produce waste), 2) New biomass can be grown or produced, 3) The cycle can be repeated indefinitely, 4) It is derived from living or recently living organisms. However, it should be used sustainably to maintain the cycle. Answer: Can be replenished continuously, new biomass can be grown, cycle repeats indefinitely",,,,
Problem,26,What are the environmental impacts of using fossil fuels?,"Environmental impacts: 1) Air pollution (CO₂, SO₂, NO₂, particulate matter), 2) Greenhouse effect and global warming, 3) Acid rain, 4) Water pollution (oil spills), 5) Land degradation (mining), 6) Habitat destruction, 7) Health problems in humans and animals. Answer: Air pollution, global warming, acid rain, water/land pollution, health problems",,,,
Problem,27,Explain the principle of conservation of energy in the context of energy sources.,"The principle states that energy cannot be created or destroyed, only converted from one form to another. For example: In solar cells, light energy converts to electrical energy. In wind turbines, kinetic energy converts to electrical energy. In hydroelectric plants, potential energy converts to kinetic then electrical. Total energy is conserved. Answer: Energy cannot be created/destroyed, only converted from one form to another",,,,
Problem,28,What is the efficiency of energy conversion?,"Efficiency of energy conversion is the ratio of useful energy output to total energy input, expressed as percentage. Example: If a solar cell converts 15% of solar energy to electrical energy, its efficiency is 15%. Higher efficiency means less energy is wasted. Different sources have different efficiencies. Answer: Ratio of useful output to input energy, expressed as percentage",,,,
Problem,29,Why is it important to improve the efficiency of energy conversion?,"Improving efficiency is important because: 1) Reduces energy waste, 2) Saves resources (less fuel needed), 3) Reduces cost, 4) Reduces environmental impact, 5) Makes better use of available energy sources, 6) Sustainable use of resources. Higher efficiency means more work done with same input. Answer: Reduces waste, saves resources, reduces cost and environmental impact",,,,
Problem,30,What is the role of energy in our daily life?,"Energy is essential for: 1) Cooking food, 2) Transportation, 3) Electricity for homes and industries, 4) Manufacturing, 5) Agriculture, 6) Communication, 7) Heating and cooling, 8) All modern conveniences. Without energy, modern life would not be possible. Energy is the capacity to do work. Answer: Essential for cooking, transportation, electricity, manufacturing, all daily activities",,,,
Problem,31,What are the challenges in using renewable energy sources?,"Challenges: 1) High initial cost, 2) Intermittent availability (solar not at night, wind not always blowing), 3) Storage problems (batteries expensive), 4) Requires large areas, 5) Low efficiency in some cases, 6) Weather dependent, 7) Infrastructure requirements, 8) Technical limitations. Answer: High cost, intermittent availability, storage problems, large areas needed, weather dependent",,,,
Problem,32,Explain the concept of energy crisis.,"Energy crisis refers to the shortage of energy sources to meet demand. It occurs when: 1) Fossil fuels get depleted, 2) Demand exceeds supply, 3) Prices rise too high, 4) Sources become unavailable. To overcome: Use renewable sources, improve efficiency, conserve energy, develop new technologies. Answer: Shortage of energy sources when demand exceeds supply, can be overcome by using renewables and conservation",,,,
Problem,33,What is energy conservation? Why is it important?,"Energy conservation means using energy efficiently and avoiding wastage. It is important because: 1) Saves resources, 2) Reduces cost, 3) Reduces pollution, 4) Makes energy last longer, 5) Reduces environmental impact, 6) Sustainable for future. Methods: Use energy-efficient devices, turn off when not needed, reduce consumption. Answer: Using energy efficiently, avoiding waste. Important to save resources, reduce cost and pollution",,,,
Problem,34,Compare the energy output from 1 kg of different fuels.,"Approximate energy output: 1 kg of uranium-235 ≈ 2.7 million kg of coal, 1 kg of coal ≈ 30 MJ, 1 kg of petrol ≈ 45 MJ, 1 kg of natural gas ≈ 55 MJ, 1 kg of biomass ≈ 15-20 MJ. Nuclear fuel has highest energy density. Answer: Nuclear fuel (uranium) has highest energy output, then natural gas, petrol, coal, biomass",,,,
Problem,35,What is the difference between energy and power?,"Energy is the capacity to do work, measured in Joules (J) or kilowatt-hours (kWh). Power is the rate of doing work or rate of energy consumption, measured in Watts (W) or kilowatts (kW). Power = Energy / Time. Example: A 100W bulb uses 100 Joules per second. Answer: Energy is capacity to do work (Joules), Power is rate of doing work (Watts = Joules/second)",,,,
Problem,36,Explain why some areas are more suitable for certain renewable energy sources.,"Some areas are more suitable because: 1) Solar - areas with high sunlight (deserts, tropical regions), 2) Wind - coastal areas, hilltops with high wind speed, 3) Hydroelectric - hilly areas with rivers and water flow, 4) Geothermal - areas near tectonic plate boundaries, 5) Tidal - coastal areas with large tides. Geographic and climatic conditions determine suitability. Answer: Geographic and climatic conditions determine suitability (solar in sunny areas, wind in windy areas, etc.)",,,,
Problem,37,What is the future of energy sources?,"Future trends: 1) Shift towards renewable sources, 2) Development of better storage technologies, 3) Improvement in efficiency, 4) Hybrid systems (combining multiple sources), 5) Smart grids, 6) Development of new technologies (fuel cells, hydrogen energy), 7) Energy conservation, 8) Sustainable practices. Answer: Shift to renewables, better storage, improved efficiency, new technologies, sustainable practices",,,,
Problem,38,What are the advantages of using multiple energy sources?,"Advantages: 1) Reliability (if one fails, others available), 2) Optimal use of resources, 3) Can use best source for specific purpose, 4) Reduces dependence on single source, 5) Better energy security, 6) Can balance intermittent sources, 7) More sustainable. Answer: Reliability, optimal resource use, reduces dependence, better energy security, more sustainable",,,,
Problem,39,Explain the working of a biogas plant.,"Biogas plant works by: 1) Feeding organic waste (dung, plant waste) into a digester, 2) Anaerobic bacteria decompose the waste in absence of oxygen, 3) This produces biogas (mainly methane), 4) Biogas is collected and used as fuel, 5) Leftover slurry is used as fertilizer. The process takes 2-4 weeks. Answer: Organic waste decomposed by bacteria without oxygen, produces methane gas, leftover used as fertilizer",,,,
Problem,40,What is the difference between thermal power plant and hydroelectric power plant?,"Thermal power plant: Burns fossil fuels (coal, gas) to heat water, produce steam, rotate turbines, generate electricity. Causes pollution. Hydroelectric plant: Uses falling water from height to rotate turbines, generate electricity. Clean and renewable. Thermal uses chemical energy, hydro uses potential energy. Answer: Thermal burns fuels (polluting), Hydro uses falling water (clean, renewable)",,,,
Problem,41,Why is solar energy not widely used despite being abundant?,"Reasons: 1) High initial cost of installation, 2) Low efficiency (10-20%), 3) Intermittent (not available at night), 4) Requires large area, 5) Storage batteries are expensive, 6) Weather dependent, 7) Infrastructure and maintenance costs. However, costs are decreasing, making it more viable. Answer: High initial cost, low efficiency, intermittent availability, storage problems, weather dependent",,,,
Problem,42,What are the social and economic impacts of energy sources?,"Social impacts: 1) Employment opportunities, 2) Development and modernization, 3) Health issues from pollution, 4) Displacement (dams, mining). Economic impacts: 1) Cost of energy affects economy, 2) Energy security important, 3) Investment in infrastructure, 4) Price fluctuations, 5) Trade balances. Answer: Social: Employment, development, health issues. Economic: Costs, security, investments, price fluctuations",,,,
Problem,43,Explain the importance of energy for economic development.,"Energy is crucial for economic development because: 1) Powers industries and manufacturing, 2) Enables transportation and trade, 3) Supports agriculture and food production, 4) Enables technology and innovation, 5) Creates employment, 6) Improves standard of living, 7) Essential for all economic activities. Without energy, economy cannot function. Answer: Powers industries, enables transportation, supports agriculture, creates employment, essential for all economic activities",,,,
Problem,44,What is the role of government in energy management?,"Government role: 1) Formulating energy policies, 2) Promoting renewable energy, 3) Setting standards and regulations, 4) Providing subsidies and incentives, 5) Building infrastructure, 6) Ensuring energy security, 7) Research and development, 8) Conservation programs, 9) Environmental protection. Answer: Policies, promote renewables, regulations, subsidies, infrastructure, research, conservation",,,,
Problem,45,What are biofuels? Give examples.,"Biofuels are fuels derived from biomass (living or recently living organisms). Examples: 1) Ethanol - from sugarcane, corn, 2) Biodiesel - from vegetable oils, animal fats, 3) Biogas - from organic waste, 4) Wood and charcoal. They are renewable and can replace fossil fuels. Answer: Fuels from biomass. Examples: Ethanol, biodiesel, biogas, wood",,,,
Problem,46,Compare the advantages of renewable and non-renewable energy sources.,"Renewable advantages: Unlimited, clean, sustainable, low pollution, available locally. Non-renewable advantages: High energy density, well-established technology, reliable supply (currently), can be stored easily, high efficiency. However, renewables are better for long-term sustainability. Answer: Renewable: Unlimited, clean. Non-renewable: High energy density, established technology, but limited supply",,,,
Problem,47,What is energy security?,"Energy security means having reliable, affordable, and sustainable access to energy sources. It involves: 1) Adequate supply of energy, 2) Diverse energy sources, 3) Stable prices, 4) Infrastructure, 5) Independence from external suppliers, 6) Ability to meet demand. Important for national development and stability. Answer: Reliable, affordable, sustainable access to energy, involves adequate supply, diverse sources, stable prices",,,,
Problem,48,Explain the concept of sustainable development in energy.,"Sustainable development in energy means meeting present energy needs without compromising future generations' ability to meet their needs. It involves: 1) Using renewable sources, 2) Conserving energy, 3) Improving efficiency, 4) Reducing pollution, 5) Protecting environment, 6) Long-term planning. Balance between development and environmental protection. Answer: Meeting present needs without compromising future, involves renewables, conservation, efficiency, environmental protection",,,,
Problem,49,What are the steps we can take to conserve energy in daily life?,"Steps: 1) Use energy-efficient appliances (LED bulbs, 5-star rated), 2) Turn off lights/fans when not needed, 3) Use public transport, 4) Reduce, reuse, recycle, 5) Use solar water heaters, 6) Insulate buildings, 7) Walk or cycle short distances, 8) Use natural light, 9) Unplug devices when not in use. Answer: Efficient appliances, turn off when not needed, use public transport, reduce/reuse/recycle, use renewables",,,,
Problem,50,What is the importance of research and development in energy sector?,"R&D is important for: 1) Developing new energy sources, 2) Improving efficiency, 3) Reducing costs, 4) Better storage technologies, 5) Solving technical challenges, 6) Innovation, 7) Making renewable energy more viable, 8) Energy conservation methods, 9) Environmental solutions. R&D drives progress in energy sector. Answer: Develop new sources, improve efficiency, reduce costs, better storage, innovation, solve technical challenges",,,,

