Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Integer,32,Ozone made from?,Oxygen,,,,
Integer,33,Water holding soil part?,Clay,,,,
Integer,34,Carbon cycle balances?,CO₂ and O₂,,,,
Integer,35,Activity conserving forest?,Plantation,,,,
Integer,36,Man-made resource?,Dam,,,,
Integer,37,Not a natural resource?,Plastic,,,,
Integer,38,Aquatic life support?,Water,,,,
Integer,39,Soil conservation method?,Terracing,,,,
Integer,40,Cloud layer?,Troposphere,,,,
Integer,41,Gas causing acid rain?,SO₂,,,,
Integer,42,Cycle of nitrogen?,Nitrogen cycle,,,,
Integer,43,Living resources?,Biotic,,,,
Integer,44,Non-living resources?,Abiotic,,,,
Integer,45,Forest resource type?,Renewable,,,,
Integer,46,Energy from sun?,Solar energy,,,,
Integer,47,Resource used excessively?,Water,,,,
Integer,48,Soil component largest?,Minerals,,,,
Integer,49,Wind energy is?,Renewable,,,,
Integer,50,Common property resource?,Air,,,,

Descriptive,1,What are natural resources?,,,,,Resources obtained from nature used by humans
Descriptive,2,Why are natural resources important?,,,,,They support life and human activities
Descriptive,3,Classify natural resources.,,,,,Renewable and non-renewable
Descriptive,4,What are renewable resources?,,,,,Resources replenished naturally
Descriptive,5,What are non-renewable resources?,,,,,Resources that get exhausted
Descriptive,6,Explain the importance of air.,,,,,Needed for respiration and climate
Descriptive,7,What is atmosphere?,,,,,Layer of gases around Earth
Descriptive,8,Name the layers of atmosphere.,,,,,Troposphere, stratosphere etc
Descriptive,9,What is ozone layer?,,,,,Protective layer absorbing UV rays
Descriptive,10,Importance of ozone layer.,,,,,Prevents harmful radiation
Descriptive,11,What is water cycle?,,,,,Continuous circulation of water
Descriptive,12,Explain evaporation.,,,,,Liquid to vapour conversion
Descriptive,13,Explain condensation.,,,,,Vapour to liquid conversion
Descriptive,14,Explain transpiration.,,,,,Loss of water from plants
Descriptive,15,Importance of water.,,,,,Essential for life processes
Descriptive,16,What is soil?,,,,,Upper layer supporting plants
Descriptive,17,Components of soil.,,,,,Sand silt clay humus
Descriptive,18,What is soil erosion?,,,,,Loss of fertile top soil
Descriptive,19,Causes of soil erosion.,,,,,Deforestation overgrazing
Descriptive,20,Methods to prevent soil erosion.,,,,,Afforestation terracing
Descriptive,21,What is nitrogen cycle?,,,,,Circulation of nitrogen in nature
Descriptive,22,Role of nitrogen cycle.,,,,,Maintains soil fertility
Descriptive,23,What is carbon cycle?,,,,,Movement of carbon in ecosystem
Descriptive,24,Role of decomposers.,,,,,Recycle nutrients
Descriptive,25,What are biotic resources?,,,,,Living resources
Descriptive,26,What are abiotic resources?,,,,,Non-living resources
Descriptive,27,Explain greenhouse effect.,,,,,Trapping of heat by gases
Descriptive,28,Causes of global warming.,,,,,Excess greenhouse gases
Descriptive,29,Effects of global warming.,,,,,Climate change
Descriptive,30,What is deforestation?,,,,,Clearing of forests
Descriptive,31,Effects of deforestation.,,,,,Soil erosion climate change
Descriptive,32,What is conservation?,,,,,Careful use of resources
Descriptive,33,Need for conservation.,,,,,Prevent resource depletion
Descriptive,34,Explain afforestation.,,,,,Planting trees
Descriptive,35,Importance of forests.,,,,,Maintain ecological balance
Descriptive,36,What are fossil fuels?,,,,,Coal petroleum natural gas
Descriptive,37,Why fossil fuels limited?,,,,,Formed over millions of years
Descriptive,38,Alternative energy sources.,,,,,Solar wind hydro
Descriptive,39,Importance of sustainable use.,,,,,Resources for future
Descriptive,40,Explain water pollution.,,,,,Contamination of water
Descriptive,41,Causes of water pollution.,,,,,Industrial waste sewage
Descriptive,42,Effects of water pollution.,,,,,Harms aquatic life
Descriptive,43,How to conserve water?,,,,,Rainwater harvesting
Descriptive,44,Explain common property resources.,,,,,Shared by community
Descriptive,45,Why air is common resource?,,,,,Used by all
Descriptive,46,Explain soil conservation.,,,,,Prevent soil degradation
Descriptive,47,Human impact on resources.,,,,,Overexploitation
Descriptive,48,Importance of biodiversity.,,,,,Maintains ecosystem
Descriptive,49,Role of government in conservation.,,,,,Laws and protection
Descriptive,50,Why natural resources must be conserved?,,,,,For future generations
