Question_Type,Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Answer
Descriptive,18,Explain acquired immunity.,,,,,Immunity developed after exposure
Descriptive,19,What is vaccination?,,,,,Introduction of weakened pathogen
Descriptive,20,Why vaccination important?,,,,,Prevents infectious diseases
Descriptive,21,Explain prevention of diseases.,,,,,Hygiene, vaccination, sanitation
Descriptive,22,Explain treatment of diseases.,,,,,Medicines to cure disease
Descriptive,23,What is malnutrition?,,,,,Lack of proper nutrition
Descriptive,24,Explain deficiency diseases.,,,,,Diseases due to nutrient lack
Descriptive,25,Explain scurvy.,,,,,Vitamin C deficiency disease
Descriptive,26,Explain rickets.,,,,,Vitamin D deficiency disease
Descriptive,27,Explain night blindness.,,,,,Vitamin A deficiency disease
Descriptive,28,Explain anaemia.,,,,,Iron deficiency disease
Descriptive,29,What are chronic diseases?,,,,,Long lasting diseases
Descriptive,30,What are acute diseases?,,,,,Short duration diseases
Descriptive,31,Why poverty causes disease?,,,,,Poor living conditions
Descriptive,32,How environment affects health?,,,,,Clean environment prevents disease
Descriptive,33,Why balanced diet important?,,,,,Provides all nutrients
Descriptive,34,Why clean water essential?,,,,,Prevents water-borne diseases
Descriptive,35,Why sanitation important?,,,,,Prevents infections
Descriptive,36,Role of immune system.,,,,,Protects body from pathogens
Descriptive,37,Why AIDS is dangerous?,,,,,Destroys immunity
Descriptive,38,How diseases spread?,,,,,Air water contact vectors
Descriptive,39,Explain vector-borne diseases.,,,,,Diseases spread by insects
Descriptive,40,What is public health?,,,,,Community health management
Descriptive,41,Why exercise important?,,,,,Maintains physical fitness
Descriptive,42,Why rest important during illness?,,,,,Helps recovery
Descriptive,43,Explain lifestyle diseases.,,,,,Diseases due to habits
Descriptive,44,Why early diagnosis important?,,,,,Prevents complications
Descriptive,45,Why antibiotics not effective against viruses?,,,,,Viruses lack cellular structure
Descriptive,46,Explain prevention better than cure.,,,,,Prevention reduces disease burden
Descriptive,47,Why children need vaccination?,,,,,Protects from infections
Descriptive,48,Explain communicable diseases.,,,,,Diseases spread person to person
Descriptive,49,Explain non-communicable diseases.,,,,,Diseases not infectious
Descriptive,50,How can good health be maintained?,,,,,Balanced diet hygiene exercise
